V1,V2,authors
-0.0069839285659455816,-0.009155112612166016,A Aertsen
-0.014502108552104712,-0.006308771334747299,A Agrawal
0.0634591958679939,0.023367998904148687,A Ahumada
-4.883453632162542e-4,-0.003181041235640784,A Amagai
0.05020369897256833,-0.028664173304126933,A Anzai
-0.02615044565199012,0.0026750074313741943,A Beall
0.0025452000533409923,0.008520944764177413,A Bertone
-0.012023789564405129,-0.008842927115963028,A Bilson
0.09074446182962198,-0.048997007011036146,A Bonds
-0.007695876647000872,-0.025289367309270658,A Bovik
-0.0021737415357314517,-0.041428004182389865,A Brewer
-0.029868523034362243,0.014387888637454018,A Brouwer
0.03764423853126743,0.024160137048207905,A Brown
0.033302654444009296,0.009026801006220478,A Buckthought
0.003041910889652926,-0.00478306807981639,A Burton
-0.0026898001720770323,-0.01195435302102371,A Byrne
-0.0068355463744520124,-0.0036408734528206987,A Cate
-0.016681952596263438,7.9514289977798e-4,A Chatziastros
-0.00813321871858646,-0.011216629346044518,A Chaudhuri
-0.03157232350470831,-0.02574951544061487,A Chouchourelou
0.038214418620557355,0.02421972841339259,A Cobo-Lewis
0.004495424095684168,-0.02461509464499553,A Cohen
-0.0010232240786605849,0.017624889297453355,A Derrington
-0.007186291413056906,0.009090809122046397,A Dobbins
-0.04475581653805772,0.0517929259841819,A Doorn
-0.01808619507166139,-0.004621200913813815,A Dunn
-0.0057543668147081286,-0.018575729574731827,A Facoetti
0.005769279282120436,-0.00863624066969925,Á Fehér
-0.035646466281418626,0.024748240763766426,A Fuzz
-0.019084796687547107,-0.022265352474046915,A Gellatly
-0.005865227362546274,0.005954280431801363,A Giersch
-0.03378282341992931,0.03204930580703234,A Gilchrist
-0.009275073616791479,-0.010915566897047611,A Gindes
-0.001187364858538766,-0.009191523270495739,A Giordano
-0.008718780501268364,0.008133275237968958,A Girshick
-0.0356566383764604,0.012451141731676817,A Gooch
-0.011713877330670013,-0.0057757170308062435,A Graf
0.024148723789642626,0.038036799400214386,A Harner
-0.003842962360239265,-0.01980144603755881,A Harris
-0.020821906968091674,0.012288662009371992,A Herbert
-0.01641218448070468,0.014186748533682847,A Holcombe
-0.01950679160861954,-0.010475349398288116,A Hollingworth
0.006604729272996495,-0.001296935495578563,A Hsu
0.04897501848767482,-0.04079929353658545,A Hudson
0.013696633518774034,-0.005337968270263482,A Huk
0.005374686307234141,0.03319014367259978,A Hurlbert
-0.008167017119103906,-0.0093657366013016035,Ä Innes-Ker
-0.024804493002465466,-0.023104090343220477,A Jacobs
0.00190194077998397,0.02760910259607871,A Johnston
-0.023077167955750152,0.08151663175786143,A Kappers
0.023357978200949765,0.032045226614527904,A Kohn
-0.01060943510794715,-0.014248894449188997,A Kramer
0.029741384619567095,-0.040457105497506585,A Laverghetta
-0.018304076007540908,-0.02667463421494048,A Leber
0.013525436694119338,0.015234528306433882,A Levin
-0.012853227893437307,-0.02904353156415385,A Leykin
-0.006294756027060092,0.04675811725585279,A Li
0.005616788127588741,0.031168827054704983,A Lindner
-0.012174867543512088,-0.009251180892759642,A Lleras
0.01714612193559248,0.01728500615621891,A Logvinenko
-0.017696887780449855,0.006435748428740631,A Ma-Wyatt
-0.03211562349192532,0.018932654548315376,A Mack
-0.016294734600858146,-0.06320914714093058,A Marathe
0.021385895775512583,-0.02711822020720008,A Moore
0.02138589577551258,-0.027118220207200068,A Morland
0.008978790472662472,-0.025789851840474397,A Murthy
-0.016131435837177497,-0.01783496054225547,A Nagy
-0.00259512750074756,-0.0029329614181319258,A Norcia
-0.006451500597238926,-0.0033157730715269976,A Noritake
-0.016870771401814203,-0.015957690869515144,A O'Toole
-0.04435801717104616,-0.016300028182421742,A Oliva
-0.038261118224458886,0.03641040986542325,A Oomes
-0.012540009886910014,-0.012364028573114288,A Panagopoulos
0.03674382541937655,-0.01772460425757355,A Parker
0.026225000694851865,-0.01310656042830634,A Pasupathy
-0.041234887677275435,0.026153855927835673,A Pelah
-0.026671489459494276,0.014551121916927597,A Plooy
-0.007618042492540713,-0.00926485463045968,A Popple
-0.010224463691349456,-0.003917817731831942,A Preston
-0.004116812163109622,-0.01357322628670848,A Reeves
-0.017520030861158522,-0.019683694994145597,A Reinecke
0.044707223878926165,-0.03491853855227467,A Roe
0.0022201001015597984,-0.019567319831535278,A Rossi
0.023294867609795416,0.03577724921442713,A Ruppertsberg
-0.05032524799111687,0.04044609811078515,A Saidpour
0.014084505871063106,0.015552688911670678,A Scharine
-0.011360527872293897,-0.026840586654717863,A Schnitzler
-0.013438079595830783,-0.016288506175832704,A Schwaninger
0.03719542366517566,-0.040007548460236284,A Seitz
0.05344535339406907,0.0035698471257569193,A Sekuler
0.016307709811489452,0.014181712232923143,A Shapiro
0.027394243559535035,0.02291534243943213,A Simmers
0.01670185512817544,0.005053806369309457,A Skoczenski
0.053799564011559206,-0.013225510243642751,A Smith
0.016701855128175434,0.005053806369309461,A Soffer
-0.06763789132274935,0.049994035867795404,A Suluh
-0.016294734600858157,-0.06320914714093055,A Sy
-0.04123488767727548,0.026153855927835663,A Thurrell
0.0031773486063395306,-0.01646772440835426,A Tolias
-0.02208762312155954,-0.019660387162581804,A Torralba
-0.0031708819548228006,-0.007383424395487173,A Treisman
-0.021884931321177616,-0.01526582007564232,A Ude
0.031514436977416925,0.028983050578169457,A Vecchio
-0.0021737415357314313,-0.04142800418238987,A Wade
-0.014662567737529967,-0.003991972508895982,A Welchman
0.02301337649423382,0.015597767710690833,A Werner
0.06299186694366145,0.03196999255951748,A Whitaker
0.03458011630683441,0.0011299331867880085,A Williams
-0.012742861851077671,-0.03373332772464787,A Wong
-0.012363860560012475,-0.0024365938348276037,A Yagi
-0.010741214972368166,-0.0143369618903656,A Yip
-0.03540806250220042,0.019490029311656783,A Yonas
-0.012011281687986939,0.012199428377937183,A Zalevski
