V1,V2,authors
0.03191473854477865,-0.02148260556134551,A Ahumada
0.014091077649341758,-0.00801113102233593,A Albrecht
0.03271704840889031,0.005615285520966223,A Anand
0.008613022252477079,0.013210063239323565,A Anderson
-0.010778115942373795,-0.013786354272492515,A Arman
-0.013410545008242701,-0.017097847905500473,Á Ásgeirsson
-0.01460037399398628,-0.026290368627892708,A Aznar-Casanova
0.021777259564091215,0.021883057681202904,A Baeck
-0.0122861024470081,-0.030785399078961842,A Barbot
-0.008019116382771144,-0.011280345837522713,A Bartholomew
0.003886393554062287,-0.008953721198720064,A Beers
-0.01116579786703732,-0.0125215276676001,A Belopolsky
-0.01627928169096561,0.01319018698243959,A Berg
-0.008096138176501963,-0.0238540638463931,A Bertulis
-0.00809613817650197,-0.02385406384639311,A Bielevicius
-0.010625432836936587,-0.0093037632947444,A Biggs
-0.011238781832048956,0.003076914030482908,A Bigoni
0.018914410204489338,-0.017722288150124783,A Bogadhi
-0.004465736242124268,0.045728440085370484,A Boremanse
-0.00832671001500183,0.01787430149824401,A Bosco
-0.0031285674601825523,-0.014962748594032996,A Boswell
-0.0067527836789943825,-0.0018444058942838541,A Brennan
-0.01753771260593314,0.031968982464158253,A Brewer
-0.007698630561169264,-0.018615374291881422,A Brown
-0.01180081529862554,-0.03324912943778896,A Bruno
-0.010040195419997448,-0.008544338102535144,A Buckthought
-0.008096138176501963,-0.023854063846393103,A Bulatov
-0.004408051905758473,-0.008246918007144766,A Byers
-0.018277654560787948,0.0466667962659557,A Calder
-0.0025961931258120935,0.016326540194294654,A Caramazza
0.04665135257474371,0.008399284063243525,A Casti
-0.014759333243219696,0.043805276148053594,A Cate
-0.009023923078262237,-0.0013896934922187775,A Chandna
0.003405354483588763,-0.0028789670259584113,A Chasteen
-0.005412398208456034,-0.011772845785604533,A Chaudhuri
-0.008954996197814497,-0.014421534046938194,A Chopin
-0.013144534648905441,-0.021482256248861624,A Close
-0.001381726299901293,-0.013468704268484651,A Cohen
0.016148700043716248,0.0628573078146135,A Connolly
-0.016364566898099123,0.0377958022378142,A Cowey
-0.012727919629358979,-0.03678707942763719,A D'Antona
-0.006592616562175522,0.01528277992706178,A Davies
-0.00539441837684824,-0.003950032977993987,A Dey
-0.0035437163049646995,0.00237165016706756,A Dzieciol
-0.00947964845924842,-0.020569322253633508,A Epting
-0.0061592920785646255,-0.012489509698419587,A Erdemir
-0.029757765713387632,0.0032811014386637445,A Facoetti
-8.19020238852104e-4,-0.0193026596211815,A Fath
-0.004481200361767407,-3.275543625945618e-5,A Ferrey
-0.004408051905758468,-0.008246918007144765,A Fleszar
-0.01044103122056717,-0.0028664650974247158,A Flevaris
-0.008709441502334866,0.04910367072125597,A Foss
-0.010854890548452845,-0.014144868340243942,A Fracasso
-0.009541540632480689,-6.240608372050701e-4,A Franklin
-0.007583854608608833,5.934764725032039e-4,A Garay-Vado
0.017697678205379732,0.00598888856174403,A Gauthier
-0.006764070008568052,0.05995519330840698,A Ghuman
-0.01754937180673502,-0.002156722804173616,A Giersch
-0.0010265101595839617,-0.027092628767278876,A Gilchrist
-5.082766956747567e-4,-0.0030684155017592024,A Gilman
0.19730731788662753,0.025628238267860117,A Glennerster
0.01184402753174196,0.009759134889566737,A Golby
0.06191801012286027,0.0063948867746969175,A Gorchetchnikov
-0.0026971462844813296,-0.021440931262707293,A Gorea
-0.008623328012279295,-0.010539564866084256,A Greenberg
-0.0048177581942755775,-0.015151010124094358,A Guindon
-0.003620316326526071,3.9831910281893e-5,A Gulick
-0.009612677918045126,-0.002208592208609184,A Haberkamp
-0.0035405933401368066,-0.010758330704146928,A Hackney
-0.00612947980782501,0.019768677608108562,A Hahn
-0.007708129536435286,0.01915342095502707,A Hall
-0.014624774581373524,0.06756243784949728,A Harel
-0.007010766640554427,0.0041838748701909494,A Harris
-0.016365011482097486,0.024914956624742305,A Heering
0.02586633565406991,0.003543206851841773,A Heffner-Wong
-0.014268355957206184,-0.004594587896996901,A Hillstrom
-0.01560649417405203,-0.02347102774000976,A Holcombe
-0.018338735802743464,-0.015634236590385465,A Hollingworth
-0.010055547714064708,-0.028793388234527255,A Hon
-0.012311742368139311,-0.009836698463990165,A Hoover
-0.010055547714064703,-0.028793388234527248,A Huang
-0.017062100892392545,0.07405577505168592,A Huh
-0.009228510091724049,-0.035666420354055026,A Huk
-0.0068284663370466545,-0.003880648242619543,A Hunt
0.017902798391013264,0.017012320544781627,A Huth
0.004472511886917764,-0.008690530484995183,A Hwang
0.0031000346048636247,-0.008427949698189616,A Hyvärinen
-0.00768452250555667,-0.009557690422455429,A Ikkai
-0.00749901630453907,0.02053999415580163,A Ioffe
-0.01451701649576791,0.08242119702117054,A Ishai
0.1783805576212777,0.01284937802044227,A Jain
0.01218150493345199,-0.01632479157053369,A Johnson
0.0016692046480309291,-0.031242669670249662,A Johnston
0.010056114523023772,-0.009075343357735946,A Kalia
-0.011507960767921611,-0.019652982404595534,A Kane
-0.0063061103633801725,0.0057071432869930236,A Karmiloff-Smith
0.09644634076106617,0.008099116100446821,A Kenney
-0.019535087947376614,-0.026437265145799502,A Khan
-0.011840998068470715,-0.004708707549405529,A Khesin
-0.001565426468677407,0.00565559056727697,A Killian
-0.01090561632628232,0.014811581491510337,A Kingstone
-0.008470177820865527,0.001257780922815338,A Kitaoka
-0.01655203446666386,0.03337283441171849,A Kohler
-0.011490369483487755,-0.015086249399981346,A Kosmides
-0.022913980057968037,-0.024963557859294435,A Kosovicheva
-0.012230116565896202,0.04003834797073085,A Kouwe
-0.007567641328799325,-0.01139298886924652,A Kristjansson
-0.013410545008243003,-0.0170978479055018,Á Kristjánsson
-0.0072748010156814475,-0.006148896844831037,A Kuang
-0.014383643205509156,-0.004393354874012894,A Lamsweerde
-0.02706893282535115,-0.018360227887110985,A Landau
-0.004481200361767415,-3.275543625945453e-5,A Larocque
-0.005103881055795326,-9.230857589928428e-4,A Larson
-0.0014882659002951747,-0.004157815415363577,A LaSala
-0.01865915759024568,0.011418258437231894,A Le
-0.0017339515527886146,-0.02048046201915094,A Leber
0.020676857104906764,-0.030288640917455655,A Lee
-0.008241724907904688,-0.001972483073295195,A Leib
-0.002719525082989563,3.846514218678914e-4,A Leventhal
-8.29221727030456e-4,-0.018967297355582793,A Li
-0.024465348659756306,0.08380722902858578,A Liberman
-0.0172970442529399,-0.016006437813176608,A List
-0.013327260862533124,-0.016978662902314853,A Lleras
0.0028346710807221017,-0.042379217122005826,A Logvinenko
-0.00964358751748427,0.012095194820922776,A Loon
-0.0023889783658433725,-0.01852949862660065,A Lugtigheid
-0.019441654067063992,-0.02382055142379251,A Ma-Wyatt
-0.00392381213790006,-0.007540003702015281,A Maier
-0.01121604084352164,-0.022760837477977268,A Major
-0.019552379666357308,0.049734303274657686,A Manginelli
0.005416560572859675,-0.005301181372154881,A Marchant
-0.0036775068254225477,0.006871758394121488,A Martin
-0.007870316438890163,-0.02362728190732987,A Martín
-4.501438916939223e-4,0.006130667920948272,A Martinez
-0.02065033697180044,-0.006551128375705692,A McCollough
0.009797422784297702,-0.005839547370727893,A Meleis
-0.0037396584447093235,-0.02927095924831911,A Meso
-0.0057595818581921195,-0.007524884723090152,A Miranda
-0.014255539763321954,0.0028644108029961964,A Mitra
-0.004781472400955057,-0.016667539692332617,A Mojica
0.017696435258234396,-0.03144813619843389,A Montagnini
4.2664350156057474e-4,0.004316220764459477,A Morris
9.087760330870184e-4,-0.023424858864829274,A Muhlenen
-0.01245120778534854,-0.007698509861796079,A Mulla
-0.00636005004262063,0.001419438382974392,A Murray
0.003353350549500467,-0.02599518406610404,A Nandy
-0.011524996886636454,-0.009473280213323878,A Nishimura
-0.009431054257467398,-0.02182092328589661,A Nolan
-0.01735591181030249,0.019632748777656507,A Norcia
-0.002390319132343952,-0.0035037020862465056,A November
-0.002979763563527597,-0.017101651988300395,A Noyce
-0.008709441502334854,0.04910367072125596,A Nunez-Elizalde
-0.01545964372622545,0.06298193031557524,A O'Toole
0.09425417730966006,0.038703750296839645,A Oliva
-0.002606940561834633,-0.007521877123645093,A Osborn
0.011844027531741965,0.00975913488956674,A Papanastassiou
-0.009382572521370015,0.011470071227279353,A Paradis
0.018867084875896358,0.011048647467498734,A Pasupathy
-0.012744226350981505,-0.0060741940193609284,A Pensky
-1.8131359187184977e-4,-0.002726477509928644,A Perlato
-0.002539483920178892,-0.005558395053752382,A Peters
0.14033920125459148,0.016079909470649613,A Petrov
-0.005588599636409415,-1.6498302175940984e-4,A Pham
0.05636303078486639,-0.0030856471773520336,A Preston
-0.017709919797372974,-0.0012405903286009678,A Priot
7.243908666840783e-4,-0.0060787118914636725,A Puri
-0.009221878392816065,-0.00392198359403283,A Pype
-0.011487774375094713,-0.029633083489363183,A Raghunandan
0.0831398813787336,0.01137100799796155,A Raj
-0.005759581858192117,-0.0075248847230901484,A Rajan
0.03265739699294079,-0.007114858299392015,A Rangel
-0.0012140943991195009,-0.015205434917288435,A Reeves
-0.013669673258826658,-0.014254891249810872,A Reichow
-0.008820992281794861,4.151299069799768e-4,A Rich
0.020634254552224316,-0.024619468923252962,A Rider
-0.013228757608195271,0.0038243401389246906,A Rodrigues
-0.00630141082505457,-0.002761701949424939,A Roe
-0.007964170214338413,-0.009235539426211702,A Roggeveen
-0.024361568603048042,-0.002566608577864814,A Rokem
0.001595648447528518,0.0010993112507263858,A Romeo
-0.004816798301139598,-0.0459647513737304,A Roorda
-0.011170135273631792,-0.02371910597398312,A Rosenberg
-0.0152018010202486,0.047424430510664396,A Sack
-0.02017555701695572,0.0026718661002065854,A Sahraie
-0.020915028337234295,0.05923867040840938,A Sanchez-Rockliffe
-0.013144534648905441,-0.02148225624886161,A Sapir
-0.015455064610221284,0.038707705799146605,A Saygin
0.029700709834968194,-0.005156325079535502,A Scharff
-0.00985329328370988,-0.03103130555160609,A Schütz
-0.015868589110838847,-0.022930587758386467,A Seiffert
0.010185936955062733,-0.01747199499220871,A Seitz
-0.009909338318669835,-0.023526390946160044,A Sekuler
-0.022430463098434536,0.10216782821001781,A Sekunova
0.024489964853680747,0.006334427476353654,A Sereno
-0.011080341731836927,-0.009691875605016735,A Setti
-0.008969705749413238,-0.027635220569583435,A Shapiro
-0.016097332763816773,-0.001792643815652022,A Shelton
-0.013074113826990058,-0.012712276661116571,A Sherman
-0.014508137192828785,-0.016927899342986143,A Siddiqui
