V1,V2,authors
-0.032293369901652214,-0.014653542727742276,A Ahumada
0.014218275431122257,0.05196502012037513,A Akin
-0.017392958093525097,-0.020208829291452186,A Alexander
0.01027031841915911,-0.014614382566948698,A Anna
-1.8228037685478327e-4,-5.723722958278996e-4,A Antal
0.01963539509721651,-0.009220159422278423,A Ariga
0.009954124713688787,-0.005449986202103263,A Arman
0.012159198989850734,-0.00991427824087407,A Barlasov
0.011706993492700183,-0.01739972187142736,A Beall
-0.006586776427191043,-0.005118461752243905,A Beer
-0.035672960947034885,0.01956814695021713,A Benucci
0.0025786208078774986,-1.6909076571509042e-4,A Berg
0.02183477166303596,0.03403475353492287,A Bol
0.007233713341579203,0.001092729752421192,A Bolbecker
-7.673997198620344e-4,0.0012550911322108313,A Bompas
-0.031315061131562905,0.024914147374618657,A Bonds
-0.017758245021471674,-0.004588041229583838,A Bovik
0.019924330672592118,-0.01754102172071701,A Brouwer
-0.005921252108744819,0.003042377516635583,A Brown
-0.06258827259677732,-0.009969366188789897,A Buckthought
-0.00485086605563873,-0.010944528780065646,A Caclin
-0.013637607973175581,0.012845741851596157,A Casile
0.004350472418522891,9.997284350337454e-4,A Caspi
0.0738978590433915,0.02609292117162893,A Chatterjee
-0.027907827896416212,0.003500727645156523,A Chauvin
0.012922676551786914,0.00647453809204936,A Chouchourelou
0.01786274909349131,-0.008078265434713254,A Cleeremans
-0.08951340219660149,-0.024890148632563107,A Cobo-Lewis
0.0042754787691948164,0.002200578679976099,A Conway
0.003676170115221211,-0.00689344222389495,A Cooperman
-0.002921739716755947,0.0056558305434605,A Corn
-0.04715883526196414,-0.0172402835570766,A D'Antona
-0.01372940010670811,0.06804092032796584,A Dale
0.0013503505240920063,-0.03667084527572866,A Doorn
-0.012796686021894817,0.008306262381275058,A Earle
0.016467780713913575,-0.003990082945652903,A Eidels
0.016803971590303824,-0.015446133971440122,A Enriquez
0.013205286539879138,0.025824486046803527,A Fazl
-0.010666096097713877,-0.003915264340259488,A Freire
0.04811205572459847,-0.01174121619021177,A Frischen
0.009344300279386458,0.010498474018239494,A Gee
0.0046323380167827225,0.001783031306312074,A Ghazanfar
0.00801837375443282,0.04819111392971879,A Ghuman
-0.020496122596908962,-0.027347628638143235,A Gilchrist
0.00960043014388754,-0.0038693026587380296,A Giordano
0.003852894269996832,-0.018250977605076713,A Girshick
0.0054917547210962545,-0.025824474120725638,A Glennerster
-0.0035927297544896637,-0.0036546380860323184,A Gorea
-0.014840750476181655,0.03196036755296826,A Harner
1.434197850761908e-4,0.007010808171660545,A Harris
-0.03404143172676567,-0.008096702865762652,A Haun
0.0286123454492782,-0.010609399705521503,A Hayes
