"","label","CM","measure","pct"
"628","Y Motamedi","degree",7,0.937604949182501
"629","G Rehrig","degree",7,0.936190897039328
"630","P Kalra","degree",7,0.93610251878038
"631","K Gerjets","degree",6,0.935395492708794
"632","J Saffran","degree",6,0.935307114449845
"633","F Jones","degree",6,0.935218736190897
"634","M Andrews","degree",6,0.935130357931949
"635","G Westermann","degree",6,0.935041979673
"636","C Cho","degree",6,0.934953601414052
"637","Y Choe","degree",6,0.934865223155104
"638","V Hayes","degree",6,0.934776844896156
"639","L Hemforth","degree",6,0.934688466637207
"640","P Fitzpatrick","degree",6,0.934600088378259
"641","M Hu","degree",6,0.934511710119311
"642","J Griffiths","degree",6,0.934423331860362
"643","M Munnich","degree",6,0.934334953601414
"644","P Todd","degree",6,0.934246575342466
"645","Y Yu","degree",6,0.934158197083517
"646","H Sun","degree",6,0.934069818824569
"647","W Veksler","degree",6,0.933981440565621
"648","C Anderson","degree",6,0.933893062306673
"649","T Matsuka","degree",6,0.933804684047724
"650","D Shapiro","degree",6,0.933716305788776
"651","A Bloomfield","degree",6,0.933627927529828
"652","J Ryu","degree",6,0.933539549270879
"653","K Nakagawa","degree",6,0.933451171011931
"654","H Ueda","degree",6,0.933362792752983
"655","A Thomas","degree",6,0.933274414494034
"656","D McCarthy","degree",6,0.933186036235086
"657","S Keil","degree",6,0.933097657976138
"658","M Nathan","degree",6,0.93300927971719
"659","D Forbus","degree",6,0.932920901458241
"660","E Sagi","degree",6,0.932832523199293
"661","A Goodman","degree",6,0.932744144940345
"662","H Tenenbaum","degree",6,0.932655766681396
"663","L Santos","degree",6,0.932567388422448
"664","S Spivey","degree",6,0.9324790101635
"665","A Gatt","degree",6,0.932390631904552
"666","D Christie","degree",6,0.932302253645603
"667","N Davidenko","degree",6,0.932213875386655
"668","M Utsumi","degree",6,0.932125497127707
"669","K Lee","degree",6,0.932037118868758
"670","L Penner-Wilger","degree",6,0.93194874060981
"671","T Kusumi","degree",6,0.931860362350862
"672","D Frank","degree",6,0.931771984091913
"673","T Brady","degree",6,0.931683605832965
"674","M Brady","degree",6,0.931595227574017
"675","A Harris","degree",6,0.931506849315068
"676","J Willits","degree",6,0.93141847105612
"677","V Glebkin","degree",6,0.931330092797172
"678","M Wong","degree",6,0.931241714538224
"679","A Schwering","degree",6,0.931153336279275
"680","P Feldman","degree",6,0.931064958020327
"681","P Hristova","degree",6,0.930976579761379
"682","M Bucciarelli","degree",6,0.93088820150243
"683","H Kim","degree",6,0.930799823243482
"684","W Vanpaemel","degree",6,0.930711444984534
"685","B Velichkovsky","degree",6,0.930623066725585
"686","W Phillips","degree",6,0.930534688466637
"687","K Levering","degree",6,0.930446310207689
"688","B McMurray","degree",6,0.930357931948741
"689","K Chan","degree",6,0.930269553689792
"690","C Wasylyshyn","degree",6,0.930181175430844
"691","M Young","degree",6,0.930092797171896
"692","T Williams","degree",6,0.930004418912947
"693","T Nakano","degree",6,0.929916040653999
"694","S Huette","degree",6,0.929827662395051
"695","J Lu","degree",6,0.929739284136103
"696","R Patel","degree",6,0.929650905877154
"697","J Boucher","degree",6,0.929562527618206
"698","X Liu","degree",6,0.929474149359258
"699","A Weiss","degree",6,0.929385771100309
"700","S Taylor","degree",6,0.929297392841361
"701","K Choi","degree",6,0.929209014582413
"702","S Woods","degree",6,0.929120636323464
"703","D Kim","degree",6,0.929032258064516
"704","N Gaylord","degree",6,0.928943879805568
"705","A Gilman","degree",6,0.92885550154662
"706","Y Tanaka","degree",6,0.928767123287671
"707","N Wu","degree",6,0.928678745028723
"708","K Muldner","degree",6,0.928590366769775
"709","F McLaren","degree",6,0.928501988510826
"710","L Zhang","degree",6,0.928413610251878
"711","J Wong","degree",6,0.92832523199293
"712","E Yu","degree",6,0.928236853733981
"713","L Morrison","degree",6,0.928148475475033
"714","S Meier","degree",6,0.928060097216085
"715","K Forrest","degree",6,0.927971718957137
"716","C Lea","degree",6,0.927883340698188
"717","I Angerer","degree",6,0.92779496243924
"718","S Yeung","degree",6,0.927706584180292
"719","V Demberg","degree",6,0.927618205921343
"720","I Aitken","degree",6,0.927529827662395
"721","K Kimura","degree",6,0.927441449403447
"722","C Wilson","degree",6,0.927353071144498
"723","P O'Rourke","degree",6,0.92726469288555
"724","A Bender","degree",6,0.927176314626602
"725","K Inomata","degree",6,0.927087936367654
"726","B Rottman","degree",6,0.926380910296067
"727","J Santiago","degree",6,0.926292532037119
"728","C Hsu","degree",6,0.926204153778171
"729","R Foushee","degree",6,0.926115775519222
"730","S Alonso-Diaz","degree",6,0.926027397260274
"731","N Vasilyeva","degree",6,0.925939019001326
"732","E Pothos","degree",6,0.925850640742377
"733","R Boghrati","degree",6,0.925762262483429
"734","A Litvinova","degree",6,0.925673884224481
"735","V Marchman","degree",6,0.925585505965532
"736","N Gauvrit","degree",6,0.925497127706584
"737","E Markman","degree",6,0.925408749447636
"738","E Wakefield","degree",6,0.925320371188688
"739","S Croker","degree",6,0.925231992929739
"740","S Denison","degree",6,0.925143614670791
"741","S Hunnius","degree",6,0.925055236411843
"742","P Brooks","degree",6,0.924966858152894
"743","L Zaadnoordijk","degree",6,0.924878479893946
"744","R Hendricks","degree",6,0.924790101634998
"745","L Hiatt","degree",6,0.92470172337605
"746","C Hoyos","degree",6,0.924613345117101
"747","R Williamson","degree",6,0.924524966858153
"748","A Whalen","degree",6,0.924436588599205
"749","W Jones","degree",6,0.924348210340256
"750","J Moss","degree",6,0.924259832081308
"751","J Opfer","degree",6,0.92417145382236
"752","S Yamada","degree",6,0.924083075563411
"753","A Landrum","degree",6,0.923994697304463
"754","T Igami","degree",6,0.923906319045515
"755","Y Nakamura","degree",6,0.923817940786567
"756","K Mori","degree",6,0.923729562527618
"757","J Zaki","degree",6,0.92364118426867
"758","P Analytis","degree",6,0.923552806009722
"759","M Pacer","degree",6,0.923464427750773
"760","P Parpart","degree",6,0.923376049491825
"761","J Krems","degree",6,0.923287671232877
"762","W Gray","degree",6,0.923199292973928
"763","S Kornkasem","degree",6,0.92311091471498
"764","K Tillman","degree",6,0.923022536456032
"765","C Kanan","degree",6,0.922403888643394
"766","W Freiwald","degree",6,0.922315510384445
"767","M Chi","degree",6,0.922227132125497
"768","D Adams","degree",6,0.922138753866549
"769","C Galeucia","degree",6,0.922050375607601
"770","L Carlson","degree",6,0.921961997348652
"771","J Albert","degree",6,0.921873619089704
"772","A Sanchez-Carmona","degree",6,0.921785240830756
"773","S Lopez-Martin","degree",6,0.921696862571807
"774","N Blanco","degree",6,0.921608484312859
"775","M Blokpoel","degree",6,0.921520106053911
"776","D Worthy","degree",6,0.921166593018118
"777","P Ganea","degree",6,0.921078214759169
"778","Z Kaldy","degree",6,0.920989836500221
"779","Z Horne","degree",6,0.920901458241273
"780","D Lafond","degree",6,0.920636323464428
"781","S Tremblay","degree",6,0.920547945205479
"782","C Schonberg","degree",6,0.920459566946531
"783","M Zettersten","degree",6,0.919752540874945
"784","T Warren","degree",6,0.919664162615996
"785","H Honda","degree",6,0.919575784357048
"786","E Hembacher","degree",6,0.9194874060981
"787","J Rij","degree",6,0.919399027839152
"788","J Jarvikivi","degree",6,0.919310649580203
"789","H Baayen","degree",6,0.919222271321255
"790","T Shu","degree",6,0.919133893062307
"791","B Bertenthal","degree",6,0.919045514803358
"792","N Velez","degree",6,0.91895713654441
"793","J Zhao","degree",6,0.918868758285462
"794","J Harbison","degree",6,0.918780380026514
"795","M Seidenberg","degree",6,0.918692001767565
"796","D Over","degree",6,0.918603623508617
"797","C Jong","degree",6,0.918515245249669
"798","B Komer","degree",6,0.91842686699072
"799","A Ozyurek","degree",6,0.918338488731772
"800","A Song","degree",6,0.91789659743703
"801","A Hostetter","degree",6,0.917808219178082
"802","H Branigan","degree",6,0.917719840919134
"803","G Sala","degree",6,0.917631462660186
"804","M Vugt","degree",6,0.917543084401237
"805","I Kajic","degree",6,0.917454706142289
"806","C Vesper","degree",6,0.917366327883341
"807","F Huettig","degree",6,0.917277949624392
"808","L Kersten","degree",6,0.917189571365444
"809","E Toomarian","degree",6,0.917101193106496
"810","B Wahn","degree",6,0.917012814847547
"811","P Konig","degree",6,0.916924436588599
"812","I Katz","degree",6,0.916836058329651
"813","K Hirsh-Pasek","degree",6,0.916747680070703
"814","E Munnich","degree",6,0.916659301811754
"815","E Weinberger","degree",6,0.916570923552806
"816","A Hoffmann","degree",6,0.916482545293858
"817","M Faber","degree",6,0.916394167034909
"818","A Jaeger","degree",6,0.916305788775961
"819","A Wong","degree",6,0.916217410517013
"820","K Barnes","degree",6,0.916040653999116
"821","G Bradshaw","degree",6,0.915952275740168
"822","M Dickey","degree",6,0.91586389748122
"823","S Sanborn","degree",6,0.915775519222271
"824","Z Chen","degree",6,0.915687140963323
"825","A Dils","degree",6,0.915598762704375
"826","M Thomas","degree",6,0.915510384445426
"827","E Lau","degree",6,0.915422006186478
"828","P Garrett","degree",6,0.91533362792753
"829","O Larue","degree",6,0.913919575784357
"830","I Juvina","degree",6,0.913831197525409
"831","A Zgonnikov","degree",6,0.913566062748564
"832","F Callaway","degree",6,0.913477684489616
"833","Y Niv","degree",6,0.913389306230667
"834","H Drenhaus","degree",6,0.913300927971719
"835","V Kljajevic","degree",6,0.913212549712771
"836","T Linzen","degree",6,0.913124171453822
"837","M Schouwstra","degree",6,0.913035793194874
"838","M McCurry","degree",6,0.912947414935926
"839","K Zish","degree",6,0.912859036676977
"840","M Goddu","degree",6,0.912770658418029
"841","D Osherson","degree",6,0.912152010605391
"842","J Gold","degree",6,0.911533362792753
"843","S Peng","degree",6,0.910561201944322
"844","M Shvartsman","degree",6,0.910472823685373
"845","B Thompson","degree",6,0.909500662836942
"846","C Cheng","degree",6,0.909235528060097
"847","G Schoner","degree",6,0.908882015024304
"848","C Potter","degree",6,0.908351745470614
"849","B Helversen","degree",6,0.907909854175873
"850","N Riesterer","degree",6,0.907821475916924
"851","U Hasson","degree",6,0.906849315068493
"852","S Cook","degree",6,0.906760936809545
"853","K Norman","degree",6,0.906142288996907
"854","C Christiansen","degree",5,0.906053910737958
"855","L Samuelson","degree",5,0.90596553247901
"856","T Schunn","degree",5,0.905877154220062
"857","A McLaren","degree",5,0.905788775961114
"858","J Yang","degree",5,0.905700397702165
"859","M Tyler","degree",5,0.905612019443217
"860","L Yoshida","degree",5,0.905523641184269
"861","E Jones","degree",5,0.90543526292532
"862","P Oudeyer","degree",5,0.905346884666372
"863","B Lee","degree",5,0.905258506407424
"864","R Smith","degree",5,0.905170128148475
"865","N Wilson","degree",5,0.905081749889527
"866","S Howes","degree",5,0.904993371630579
"867","M Navarro","degree",5,0.904904993371631
"868","L Stigler","degree",5,0.904816615112682
"869","J Chow","degree",5,0.904728236853734
"870","J Marshall","degree",5,0.904639858594786
"871","P Kim","degree",5,0.904551480335837
"872","L Lee","degree",5,0.904463102076889
"873","S Tenenbaum","degree",5,0.904374723817941
"874","S Sloman","degree",5,0.904286345558992
"875","M Mozer","degree",5,0.904197967300044
"876","T Ziemke","degree",5,0.904109589041096
"877","D Yu","degree",5,0.904021210782148
"878","M Bosco","degree",5,0.903932832523199
"879","L Gabora","degree",5,0.903844454264251
"880","M Matlock","degree",5,0.903756076005303
"881","L Wagner","degree",5,0.903402562969509
"882","C Tenenbaum","degree",5,0.903314184710561
"883","A Howes","degree",5,0.903225806451613
"884","M Sydow","degree",5,0.903137428192665
"885","K Biswas","degree",5,0.903049049933716
"886","F Cummins","degree",5,0.902960671674768
"887","Y Ueda","degree",5,0.90287229341582
"888","R Richardson","degree",5,0.902783915156871
"889","M Gray","degree",5,0.902695536897923
"890","D Vigliocco","degree",5,0.902607158638975
"891","G Ameel","degree",5,0.902518780380027
"892","R Bromme","degree",5,0.902430402121078
"893","K Forbus","degree",5,0.90234202386213
"894","K Dinges","degree",5,0.901723376049492
"895","R Stewart","degree",5,0.901634997790544
"896","A Nuckles","degree",5,0.901546619531595
"897","M Atsumori","degree",5,0.901458241272647
"898","A Tenenbaum","degree",5,0.901369863013699
"899","H Liu","degree",5,0.90128148475475
"900","Y Morita","degree",5,0.901193106495802
"901","H Imai","degree",5,0.901104728236854
"902","J Mercier","degree",5,0.901016349977905
"903","S McClelland","degree",5,0.900927971718957
"904","K Gust","degree",5,0.900839593460009
"905","M Romano","degree",5,0.90075121520106
"906","P Hoque","degree",5,0.900132567388422
"907","M Gibson","degree",5,0.900044189129474
"908","E Lee","degree",5,0.899955810870526
"909","S Ralph","degree",5,0.899867432611578
"910","K Lovett","degree",5,0.899779054352629
"911","M Tenenbaum","degree",5,0.899690676093681
"912","M Buehner","degree",5,0.899602297834733
"913","J Biswas","degree",5,0.899513919575784
"914","D Griffiths","degree",5,0.899425541316836
"915","S Chu","degree",5,0.899337163057888
"916","T Dandurand","degree",5,0.899248784798939
"917","N Iwasawa","degree",5,0.899160406539991
"918","K Kojima","degree",5,0.899072028281043
"919","M Meyer","degree",5,0.898983650022095
"920","J Luo","degree",5,0.898895271763146
"921","M Cohen","degree",5,0.898806893504198
"922","J Laird","degree",5,0.89871851524525
"923","J Barnes","degree",5,0.898630136986301
"924","J Dale","degree",5,0.898541758727353
"925","T Frank","degree",5,0.898453380468405
"926","D Baldwin","degree",5,0.898365002209456
"927","C Was","degree",5,0.898276623950508
"928","A Singh","degree",5,0.89818824569156
"929","M Rooij","degree",5,0.898099867432612
"930","S Stukken","degree",5,0.898011489173663
"931","J Goodman","degree",5,0.897923110914715
"932","D Marotta","degree",5,0.897834732655767
"933","N Atagi","degree",5,0.897746354396818
"934","M Krahmer","degree",5,0.89765797613787
"935","B Hoffman","degree",5,0.897569597878922
"936","G Cox","degree",5,0.897481219619974
"937","J Henderson","degree",5,0.897392841361025
"938","A Hahn","degree",5,0.897304463102077
"939","L Cook","degree",5,0.897216084843129
"940","A Navarro","degree",5,0.89712770658418
"941","M Knauff","degree",5,0.897039328325232
"942","L Baumann","degree",5,0.896950950066284
"943","T Kojima","degree",5,0.896862571807335
"944","J Park","degree",5,0.896774193548387
"945","A Guhe","degree",5,0.896685815289439
"946","A Markman","degree",5,0.896597437030491
"947","H Rijn","degree",5,0.896509058771542
"948","S Choi","degree",5,0.896420680512594
"949","M Nakamura","degree",5,0.896332302253646
"950","L Tenenbaum","degree",5,0.896243923994697
"951","E Mol","degree",5,0.896155545735749
"952","S Li","degree",5,0.896067167476801
"953","A Liu","degree",5,0.895978789217852
"954","J Spivey","degree",5,0.895890410958904
"955","C Kim","degree",5,0.895802032699956
"956","J Gibson","degree",5,0.895713654441007
"957","A Kalish","degree",5,0.895625276182059
"958","R Lee","degree",5,0.895536897923111
"959","C Braze","degree",5,0.895448519664163
"960","B Nickerson","degree",5,0.895360141405214
"961","J Morgan","degree",5,0.895271763146266
"962","A Dewald","degree",5,0.895183384887318
"963","S Lim","degree",5,0.895095006628369
"964","R Jacobs","degree",5,0.895006628369421
"965","M Tan","degree",5,0.894918250110473
"966","A Lee","degree",5,0.894829871851525
"967","K Jordan","degree",5,0.894741493592576
"968","A Morita","degree",5,0.894653115333628
"969","J Patel","degree",5,0.89456473707468
"970","A Goldberg","degree",5,0.894476358815731
"971","S Louwerse","degree",5,0.894387980556783
"972","M Williams","degree",5,0.894299602297835
"973","J Davies","degree",5,0.894211224038886
"974","M Coey","degree",5,0.894122845779938
"975","P Srivastava","degree",5,0.89403446752099
"976","W Janssens","degree",5,0.893946089262042
"977","Y Hayashi","degree",5,0.893857711003093
"978","T Sugimoto","degree",5,0.893769332744145
"979","M Peterson","degree",5,0.893680954485197
"980","B Admoni","degree",5,0.893592576226248
"981","L Morett","degree",5,0.8935041979673
"982","H Suzuki","degree",5,0.893415819708352
"983","C Kurumada","degree",5,0.893327441449403
"984","B MacDonald","degree",5,0.893239063190455
"985","K Reuter","degree",5,0.893150684931507
"986","K Kopp","degree",5,0.893062306672559
"987","A Vogeley","degree",5,0.89297392841361
"988","S Phillips","degree",5,0.892885550154662
"989","A Walker","degree",5,0.892797171895714
"990","A Chuderski","degree",5,0.892708793636765
"991","J Gu","degree",5,0.892620415377817
"992","P Huang","degree",5,0.892532037118869
"993","H Miller","degree",5,0.89244365885992
"994","S Vasishth","degree",5,0.892355280600972
"995","J Patterson","degree",5,0.892266902342024
"996","B Zhao","degree",5,0.892178524083076
"997","C Chan","degree",5,0.892090145824127
"998","N Ramlakhan","degree",5,0.892001767565179
"999","T Icard","degree",5,0.891913389306231
"1000","S Yan","degree",5,0.891825011047282
"1001","S Ritter","degree",5,0.891736632788334
"1002","R Albrecht","degree",5,0.891648254529386
"1003","J Amaral","degree",5,0.891559876270438
"1004","P Vogt","degree",5,0.891471498011489
"1005","S Kita","degree",5,0.891383119752541
"1006","J Yearsley","degree",5,0.891294741493593
"1007","J Hampton","degree",5,0.891206363234644
"1008","M Braginsky","degree",5,0.891117984975696
"1009","P Dayan","degree",5,0.891029606716748
"1010","W Bridewell","degree",5,0.890941228457799
"1011","M Cakir","degree",5,0.890852850198851
"1012","D Braithwaite","degree",5,0.890764471939903
"1013","S Lourenco","degree",5,0.890676093680954
"1014","J Chu","degree",5,0.890587715422006
"1015","E Olsson","degree",5,0.890499337163058
"1016","M Colombo","degree",5,0.89041095890411
"1017","C Acarturk","degree",5,0.890322580645161
"1018","S Deyne","degree",5,0.890234202386213
"1019","B Eiler","degree",5,0.890145824127265
"1020","D Yamins","degree",5,0.890057445868316
"1021","N Turk-Browne","degree",5,0.889969067609368
"1022","B French","degree",5,0.88988068935042
"1023","C Gambi","degree",5,0.889792311091471
"1024","G Jenkins","degree",5,0.889703932832523
"1025","J Spencer","degree",5,0.889615554573575
"1026","E Kaiser","degree",5,0.889527176314627
"1027","T Komatsu","degree",5,0.889438798055678
"1028","P Krafft","degree",5,0.889085285019885
"1029","M Steyvers","degree",5,0.88882015024304
"1030","S Palmer","degree",5,0.888731771984092
"1031","H Wei","degree",5,0.888643393725144
"1032","A Yung","degree",5,0.888555015466195
"1033","L Nygaard","degree",5,0.888466637207247
"1034","M Liljeholm","degree",5,0.888378258948299
"1035","M Taub","degree",5,0.888024745912505
"1036","J Szymanik","degree",5,0.887936367653557
"1037","Y Nagai","degree",5,0.887847989394609
"1038","W Goh","degree",5,0.887759611135661
"1039","M Yap","degree",5,0.887671232876712
"1040","D Barkoczi","degree",5,0.887582854617764
"1041","P Pantelis","degree",5,0.887494476358816
"1042","L Hall","degree",5,0.887406098099867
"1043","P Johansson","degree",5,0.887317719840919
"1044","J Paul","degree",5,0.887229341581971
"1045","A Borovsky","degree",5,0.887140963323023
"1046","N Saji","degree",5,0.886875828546178
"1047","M Imai","degree",5,0.886787450287229
"1048","M Waldmann","degree",5,0.886699072028281
"1049","J Kontinen","degree",5,0.886610693769333
"1050","T Verhoef","degree",5,0.886522315510384
"1051","I Volzhanin","degree",5,0.886433937251436
"1052","C Walker","degree",5,0.886345558992488
"1053","S Wallot","degree",5,0.88625718073354
"1054","E Wiese","degree",5,0.886168802474591
"1055","T Barrett","degree",5,0.886080424215643
"1056","D Gill","degree",5,0.885903667697746
"1057","J Stefanucci","degree",5,0.885815289438798
"1058","S Kiyokawa","degree",5,0.88572691117985
"1059","A Lovett","degree",5,0.885638532920901
"1060","A Masnick","degree",5,0.88519664162616
"1061","K Miyashiro","degree",5,0.885108263367212
"1062","E Harada","degree",5,0.885019885108263
"1063","I Bostan","degree",5,0.884931506849315
"1064","S Ohlsson","degree",5,0.884843128590367
"1065","C Salas","degree",5,0.884754750331418
"1066","T Sparer","degree",5,0.88466637207247
"1067","F Smith","degree",5,0.884577993813522
"1068","T Farmer","degree",5,0.884489615554574
"1069","M Berretta","degree",5,0.884401237295625
"1070","J Kwisthout","degree",5,0.883959346000884
"1071","R Frost","degree",5,0.883870967741936
"1072","A Pirrone","degree",5,0.883782589482987
"1073","R Koolen","degree",5,0.883694211224039
"1074","S Thurman","degree",5,0.883605832965091
"1075","D Powell","degree",5,0.883517454706142
"1076","M Pavlova","degree",5,0.883429076447194
"1077","V Marian","degree",5,0.883340698188246
"1078","A Walk","degree",5,0.883252319929297
"1079","M Oda","degree",5,0.883163941670349
"1080","J Lefevre","degree",5,0.883075563411401
"1081","M Lamar","degree",5,0.882810428634556
"1082","R Jamieson","degree",5,0.882722050375608
"1083","L Sikos","degree",5,0.882545293857711
"1084","C Jiang","degree",5,0.882456915598763
"1085","D Terzopoulos","degree",5,0.882368537339814
"1086","A Dayer","degree",5,0.882103402562969
"1087","E Congdon","degree",5,0.882015024304021
"1088","L Schmitz","degree",5,0.881926646045073
"1089","G Knoblich","degree",5,0.881838267786125
"1090","J Kralik","degree",5,0.881307998232435
"1091","J Bartolotti","degree",5,0.881219619973487
"1092","S Thompson-Schill","degree",5,0.881131241714538
"1093","P Blake","degree",5,0.88104286345559
"1094","E Kimel","degree",5,0.880954485196642
"1095","M Lengyel","degree",5,0.880866106937693
"1096","R Mayrhofer","degree",5,0.880335837384004
"1097","W Ma","degree",5,0.880247459125055
"1098","J Toscano","degree",5,0.880159080866107
"1099","C Larson","degree",5,0.880070702607159
"1100","S Carey","degree",5,0.87998232434821
"1101","S Pruden","degree",5,0.879893946089262
"1102","P Rebuschat","degree",5,0.878656650463986
"1103","F Schrodt","degree",5,0.878214759169244
"1104","R Iwai","degree",5,0.878126380910296
"1105","T Kumada","degree",5,0.878038002651348
"1106","S Niedopytalski","degree",5,0.877949624392399
"1107","J Arroyo","degree",5,0.877861246133451
"1108","B Brucker","degree",5,0.877596111356606
"1109","C Cortesa","degree",5,0.877507733097658
"1110","G Hager","degree",5,0.87741935483871
"1111","S Khudanpur","degree",5,0.877330976579761
"1112","A Shelton","degree",5,0.877242598320813
"1113","G Kuperberg","degree",5,0.877154220061865
"1114","S Otte","degree",5,0.87688908528502
"1115","P Krueger","degree",5,0.876093680954485
"1116","M Trench","degree",5,0.875563411400795
"1117","J Velez-Ginorio","degree",5,0.875475033141847
"1118","P Piiroinen","degree",5,0.875033141847106
"1119","A Rothe-Wulf","degree",5,0.874679628811312
"1120","H Rabagliati","degree",5,0.873884224480778
"1121","D Lynott","degree",5,0.873795846221829
"1122","K Stassun","degree",5,0.873707467962881
"1123","R Byrne","degree",5,0.873619089703933
"1124","S Reijula","degree",5,0.873177198409191
"1125","R Todaro","degree",5,0.87273530711445
"1126","Z Serpell","degree",5,0.872381794078657
"1127","T Parr","degree",5,0.872293415819708
"1128","J Nador","degree",5,0.87220503756076
"1129","R Green","degree",5,0.872116659301812
"1130","B Minnery","degree",5,0.872028281042863
"1131","A Harel","degree",5,0.871939902783915
"1132","M Johnson","degree",5,0.871851524524967
"1133","T Gliga","degree",5,0.871763146266019
"1134","J Giron","degree",5,0.87167476800707
"1135","S Spevack","degree",5,0.871232876712329
"1136","M Okamoto","degree",5,0.87114449845338
"1137","R Nosofsky","degree",5,0.870437472381794
"1138","W Nicholson","degree",5,0.869376933274414
"1139","W Hayward","degree",5,0.869288555015466
"1140","F Ferreira","degree",5,0.869200176756518
"1141","R Saxe","degree",5,0.86911179849757
"1142","J Binzak","degree",5,0.868758285461776
"1143","N Burke","degree",5,0.867697746354397
"1144","M Raijmakers","degree",5,0.867609368095449
"1145","E Altmann","degree",4,0.866195315952276
"1146","A Brook","degree",4,0.866106937693327
"1147","F Costello","degree",4,0.866018559434379
"1148","J Feeney","degree",4,0.865930181175431
"1149","P Hendriks","degree",4,0.865841802916482
"1150","P Jones","degree",4,0.865753424657534
"1151","A Olsson","degree",4,0.865665046398586
"1152","R Renkl","degree",4,0.865576668139638
"1153","A Shultz","degree",4,0.865488289880689
"1154","J Trickett","degree",4,0.865399911621741
"1155","T Cohen","degree",4,0.865311533362793
"1156","J Bullinaria","degree",4,0.865223155103845
"1157","M Palmeri","degree",4,0.865134776844896
"1158","W Kim","degree",4,0.865046398585948
"1159","D Graesser","degree",4,0.864958020327
"1160","P Gobet","degree",4,0.864869642068051
"1161","Y Umata","degree",4,0.864781263809103
"1162","M Chen","degree",4,0.864692885550155
"1163","P Olsson","degree",4,0.864604507291206
"1164","J Livingston","degree",4,0.864516129032258
"1165","J Aslin","degree",4,0.86442775077331
"1166","D Salvucci","degree",4,0.864339372514361
"1167","J Freudenthal","degree",4,0.864250994255413
"1168","R Sun","degree",4,0.864162615996465
"1169","B Masnick","degree",4,0.864074237737517
"1170","M Griffiths","degree",4,0.863985859478568
"1171","K Komatsu","degree",4,0.86389748121962
"1172","T Clausner","degree",4,0.863809102960672
"1173","M Onnis","degree",4,0.863720724701723
"1174","H Li","degree",4,0.863632346442775
"1175","M Cheng","degree",4,0.863543968183827
"1176","J Kemp","degree",4,0.863455589924878
"1177","D Anggoro","degree",4,0.86336721166593
"1178","P Yang","degree",4,0.863278833406982
"1179","L Phillips","degree",4,0.863190455148034
"1180","P Christiansen","degree",4,0.863102076889085
"1181","D Huber","degree",4,0.863013698630137
"1182","M Knoeferle","degree",4,0.862925320371189
"1183","F Bara","degree",4,0.86283694211224
"1184","S Fay","degree",4,0.862748563853292
"1185","M Schlesinger","degree",4,0.862660185594344
"1186","M Healey","degree",4,0.862571807335396
"1187","M Reali","degree",4,0.862483429076447
"1188","N Moore","degree",4,0.862395050817499
"1189","J Baraff","degree",4,0.862306672558551
"1190","A Utsumi","degree",4,0.862218294299602
"1191","A Beller","degree",4,0.862129916040654
"1192","M Hostetter","degree",4,0.862041537781706
"1193","A Kemp","degree",4,0.861953159522757
"1194","T McNamara","degree",4,0.861864781263809
"1195","W Myers","degree",4,0.861776403004861
"1196","C McCloy","degree",4,0.861688024745912
"1197","T Kershaw","degree",4,0.861599646486964
"1198","B Cottrell","degree",4,0.861511268228016
"1199","M Dale","degree",4,0.861422889969068
"1200","A Oberlander","degree",4,0.861334511710119
"1201","R Hsiao","degree",4,0.861246133451171
"1202","L Magnani","degree",4,0.861157755192223
"1203","N Bergen","degree",4,0.861069376933274
"1204","K Morita","degree",4,0.860980998674326
"1205","T Chen","degree",4,0.860892620415378
"1206","H Yang","degree",4,0.860804242156429
"1207","A Lu","degree",4,0.860715863897481
"1208","J Morrison","degree",4,0.860627485638533
"1209","K Friese","degree",4,0.860539107379585
"1210","E Grinberg","degree",4,0.860450729120636
"1211","A Forbus","degree",4,0.860362350861688
"1212","A Fum","degree",4,0.86027397260274
"1213","B Hagmayer","degree",4,0.860185594343791
"1214","J Brown","degree",4,0.860097216084843
"1215","D Kirsh","degree",4,0.860008837825895
"1216","P Enkvist","degree",4,0.859920459566947
"1217","C Kapur","degree",4,0.859832081307998
"1218","R Wang","degree",4,0.85974370304905
"1219","S Ventura","degree",4,0.859655324790102
"1220","J Baker","degree",4,0.859566946531153
"1221","E Tenenbaum","degree",4,0.859478568272205
"1222","A Goldstone","degree",4,0.859390190013257
"1223","A Jordan","degree",4,0.859301811754308
"1224","P Crocker","degree",4,0.85921343349536
"1225","C Opfer","degree",4,0.859125055236412
"1226","S Bartels","degree",4,0.859036676977464
"1227","Y Zheng","degree",4,0.858948298718515
"1228","P Cater","degree",4,0.858859920459567
"1229","W Storms","degree",4,0.858594785682722
"1230","E Hostetter","degree",4,0.858506407423774
"1231","Y Adachi","degree",4,0.858418029164825
"1232","S Yoon","degree",4,0.858329650905877
"1233","P Wang","degree",4,0.858241272646929
"1234","D Louwerse","degree",4,0.858152894387981
"1235","N Dale","degree",4,0.858064516129032
"1236","R Fisher","degree",4,0.857976137870084
"1237","J Leung","degree",4,0.857887759611136
"1238","Y Yang","degree",4,0.857799381352187
"1239","J Keller","degree",4,0.857357490057446
"1240","R Goldin-Meadow","degree",4,0.857269111798498
"1241","T Sanborn","degree",4,0.857180733539549
"1242","S Lewis","degree",4,0.857092355280601
"1243","W Anderson","degree",4,0.857003977021653
"1244","H Miwa","degree",4,0.856915598762704
"1245","J Shu","degree",4,0.856827220503756
"1246","Y Nakagawa","degree",4,0.856738842244808
