author,authorsSim,year
M Racsmany,1.0993043803437206,2001
M Rudd,1.2502271465246764,2001
M Saenz,1.060481155162098,2001
M Schulz,1.1432830507226566,2001
M Sibigtroth,1.2794900251494994,2001
M Silverman,1.1230479695474436,2001
M Singh,0.9925445837054728,2001
M Smagt,1.0537792055619848,2001
M Smith,1.0320763246185998,2001
M Sommer,1.3342920124874045,2001
M Stine,1.2469134168360876,2001
M Tarr,1.2664654577431094,2001
M Usher,1.1370787595898755,2001
M Voshell,0.9951238954011609,2001
M Wallace,1.247926385375553,2001
M Weber,1.1143427948200109,2001
M Webster,1.1674248431074616,2001
M Welling,1.1143427948200109,2001
M Wexler,1.1043317661209684,2001
M Yeow,1.0610648993065523,2001
M Young,1.0800388151671994,2001
N Albert,1.115212130569035,2001
N Bichot,1.0486267660614261,2001
N Bocheva,1.0671573081594758,2001
N Bruno,1.1917920829119732,2001
N Dill,1.1853053809112113,2001
N DiPietro,1.2587484319600435,2001
N Donnelly,1.1370787595898755,2001
N Hill,1.2148261764227504,2001
N Ito,1.2007815141460605,2001
N Kanwisher,1.1475450395652336,2001
N Kirkham,1.296963153932266,2001
N Leigh,1.348889787845692,2001
N Logothetis,1.2122834875896675,2001
N Majaj,0.9401387706404922,2001
N Priebe,1.0957325531210536,2001
N Qian,1.012778036925262,2001
N Rubin,0.8880448158036777,2001
N Scott-Samuel,1.0307454078020228,2001
N Sharif,1.1777487882556428,2001
N Toyofuku,1.2621781532000211,2001
N Troje,1.0785378672941768,2001
N Tsuchiya,0.964882168230557,2001
N Yamagishi,1.0372998678648995,2001
O Schwartz,1.078317646092531,2001
O Thomas,1.2197483244751421,2001
P Aivar,1.1181429147792294,2001
P Atchley,1.1666428218830827,2001
P Baudot,0.9715392727759181,2001
P Beall,1.3408848952663424,2001
P Bennett,1.0428145120263532,2001
P Bernardis,1.1917920829119732,2001
P Bex,1.1127259051964726,2001
P Cavanagh,0.9441340393537088,2001
P Corballis,1.0610001104092406,2001
P Costello,1.024171234423663,2001
P DeLucia,1.1781668781292514,2001
P Downing,1.323683951116634,2001
P Duke,1.0851771433475794,2001
P Ekman,1.348889787845692,2001
P Foo,1.339940762391446,2001
P Graef,1.0506452493399436,2001
P Grove,1.2395823953573148,2001
P Gunther,1.3319317163572533,2001
P Hauf,1.0375090499036261,2001
P Havig,1.054017137418127,2001
P Holzman,1.1540589278701339,2001
P Janssen,1.175922149209784,2001
P Kellman,0.9917357992593608,2001
P Khayat,1.1446055986115966,2001
P Kiely,1.1666738983205307,2001
P Lennie,1.0126087539855864,2001
P Longere,1.2575125566440195,2001
P Mamassian,0.9584080638287054,2001
P Martini,1.0504501645806212,2001
P McOwan,0.9838949753599977,2001
P Midford,1.33145951684008,2001
P Neri,1.170813130807113,2001
P Paul,1.155947191159815,2001
P Perona,1.1143427948200109,2001
P Roelfsema,1.0335459360625723,2001
P Rosas,1.118277182305235,2001
P Schacter,1.0344837508615807,2001
P Schiller,1.183378285041061,2001
P Schrater,0.9274151364938058,2001
P Schyns,1.0168572373792608,2001
P Series,0.9715392727759181,2001
P Servos,1.210209968247506,2001
P Sinha,0.9010145288078915,2001
P Skirko,1.0473702994855578,2001
P Thiem,1.0747159479174908,2001
P Thier,1.0865271337334619,2001
P Thompson,1.2878144128868625,2001
P Tremoulet,0.9881879944007561,2001
P Tse,1.2122834875896675,2001
P Verghese,0.9887771381234671,2001
P Vishton,1.0888985120325643,2001
P Wenderoth,0.900965960806787,2001
P Williams,1.1719064821880445,2001
P Zaenen,1.022292376796299,2001
Q Vuong,0.9826568853658014,2001
Q Zaidi,1.0299432601202598,2001
R Aslin,1.251746808055906,2001
R Beer,1.141100693516277,2001
R Blake,0.9667771184570316,2001
R Cai,1.0494978523555136,2001
R Carlson,1.2785512198408227,2001
R Cline,1.155947191159815,2001
R Desimone,1.0486267660614261,2001
R Dolomount,1.022485336567293,2001
R Dror,1.1127477922857443,2001
R Ee,1.204693519428704,2001
R Fendrich,1.0610001104092406,2001
R Fleming,1.1127477922857443,2001
R Gilmore,1.2469134168360876,2001
R Gray,1.0902348257060857,2001
R Hess,1.0307454078020228,2001
R Heydt,1.0242174797582428,2001
R Jacobs,1.0902862730806846,2001
R Kane,1.2424759879194447,2001
R Keyes,1.2744796446263367,2001
R Krauzlis,1.070594886266639,2001
R Landman,1.131385403763832,2001
R Lier,1.0808933351205539,2001
R Lotto,0.9313586408227209,2001
R Marois,1.3647699075974182,2001
R Menon,1.2611059956820918,2001
R Mruczek,1.1181429147792294,2001
R Murray,1.0428145120263532,2001
R Nagayama,1.2297112961769012,2001
R Nijhawan,1.1621351506329107,2001
R Peters,1.1093634889461383,2001
R Phinney,1.2002769971079115,2001
R Rauschenberger,1.185792574689625,2001
R Remington,1.1518296198536397,2001
R Rensink,1.2131109486657878,2001
R Robilotto,1.3663205950431576,2001
R Rouw,1.1587297120786997,2001
R Sayres,1.239897805601797,2001
R Siegel,1.2002769971079115,2001
R Smith,1.1672292627382537,2001
R Stickgold,1.3843705939089817,2001
R Valois,1.104747505338108,2001
R VanRullen,1.1723965551448825,2001
R Vogels,1.078686702723265,2001
R Wezel,1.2281498089578062,2001
R Wilkie,1.2395660167807434,2001
R Wurtz,1.3342920124874045,2001
R Yun,1.2626495346966495,2001
S Anderson,0.9507198442753597,2001
S Ando,1.2617715873865916,2001
S Anstis,1.2186685143077247,2001
S Baldassi,0.9705019406931045,2001
S Blau,0.9776322715949197,2001
S Bouret,1.193836260220535,2001
S Butcher,1.1542197925416673,2001
S Cho,1.284856244203689,2001
S Chong,1.227993192796796,2001
S Chung,1.2238047810611024,2001
S Creem,1.0573408179342514,2001
S Crewther,1.1666738983205307,2001
S DeCaro,1.0052539710855306,2001
S Engel,1.3701322150074111,2001
S Franconeri,1.3462536564505172,2001
S Georges,0.9715392727759181,2001
S Gepshtein,0.8600857835868929,2001
S Gronlund,1.2491898881940826,2001
S Grossberg,0.9962703120612035,2001
S Guttman,1.2353466572909397,2001
S Hahn,1.0189616197372438,2001
S Hariharan,1.2302796384619135,2001
S He,0.8435190192936336,2001
S Hochstein,0.9749243563828697,2001
S Johnson,1.2662496038095286,2001
S Kamiya,1.1611063261243015,2001
S Khan,1.0553363160898275,2001
S Klein,1.147413992280777,2001
S Koyama,1.1690330719846849,2001
S Lee,1.0720505062013284,2001
S Lehar,1.0303146626416895,2001
S Lisberger,1.0957325531210536,2001
S Luck,1.1495527155764382,2001
S McFadden,1.0280398538440685,2001
S McKee,1.2055349218563458,2001
S Mednick,1.3843705939089817,2001
S Mitroff,1.1412144476363895,2001
S Mondy,1.049365693437004,2001
S Most,1.1686869552804962,2001
S Nishida,1.061652557672373,2001
S Nundy,1.1412691413825546,2001
S Panis,1.0525538078781695,2001
S Pas,1.072770450742274,2001
S Pesenti,1.3325246724286444,2001
S Peterson,1.2744796446263367,2001
