"","id","label","measure","CM"
"1",1,"K Kay",9,"degree"
"2",2,"J Winawer",7,"degree"
"3",3,"D Baker",3,"degree"
"4",4,"A Wade",6,"degree"
"5",5,"B Hansen",6,"degree"
"6",6,"A Haun",3,"degree"
"7",7,"A Johnson",12,"degree"
"8",8,"D Ellemberg",5,"degree"
"9",9,"C Hou",2,"degree"
"10",10,"Y Kim",2,"degree"
"11",11,"P Verghese",5,"degree"
"12",12,"D Peterzell",1,"degree"
"13",13,"M Bach",2,"degree"
"14",14,"Y Chen",10,"degree"
"15",15,"W Geisler",7,"degree"
"16",16,"E Seidemann",4,"degree"
"17",17,"R Allison",3,"degree"
"18",18,"S Palmisano",1,"degree"
"19",19,"A Thomas",2,"degree"
"20",20,"S Patel",2,"degree"
"21",21,"R Gilmore",6,"degree"
"22",22,"O Layton",1,"degree"
"23",23,"B Fajen",4,"degree"
"24",24,"G Andersen",3,"degree"
"25",25,"K Maruya",2,"degree"
"26",26,"T Kawabe",2,"degree"
"27",27,"S Nishida",5,"degree"
"28",28,"D Niehorster",3,"degree"
"29",29,"L Li",5,"degree"
"30",30,"M Lappe",4,"degree"
"31",31,"S Rushton",6,"degree"
"32",32,"J Chen",7,"degree"
"33",33,"M Valsecchi",2,"degree"
"34",34,"K Gegenfurtner",14,"degree"
"35",35,"E Kowler",3,"degree"
"36",36,"C Aitkin",3,"degree"
"37",37,"E Santos",3,"degree"
"38",38,"R Shah",3,"degree"
"39",39,"L Madelain",4,"degree"
"40",40,"L Perrinet",3,"degree"
"41",41,"A Montagnini",2,"degree"
"42",42,"S Watamaniuk",2,"degree"
"43",43,"E Potapchuk",2,"degree"
"44",44,"S Heinen",2,"degree"
"45",45,"R Nakayama",2,"degree"
"46",46,"I Motoyoshi",2,"degree"
"47",47,"T Sato",3,"degree"
"48",48,"D Braun",2,"degree"
"49",49,"A Schütz",8,"degree"
"50",50,"D Badcock",3,"degree"
"51",51,"F Schmidt",1,"degree"
"52",52,"R Fleming",16,"degree"
"53",53,"M Slugocki",4,"degree"
"54",54,"A Sekuler",9,"degree"
"55",55,"P Bennett",12,"degree"
"56",56,"C Paffen",6,"degree"
"57",57,"F Verstraten",4,"degree"
"58",58,"H Hogendoorn",2,"degree"
"59",59,"S Dakin",6,"degree"
"60",60,"R Yu",1,"degree"
