"","id","label","measure","CM"
"1",1,"W Zoest",3,"degree"
"2",2,"M Donk",1,"degree"
"3",3,"J Droll",3,"degree"
"4",4,"B Pham",3,"degree"
"5",5,"C Abbey",4,"degree"
"6",6,"M Eckstein",7,"degree"
"7",7,"D Melcher",2,"degree"
"8",8,"A Johnston",6,"degree"
"9",9,"A Stocker",1,"degree"
"10",10,"E Simoncelli",3,"degree"
"11",11,"R Allard",2,"degree"
"12",12,"J Faubert",4,"degree"
"13",13,"S Watamaniuk",1,"degree"
"14",14,"S Heinen",1,"degree"
"15",15,"Y Bonneh",8,"degree"
"16",16,"D Sagi",4,"degree"
"17",17,"M Morgan",1,"degree"
"18",18,"J Solomon",1,"degree"
"19",19,"A D'Antona",1,"degree"
"20",20,"S Shevell",6,"degree"
"21",21,"P Verghese",3,"degree"
"22",22,"S Park",2,"degree"
"23",23,"S Lee",6,"degree"
"24",24,"M Herzog",7,"degree"
"25",25,"G Francis",3,"degree"
"26",26,"F Scharnowski",2,"degree"
"27",27,"F Hermens",2,"degree"
"28",28,"P Guterman",2,"degree"
"29",29,"R Allison",3,"degree"
"30",30,"S Rushton",2,"degree"
"31",31,"M Grünau",2,"degree"
"32",32,"B Kunz",2,"degree"
"33",33,"S Creem-Regehr",3,"degree"
"34",34,"W Thompson",3,"degree"
"35",35,"D Cowie",2,"degree"
"36",36,"J Atkinson",5,"degree"
"37",37,"O Braddick",5,"degree"
"38",38,"J Cohen",1,"degree"
"39",39,"W Warren",8,"degree"
"40",40,"M Cinelli",1,"degree"
"41",41,"B Rogers",5,"degree"
"42",42,"H Shigemasu",3,"degree"
"43",43,"M Kitazaki",5,"degree"
"44",44,"R Post",4,"degree"
"45",45,"J Campos",2,"degree"
"46",46,"H Sun",4,"degree"
"47",47,"C Baker",4,"degree"
"48",48,"M Williams",5,"degree"
"49",49,"L Reddy",4,"degree"
"50",50,"L Wald",4,"degree"
"51",51,"N Kanwisher",6,"degree"
"52",52,"I Biederman",5,"degree"
"53",53,"M Lescroart",5,"degree"
"54",54,"K Hayworth",3,"degree"
"55",55,"D Bressler",1,"degree"
"56",56,"D Whitney",9,"degree"
"57",57,"T McKeeff",2,"degree"
"58",58,"F Tong",6,"degree"
"59",59,"I Gauthier",8,"degree"
"60",60,"J Pyles",2,"degree"
"61",61,"J Garcia",2,"degree"
"62",62,"E Grossman",3,"degree"
"63",63,"R Robbins",2,"degree"
"64",64,"D Maurer",3,"degree"
"65",65,"T Lewis",2,"degree"
"66",66,"K Grill-Spector",2,"degree"
"67",67,"Q Vuong",7,"degree"
"68",68,"M Graf",1,"degree"
"69",69,"S Ullman",2,"degree"
"70",70,"A Paradis",1,"degree"
"71",71,"J Lorenceau",1,"degree"
"72",72,"G Kreiman",4,"degree"
"73",73,"T Serre",4,"degree"
"74",74,"T Poggio",3,"degree"
"75",75,"R Niimi",1,"degree"
"76",76,"K Yokosawa",3,"degree"
"77",77,"D MacLeod",5,"degree"
"78",78,"D Fize",2,"degree"
"79",79,"G Rousselet",5,"degree"
"80",80,"M Fabre-Thorpe",2,"degree"
"81",81,"S MacEvoy",1,"degree"
"82",82,"R Epstein",3,"degree"
"83",83,"J Higgins",2,"degree"
"84",84,"G Aguirre",6,"degree"
"85",85,"T Konkle",1,"degree"
"86",86,"A Oliva",3,"degree"
"87",87,"T Brady",1,"degree"
"88",88,"L Loschky",1,"degree"
"89",89,"D Simons",2,"degree"
"90",90,"C Gottesman",2,"degree"
"91",91,"G Chan",1,"degree"
"92",92,"M Bravo",1,"degree"
"93",93,"H Farid",1,"degree"
"94",94,"X Chen",7,"degree"
"95",95,"G Zelinsky",4,"degree"
"96",96,"M Neider",3,"degree"
"97",97,"S Ghorashi",1,"degree"
"98",98,"V Lollo",2,"degree"
"99",99,"M Peterson",8,"degree"
"100",100,"J Kawahara",4,"degree"
"101",101,"M Beck",3,"degree"
"102",102,"P Dassonville",3,"degree"
"103",103,"W Boot",2,"degree"
"104",104,"A Kramer",3,"degree"
"105",105,"G Lupyan",2,"degree"
"106",106,"K Sobel",2,"degree"
"107",107,"A Nagy",2,"degree"
"108",108,"T Vickery",1,"degree"
"109",109,"Y Jiang",7,"degree"
"110",110,"J McCarley",3,"degree"
"111",111,"A Frischen",3,"degree"
"112",112,"D Smilek",5,"degree"
"113",113,"P Gerhardstein",5,"degree"
"114",114,"L Strother",2,"degree"
"115",115,"S Shomstein",3,"degree"
"116",116,"M Behrmann",5,"degree"
"117",117,"D Kravitz",2,"degree"
"118",118,"J Hoffman",1,"degree"
"119",119,"M Doran",1,"degree"
"120",120,"A Albrecht",2,"degree"
"121",121,"A List",2,"degree"
"122",122,"L Robertson",10,"degree"
"123",123,"A Richard",5,"degree"
"124",124,"S Vecera",3,"degree"
"125",125,"A Hollingworth",3,"degree"
"126",126,"D Fougnie",3,"degree"
"127",127,"S Yeh",11,"degree"
"128",128,"B Stojanoski",2,"degree"
"129",129,"J Pratt",11,"degree"
"130",130,"M Niemeier",4,"degree"
"131",131,"B Guenther",1,"degree"
"132",132,"J Brown",1,"degree"
"133",133,"A Roggeveen",2,"degree"
"134",134,"Y Pinto",2,"degree"
"135",135,"C Olivers",2,"degree"
"136",136,"J Theeuwes",9,"degree"
"137",137,"H Hogendoorn",5,"degree"
"138",138,"I Hooge",2,"degree"
"139",139,"F Verstraten",7,"degree"
"140",140,"A Hillstrom",2,"degree"
"141",141,"J Wong",2,"degree"
"142",142,"J Lin",2,"degree"
"143",143,"S Franconeri",6,"degree"
"144",144,"J Enns",8,"degree"
"145",145,"G Yovel",2,"degree"
"146",146,"T Andrews",1,"degree"
"147",147,"M Ewbank",1,"degree"
"148",148,"S Kita",2,"degree"
"149",149,"K Pilz",2,"degree"
"150",150,"H Bülthoff",5,"degree"
"151",151,"I Bülthoff",1,"degree"
"152",152,"C Michel",5,"degree"
"153",153,"B Rossion",17,"degree"
"154",154,"W Hayward",3,"degree"
"155",155,"J Chiao",5,"degree"
"156",156,"C Mondloch",1,"degree"
"157",157,"D Fiset",9,"degree"
"158",158,"J Tanaka",3,"degree"
"159",159,"F Gosselin",10,"degree"
"160",160,"D Bub",5,"degree"
"161",161,"G Boynton",5,"degree"
"162",162,"I Fine",6,"degree"
"163",163,"Y Osada",2,"degree"
"164",164,"Z Li",1,"degree"
"165",165,"J Sy",1,"degree"
"166",166,"B Giesbrecht",3,"degree"
"167",167,"J O'Brien",1,"degree"
"168",168,"J Raymond",3,"degree"
"169",169,"K Maruya",5,"degree"
"170",170,"Y Nakajima",3,"degree"
"171",171,"Y Tani",3,"degree"
"172",172,"T Sato",5,"degree"
"173",173,"Y Otsuka",6,"degree"
"174",174,"S Kanazawa",4,"degree"
"175",175,"M Yamaguchi",10,"degree"
"176",176,"H Abdi",4,"degree"
"177",177,"A O'Toole",9,"degree"
"178",178,"E Nakato",3,"degree"
"179",179,"R Kakigi",3,"degree"
"180",180,"D Guitton",5,"degree"
"181",181,"M Poletti",1,"degree"
"182",182,"M Rucci",1,"degree"
"183",183,"R Fleming",2,"degree"
"184",184,"K Dalrymple",2,"degree"
"185",185,"J Barton",10,"degree"
"186",186,"A Kingstone",2,"degree"
"187",187,"J Schirillo",2,"degree"
"188",188,"J Pelz",1,"degree"
"189",189,"C Rothkopf",2,"degree"
"190",190,"R Ee",11,"degree"
"191",191,"C Erkelens",3,"degree"
"192",192,"D Ballard",1,"degree"
"193",193,"S Thorpe",3,"degree"
"194",194,"S Crouzet",1,"degree"
"195",195,"J Tse",3,"degree"
"196",196,"T Baker",3,"degree"
"197",197,"S Adler",3,"degree"
"198",198,"L Madelain",1,"degree"
"199",199,"A Chauvin",1,"degree"
"200",200,"D Apthorp",1,"degree"
"201",201,"D Alais",4,"degree"
"202",202,"M Pashkam",1,"degree"
"203",203,"P Cavanagh",11,"degree"
"204",204,"E Mingolla",2,"degree"
"205",205,"J Martinez-Trujillo",4,"degree"
"206",206,"J Greenwood",1,"degree"
"207",207,"M Edwards",6,"degree"
"208",208,"K Valois",2,"degree"
"209",209,"Y Yamada",1,"degree"
"210",210,"R Li",3,"degree"
"211",211,"U Polat",6,"degree"
"212",212,"D Bavelier",4,"degree"
"213",213,"C Green",2,"degree"
"214",214,"A Pouget",2,"degree"
"215",215,"P Isola",2,"degree"
"216",216,"N Turk-Browne",6,"degree"
"217",217,"B Scholl",7,"degree"
"218",218,"S Nishina",3,"degree"
"219",219,"A Seitz",5,"degree"
"220",220,"M Kawato",3,"degree"
"221",221,"T Watanabe",11,"degree"
"222",222,"Y Yotsumoto",3,"degree"
"223",223,"Y Sasaki",4,"degree"
"224",224,"M Wenger",6,"degree"
"225",225,"R Ni",3,"degree"
"226",226,"G Andersen",6,"degree"
"227",227,"I Kovács",2,"degree"
"228",228,"A Giordano",1,"degree"
"229",229,"M Carrasco",9,"degree"
"230",230,"N Sulman",1,"degree"
"231",231,"T Sanocki",1,"degree"
"232",232,"E Kimura",2,"degree"
"233",233,"S Abe",2,"degree"
"234",234,"K Goryo",2,"degree"
"235",235,"T Knapen",8,"degree"
"236",236,"J Pearson",5,"degree"
"237",237,"R Blake",9,"degree"
"238",238,"L Dam",2,"degree"
"239",239,"J Brascamp",5,"degree"
"240",240,"J Boxtel",3,"degree"
"241",241,"J Norman",4,"degree"
"242",242,"H Norman",2,"degree"
"243",243,"M Taylor",2,"degree"
"244",244,"C Paffen",2,"degree"
"245",245,"M Naber",2,"degree"
"246",246,"C Clifford",5,"degree"
"247",247,"M Silver",1,"degree"
"248",248,"N Logothetis",1,"degree"
"249",249,"Y Su",5,"degree"
"250",250,"T Ooi",3,"degree"
"251",251,"Z He",3,"degree"
"252",252,"J Xu",2,"degree"
"253",253,"T Wallis",2,"degree"
"254",254,"D Arnold",2,"degree"
"255",255,"R Patterson",2,"degree"
"256",256,"E Yang",2,"degree"
"257",257,"B Backus",3,"degree"
"258",258,"J Burge",2,"degree"
"259",259,"A Girshick",2,"degree"
"260",260,"M Banks",11,"degree"
"261",261,"D Knill",8,"degree"
"262",262,"M Ishii",2,"degree"
"263",263,"J Gardner",4,"degree"
"264",264,"S Palmer",7,"degree"
"265",265,"K Kooij",1,"degree"
"266",266,"S Pas",1,"degree"
"267",267,"H Lu",4,"degree"
"268",268,"A Roe",2,"degree"
"269",269,"J Tong",4,"degree"
"270",270,"B Zhang",4,"degree"
"271",271,"J Zheng",4,"degree"
"272",272,"E Smith",4,"degree"
"273",273,"Y Chino",4,"degree"
"274",274,"K Kay",2,"degree"
"275",275,"T Naselaris",2,"degree"
"276",276,"J Gallant",2,"degree"
"277",277,"J Schumacher",1,"degree"
"278",278,"C Olman",1,"degree"
"279",279,"B Bridgeman",2,"degree"
"280",280,"P Jeter",3,"degree"
"281",281,"B Dosher",9,"degree"
"282",282,"S Liu",3,"degree"
"283",283,"D Kim",2,"degree"
"284",284,"S Shimojo",8,"degree"
"285",285,"C Yu",4,"degree"
"286",286,"S Klein",4,"degree"
"287",287,"D Levi",4,"degree"
"288",288,"B Hu",1,"degree"
"289",289,"M Luca",2,"degree"
"290",290,"M Ernst",2,"degree"
"291",291,"B Balas",2,"degree"
"292",292,"P Sinha",7,"degree"
"293",293,"K MacKenzie",3,"degree"
"294",294,"R Murray",4,"degree"
"295",295,"L Wilcox",2,"degree"
"296",296,"A Li",1,"degree"
"297",297,"Q Zaidi",4,"degree"
"298",298,"N Majaj",7,"degree"
"299",299,"J Movshon",3,"degree"
"300",300,"D Tadin",2,"degree"
"301",301,"B Hubert-Wallander",2,"degree"
"302",302,"M Spering",1,"degree"
"303",303,"K Gegenfurtner",10,"degree"
"304",304,"C Royden",2,"degree"
"305",305,"P MacNeilage",2,"degree"
"306",306,"H Buelthoff",3,"degree"
"307",307,"L Appelbaum",3,"degree"
"308",308,"M Pettet",3,"degree"
"309",309,"A Wade",3,"degree"
"310",310,"A Norcia",7,"degree"
"311",311,"R Tootell",4,"degree"
"312",312,"K Devaney",2,"degree"
"313",313,"L Ungerleider",2,"degree"
"314",314,"J Singer",1,"degree"
"315",315,"D Sheinberg",3,"degree"
"316",316,"C Hung",2,"degree"
