"","from","to"
"979","S Kanazawa","Y Otsuka"
"980","S Kanazawa","I Motoyoshi"
"981","S Kanazawa","M Kobayashi"
"982","M Yamaguchi","Y Otsuka"
"983","M Yamaguchi","I Motoyoshi"
"984","M Yamaguchi","M Kobayashi"
"986","B Rossion","A Heering"
"987","K Lee","K Lee"
"988","B Balas","B Balas"
"989","L Jakobson","L Jakobson"
"990","M Behrmann","M Behrmann"
"991","V Blanz","F Jiang"
"992","B Rossion","F Jiang"
"993","B Rossion","V Blanz"
"994","C Mondloch","C Mondloch"
"995","C Fox","L Lanyon"
"996","G Iaria","L Lanyon"
"997","G Iaria","C Fox"
"998","J Barton","L Lanyon"
"999","J Barton","C Fox"
"1000","J Barton","G Iaria"
"1002","E Nakato","M Kobayashi"
"1003","E Nakato","Y Otsuka"
"1006","S Kanazawa","E Nakato"
"1009","M Yamaguchi","E Nakato"
"1011","R Kakigi","M Kobayashi"
"1012","R Kakigi","Y Otsuka"
"1013","R Kakigi","E Nakato"
"1014","R Kakigi","S Kanazawa"
"1015","R Kakigi","M Yamaguchi"
"1016","Y Lee","Y Lee"
"1017","J Driver","L Garrido"
"1018","B Duchaine","L Garrido"
"1019","B Duchaine","J Driver"
"1020","P Bennett","J Spencer"
"1021","A Sekuler","J Spencer"
"1024","R Russell","G Chatterjee"
"1025","K Nakayama","G Chatterjee"
"1026","K Nakayama","R Russell"
"1027","R Palermo","R Palermo"
"1028","N Tsuchiya","F Moradi"
"1029","R Adolphs","F Moradi"
"1030","R Adolphs","N Tsuchiya"
"1037","D Whitney","J Haberman"
"1038","D Fiset","C Roy"
"1039","F Gosselin","C Roy"
"1040","F Gosselin","D Fiset"
"1041","J Tanaka","S Butler"
"1042","M Kaiser","S Butler"
"1043","M Kaiser","J Tanaka"
"1044","R Grand","S Butler"
"1045","R Grand","J Tanaka"
"1046","R Grand","M Kaiser"
"1047","R Adolphs","E Birmingham"
"1048","M Grabowecky","T Sweeny"
"1049","K Paller","T Sweeny"
"1050","K Paller","M Grabowecky"
"1051","S Suzuki","T Sweeny"
"1053","S Suzuki","K Paller"
"1055","W Hayward","M Zhao"
"1056","I Gauthier","I Gauthier"
"1057","C Mondloch","L Short"
"1058","I Thornton","I Thornton"
"1060","O Cheung","W Hayward"
"1061","O Cheung","M Zhao"
"1062","G Rhodes","W Hayward"
"1063","G Rhodes","M Zhao"
"1064","G Rhodes","O Cheung"
"1065","I Gauthier","W Hayward"
"1066","I Gauthier","M Zhao"
"1067","I Gauthier","O Cheung"
"1068","I Gauthier","G Rhodes"
"1070","X Zhou","R Caldara"
"1071","X Zhou","S Miellet"
"1072","B Duchaine","L Germine"
"1073","K Nakayama","L Germine"
"1074","K Nakayama","B Duchaine"
"1075","G Rousselet","L Vizioli"
"1076","R Caldara","L Vizioli"
"1077","R Caldara","G Rousselet"
"1078","C Blais","D Fiset"
"1079","J Tanaka","D Fiset"
"1080","J Tanaka","C Blais"
"1081","M Arguin","D Fiset"
"1082","M Arguin","C Blais"
"1083","M Arguin","J Tanaka"
"1084","D Bub","D Fiset"
"1085","D Bub","C Blais"
"1086","D Bub","J Tanaka"
"1087","D Bub","M Arguin"
"1089","F Gosselin","C Blais"
"1090","F Gosselin","J Tanaka"
"1091","F Gosselin","M Arguin"
"1092","F Gosselin","D Bub"
"1093","L Germine","J Wilmer"
"1094","M Williams","J Wilmer"
"1095","M Williams","L Germine"
"1096","K Nakayama","J Wilmer"
"1098","K Nakayama","M Williams"
"1099","B Duchaine","J Wilmer"
"1101","B Duchaine","M Williams"
"1103","K Curby","K Curby"
"1104","L Ge","G Anzures"
"1105","Z Wang","G Anzures"
"1106","Z Wang","L Ge"
"1107","C Carbon","C Carbon"
"1108","H Xu","J Wu"
"1109","C Mondloch","M Vida"
"1110","R Robbins","R Robbins"
"1117","A Martinez","D Wilbraham"
"1118","J Todd","D Wilbraham"
"1119","J Todd","A Martinez"
"1120","J Murray","J Murray"
"1121","C Benton","C Benton"
"1122","M Webster","M Webster"
"1123","C Bukach","C Bukach"
"1124","J Chen","F Fang"
"1125","H Yang","F Fang"
"1126","H Yang","J Chen"
"1127","H Wilson","C Or"
"1128","T Watson","I Linde"
"1129","H Wilson","M Daar"
"1130","B Duchaine","D Pitcher"
"1131","N Kanwisher","D Pitcher"
"1132","N Kanwisher","B Duchaine"
"1133","V Walsh","D Pitcher"
"1134","V Walsh","B Duchaine"
"1135","V Walsh","N Kanwisher"
"1136","G Yovel","D Pitcher"
"1137","G Yovel","B Duchaine"
"1138","G Yovel","N Kanwisher"
"1139","G Yovel","V Walsh"
"1141","S Gilaie-Dotan","S Gilaie-Dotan"
"1142","B Rossion","C Jacques"
"1143","D Fiset","V Willenbockel"
"1144","M Arguin","V Willenbockel"
"1146","F Lepore","V Willenbockel"
"1147","F Lepore","D Fiset"
"1148","F Lepore","M Arguin"
"1149","F Gosselin","V Willenbockel"
"1152","F Gosselin","F Lepore"
"1164","N Schwartz","N Schwartz"
"1165","P Sinha","M Moulson"
"1166","E McKone","E McKone"
"1167","H Wilson","H Wilson"
"1168","P Graef","G Belle"
"1169","T Busigny","G Belle"
"1170","T Busigny","P Graef"
"1171","B Rossion","G Belle"
"1172","B Rossion","P Graef"
"1173","B Rossion","T Busigny"
"1174","B Rossion","B Rossion"
"1175","M Eckstein","M Peterson"
"1176","J Richler","O Cheung"
"1178","I Gauthier","J Richler"
"1179","J Husk","G Rousselet"
"1180","C Gaspar","G Rousselet"
"1181","C Gaspar","J Husk"
"1182","P Bennett","G Rousselet"
"1183","P Bennett","J Husk"
"1184","P Bennett","C Gaspar"
"1185","A Sekuler","G Rousselet"
"1186","A Sekuler","J Husk"
"1187","A Sekuler","C Gaspar"
"1189","S Crouzet","S Thorpe"
"1190","M Fabre-Thorpe","S Thorpe"
"1191","M Fabre-Thorpe","S Crouzet"
"1192","C Schiltz","V Goffaux"
"1193","R Goebel","V Goffaux"
"1194","R Goebel","C Schiltz"
"1201","A Brennan","J Enns"
"1208","G Aguirre","A Harris"
"1209","D Nichols","L Betts"
"1210","H Wilson","L Betts"
"1211","H Wilson","D Nichols"
"1212","P Smith","J Peissig"
"1213","M Wenger","T Menneer"
"1214","J Townsend","T Menneer"
"1215","J Townsend","M Wenger"
"1216","N Donnelly","T Menneer"
"1217","N Donnelly","M Wenger"
"1218","N Donnelly","J Townsend"
"1221","N Mestry","N Donnelly"
"1222","N Mestry","T Menneer"
"1224","S Kim","T James"
"1225","J Barton","A Sekunova"
"1226","J Barton","J Barton"
"1230","P Bennett","Y Konar"
"1231","A Sekuler","Y Konar"
"1233","M Anes","M Anes"
"1234","L Loschky","D Varakin"
"1235","J Bisley","J Bisley"
"1236","K Gegenfurtner","K Gegenfurtner"
"1242","T Nijboer","M Smagt"
"1243","T Makovski","S Mednick"
"1244","Y Jiang","S Mednick"
"1250","J Johnson","J Spencer"
"1251","C Constantinidis","C Constantinidis"
"1252","D Simons","D Simons"
"1253","S Luck","J Hyun"
"1254","L Huang","L Huang"
"1255","S Ferber","S Emrich"
"1256","F Tong","S Harrison"
"1257","L Feigenson","M Yamaguchi"
"1258","T Konkle","G Alvarez"
"1259","T Brady","G Alvarez"
"1260","T Brady","T Konkle"
"1261","A Oliva","G Alvarez"
"1262","A Oliva","T Konkle"
"1263","A Oliva","T Brady"
"1264","M Chun","N Turk-Browne"
"1271","D Fencsik","D Fencsik"
"1272","G Woodman","M Williams"
"1273","S Kyllingsbæk","T Sørensen"
"1275","C Asplund","D Fougnie"
"1276","R Marois","D Fougnie"
"1278","E Ester","T Drew"
"1279","E Awh","T Drew"
"1280","E Awh","E Ester"
"1281","S Chien","S Chien"
"1282","J Serences","M Scolari"
"1284","D Cheyne","J Todd"
"1285","D Cheyne","R Marois"
"1286","P Jolicoeur","J Todd"
"1287","P Jolicoeur","R Marois"
"1288","P Jolicoeur","D Cheyne"
"1289","S Pardhan","R Sapkota"
"1290","I Linde","R Sapkota"
"1291","I Linde","S Pardhan"
"1292","J Serences","E Ester"
"1294","E Awh","J Serences"
"1295","H Scholte","I Sligte"
"1296","V Lamme","I Sligte"
"1297","V Lamme","H Scholte"
"1301","M Fabiani","E Shin"
"1302","G Gratton","E Shin"
"1303","G Gratton","M Fabiani"
"1304","S Han","J Todd"
"1305","S Harrison","J Todd"
"1306","S Harrison","S Han"
"1308","R Marois","S Han"
"1309","R Marois","S Harrison"
"1310","Z Kaldy","E Blaser"
"1311","R Gurnsey","N Troje"
"1312","I Arend","M Giese"
"1313","C Roether","M Giese"
"1314","C Roether","I Arend"
"1315","B Fajen","G Diaz"
"1316","S Nakauchi","M Kitazaki"
"1318","Y Zhang","Y Jiang"
"1320","S He","Y Zhang"
"1321","R Parasuraman","E Hussey"
"1322","J Thompson","E Hussey"
"1323","J Thompson","R Parasuraman"
"1324","C Benton","N Scott-Samuel"
"1325","M Giese","M Giese"
"1326","J Thompson","J Thompson"
"1330","R Blake","R Blake"
"1331","A Lee","H Lu"
"1332","B Keane","H Lu"
"1333","B Keane","A Lee"
"1336","T Serre","B Wyble"
"1337","T Serre","M Potter"
"1338","M Giese","B Wyble"
"1339","M Giese","M Potter"
"1340","M Giese","T Serre"
"1341","N Troje","I Legault"
"1342","J Faubert","I Legault"
"1343","J Faubert","N Troje"
"1344","E Grossman","S Thurman"
"1345","D Levi","D Levi"
"1346","M Rutherford","N Troje"
"1347","K Moore","R Tyrrell"
"1348","L Cormack","T Czuba"
"1349","A Huk","T Czuba"
"1350","A Huk","L Cormack"
"1351","B Rokers","T Czuba"
"1352","B Rokers","L Cormack"
"1353","B Rokers","A Huk"
"1354","J Harris","H Nefs"
"1355","C Royden","K Moore"
"1356","C Royden","C Royden"
"1358","I Howard","K Fukuda"
"1359","R Allison","K Fukuda"
"1360","R Allison","I Howard"
"1363","D Niehorster","J Saunders"
"1364","P Warren","S Rushton"
"1365","M Lages","M Lages"
"1367","L Joyce","M Nawrot"
"1368","K Stroyan","M Nawrot"
"1369","K Stroyan","L Joyce"
"1371","G Andersen","M Braunstein"
"1372","L Likova","C Tyler"
"1373","S Nicholas","C Tyler"
"1374","S Nicholas","L Likova"
"1375","C Hou","A Norcia"
"1376","A Johnston","A Johnston"
"1377","P Bex","D Kane"
"1378","S Dakin","D Kane"
"1379","S Dakin","P Bex"
"1380","C Pack","A Seitz"
"1381","R Nijhawan","G Maus"
"1382","D Whitney","G Maus"
"1383","D Whitney","R Nijhawan"
"1384","A Pascual-Leone","D Tadin"
"1385","L Battelli","D Tadin"
"1386","L Battelli","A Pascual-Leone"
"1387","D Kim","D Giaschi"
"1388","G Caplovitz","P Kohler"
"1389","P Tse","P Kohler"
"1390","P Tse","G Caplovitz"
"1391","J Bower","J Bower"
"1392","F Kingdom","E Gheorghiu"
"1393","S Durant","A Meso"
"1394","J Zanker","A Meso"
"1395","J Zanker","S Durant"
"1397","C Benton","W Curran"
"1398","A Johnston","A Rider"
"1399","A Johnston","P Scarfe"
"1401","C Moore","E Hein"
"1403","M Edwards","C Cassanello"
"1404","D Badcock","C Cassanello"
"1405","D Badcock","M Edwards"
"1406","S Nishida","C Cassanello"
"1407","S Nishida","M Edwards"
"1408","S Nishida","D Badcock"
"1410","D Knill","B Hu"
"1411","R Krauzlis","J Perrone"
"1412","Q Vuong","Q Vuong"
"1413","A Das","T Martin"
"1414","K Huxlin","T Martin"
"1415","K Huxlin","A Das"
"1416","J Gallant","S Nishimoto"
"1417","T Pasternak","T Pasternak"
"1418","R Gilmore","J Fesi"
"1419","C Pack","J Churan"
"1420","M Bernard","Z Zhou"
"1421","A Bonds","Z Zhou"
"1422","A Bonds","M Bernard"
"1423","V Casagrande","Z Zhou"
"1424","V Casagrande","M Bernard"
"1425","V Casagrande","A Bonds"
"1426","M McBeath","S Holloway"
"1428","B Gallie","K Kelly"
"1429","B Gallie","C Mullin"
"1432","J Steeves","B Gallie"
"1434","M Grabowecky","Y Kim"
"1435","S Suzuki","Y Kim"
"1437","N Rubin","Y Kim"
"1438","N Rubin","M Grabowecky"
"1439","N Rubin","S Suzuki"
"1440","K Dieter","D Glasser"
"1441","C Pack","D Glasser"
"1442","C Pack","K Dieter"
"1443","D Tadin","D Glasser"
"1444","D Tadin","K Dieter"
"1445","D Tadin","C Pack"
"1446","W Bair","W Bair"
"1450","A Smith","A Smith"
"1451","B Scholl","T Gao"
"1452","S Lee","W Sohn"
"1456","L Lesmes","S Gepshtein"
"1457","T Albright","S Gepshtein"
"1458","T Albright","L Lesmes"
"1459","L Likova","M Ward"
"1460","C Tyler","M Ward"
"1462","C Casco","G Campana"
"1463","M Manassi","G Campana"
"1464","M Manassi","C Casco"
"1465","N Troje","D Chang"
"1466","P Bennett","M Nagai"
"1467","A Sekuler","M Nagai"
"1469","J Tong","H Bedell"
"1470","I Murakami","R Hisakata"
"1474","J Gobell","G Sperling"
"1475","C Tseng","G Sperling"
"1476","C Tseng","J Gobell"
"1479","K Pilz","E Roudaia"
"1480","A Sekuler","E Roudaia"
"1482","P Bennett","E Roudaia"
"1486","Z Lu","L Lesmes"
"1487","Z Lu","S Gepshtein"
"1490","T Albright","Z Lu"
"1491","A Bosco","P Fattori"
"1492","R Breveglieri","P Fattori"
"1493","R Breveglieri","A Bosco"
"1494","C Galletti","P Fattori"
"1495","C Galletti","A Bosco"
"1496","C Galletti","R Breveglieri"
"1497","J Saiki","Y Ueda"
"1498","K Dobkins","K Dobkins"
"1499","M Jenkin","R Dyde"
"1500","H Jenkin","R Dyde"
"1501","H Jenkin","M Jenkin"
"1502","J Zacher","R Dyde"
"1503","J Zacher","M Jenkin"
"1504","J Zacher","H Jenkin"
"1505","L Harris","R Dyde"
"1506","L Harris","M Jenkin"
"1507","L Harris","H Jenkin"
"1508","L Harris","J Zacher"
"1509","Z Zhang","P MacNeilage"
"1510","D Angelaki","P MacNeilage"
"1511","D Angelaki","Z Zhang"
"1512","R Held","R Held"
"1514","M Gori","D Burr"
"1515","G Sandini","D Burr"
"1516","G Sandini","M Gori"
"1517","T Ro","D Simons"
"1518","D Peterzell","D Peterzell"
"1519","J Trommershäuser","J Trommershäuser"
"1520","C Clifford","J Harris"
"1521","J Burge","M Gori"
"1522","M Banks","M Gori"
"1523","M Banks","J Burge"
"1524","S Watt","S Watt"
"1525","L Harris","L Harris"
"1527","L Brown","L Brown"
"1528","J Rieser","B Riecke"
"1529","A Roe","B Dillenburger"
"1540","W Thompson","B Kunz"
"1541","S Creem-Regehr","B Kunz"
"1542","S Creem-Regehr","W Thompson"
"1543","E Hiris","E Hiris"
"1544","G Boynton","G Boynton"
"1545","S Mitroff","S Mitroff"
"1547","A Clarke","Y Sosa"
"1548","M McCourt","Y Sosa"
"1549","M McCourt","A Clarke"
"1550","K Sakurai","P Grove"
"1552","M Shiffrar","J Thomas"
"1554","J Mossbridge","E Guzman-Martinez"
"1555","J Mossbridge","M Grabowecky"
"1558","S Suzuki","J Mossbridge"
"1560","J Steeves","A Hoover"
"1561","M Grabowecky","L Iordanescu"
"1562","S Franconeri","L Iordanescu"
"1564","J Theeuwes","L Iordanescu"
"1565","J Theeuwes","M Grabowecky"
"1566","J Theeuwes","S Franconeri"
"1567","S Suzuki","L Iordanescu"
"1570","S Suzuki","J Theeuwes"
"1571","M Tian","Y Song"
"1573","J Liu","M Tian"
"1575","C Baker","D Dilks"
"1576","E Peli","D Dilks"
"1577","E Peli","C Baker"
"1578","N Kanwisher","D Dilks"
"1579","N Kanwisher","C Baker"
"1580","N Kanwisher","E Peli"
"1581","A Gouws","H Baseler"
"1582","A Morland","H Baseler"
"1583","A Morland","A Gouws"
"1585","S Dumoulin","R Sayres"
"1586","S Dumoulin","K Weiner"
"1587","B Wandell","R Sayres"
"1588","B Wandell","K Weiner"
"1589","B Wandell","S Dumoulin"
"1592","K Grill-Spector","S Dumoulin"
"1593","K Grill-Spector","B Wandell"
"1594","J Webster","W Shim"
"1595","N Kanwisher","W Shim"
"1596","N Kanwisher","J Webster"
"1597","B Tjan","P Bao"
"1598","R VanRullen","N Busch"
"1599","J DiCarlo","N Rust"
"1600","N Majaj","R Kumbhani"
"1601","J Movshon","R Kumbhani"
"1602","J Movshon","N Majaj"
"1603","C Pack","C Pack"
"1604","N Majaj","A Stocker"
"1605","J Movshon","A Stocker"
"1607","E Simoncelli","A Stocker"
"1608","E Simoncelli","N Majaj"
"1609","E Simoncelli","J Movshon"
"1610","G Chen","H Lu"
"1611","A Roe","H Lu"
"1612","A Roe","G Chen"
"1613","A Schmid","J Victor"
"1614","J Baker","S Yen"
"1615","V Casagrande","G Purushothaman"
"1616","G Masson","A Reynaud"
"1617","F Chavane","A Reynaud"
"1618","F Chavane","G Masson"
"1620","D Xing","C Yeh"
"1621","R Shapley","C Yeh"
"1622","R Shapley","D Xing"
"1628","M Lev","A Sterkin"
"1629","M Lev","O Yehezkel"
"1632","U Polat","M Lev"
"1633","A Rosenberg","A Rosenberg"
"1634","A Maier","N Tsuchiya"
"1635","N Logothetis","N Tsuchiya"
"1636","N Logothetis","A Maier"
"1637","D Leopold","N Tsuchiya"
"1639","D Leopold","N Logothetis"
"1640","S Chien","J Chen"
"1642","R Heitz","J Cohen"
"1643","G Woodman","J Cohen"
"1644","G Woodman","R Heitz"
"1645","J Schall","J Cohen"
"1646","J Schall","R Heitz"
"1647","J Schall","G Woodman"
"1648","H Hock","H Hock"
"1649","B Barton","L Lin"
"1650","A Brewer","L Lin"
"1651","A Brewer","B Barton"
"1656","D Beck","K Mathewson"
"1657","T Ro","K Mathewson"
"1658","T Ro","D Beck"
"1659","M Fabiani","K Mathewson"
"1660","M Fabiani","D Beck"
"1661","M Fabiani","T Ro"
"1662","G Gratton","K Mathewson"
"1663","G Gratton","D Beck"
"1664","G Gratton","T Ro"
"1668","R Sayres","J Winawer"
"1669","K Amano","J Winawer"
"1670","K Amano","R Sayres"
"1671","B Wandell","J Winawer"
"1673","B Wandell","K Amano"
"1674","C Casanova","C Casanova"
"1676","D Giaschi","L Lanyon"
"1678","J Barton","D Giaschi"
"1679","J Pearson","S Ling"
"1680","R Blake","S Ling"
"1681","R Blake","J Pearson"
"1682","H Boyaci","C Olman"
"1683","J Schumacher","C Olman"
"1684","J Schumacher","H Boyaci"
"1685","F Fang","C Olman"
"1686","F Fang","H Boyaci"
"1687","F Fang","J Schumacher"
"1688","K Doerschner","C Olman"
"1690","K Doerschner","J Schumacher"
"1691","K Doerschner","F Fang"
"1693","A Brewer","A Brewer"
"1697","D Liu","A Brewer"
"1698","D Liu","B Barton"
"1699","D Liu","L Lin"
"1700","D Kravitz","A Chan"
"1701","C Baker","A Chan"
"1702","C Baker","D Kravitz"
"1704","N Kriegeskorte","M Mur"
"1705","R Epstein","S MacEvoy"
"1706","L Reddy","T Serre"
"1707","T Poggio","T Serre"
"1708","T Poggio","L Reddy"
"1709","M Fabre-Thorpe","T Serre"
"1710","M Fabre-Thorpe","L Reddy"
"1711","M Fabre-Thorpe","T Poggio"
"1712","C Koch","T Serre"
"1713","C Koch","L Reddy"
"1714","C Koch","T Poggio"
"1715","C Koch","M Fabre-Thorpe"
"1716","M Meng","S Gorlin"
"1717","J Sharma","S Gorlin"
"1718","J Sharma","M Meng"
"1719","M Sur","S Gorlin"
"1720","M Sur","M Meng"
"1721","M Sur","J Sharma"
"1722","P Sinha","S Gorlin"
"1724","P Sinha","J Sharma"
"1725","P Sinha","M Sur"
"1726","R Rosenholtz","L Sharan"
"1727","E Adelson","L Sharan"
"1728","E Adelson","R Rosenholtz"
"1730","C Wu","M Fabre-Thorpe"
"1731","C Wu","S Crouzet"
"1734","S Thorpe","C Wu"
"1737","K Tillman","R Chakravarthi"
"1738","D Pelli","R Chakravarthi"
"1739","D Pelli","K Tillman"
"1742","H Sun","H Sun"
"1743","K Hayworth","M Lescroart"
"1745","I Biederman","K Hayworth"
"1746","T Palmeri","A Wong"
"1747","B Rogers","A Wong"
"1748","B Rogers","T Palmeri"
"1749","I Gauthier","A Wong"
"1750","I Gauthier","T Palmeri"
"1751","I Gauthier","B Rogers"
"1752","M Fabre-Thorpe","M Fabre-Thorpe"
"1753","M Fabre-Thorpe","D Fize"
"1754","P Hsieh","E Vul"
"1755","N Kanwisher","E Vul"
"1756","N Kanwisher","P Hsieh"
"1758","J Kim","K Hayworth"
"1763","B Giesbrecht","S Zhang"
"1764","M Eckstein","S Zhang"
"1766","E Barenholtz","E Barenholtz"
"1767","L Hsu","L Hsu"
"1768","S Thompson-Schill","G Lupyan"
"1771","G Aguirre","G Aguirre"
"1772","G Humphreys","A Schofield"
"1773","A Hillstrom","A Hillstrom"
"1774","Y Yeh","C Chu"
"1776","K Hayworth","O Amir"
"1777","I Biederman","O Amir"
"1779","M Lescroart","O Amir"
"1782","X Xu","O Amir"
"1783","X Xu","K Hayworth"
"1786","J Kim","O Amir"
"1791","A Treisman","A Treisman"
"1792","C Clifford","K Seymour"
"1793","N Logothetis","K Seymour"
"1794","N Logothetis","C Clifford"
"1800","N Kriegeskorte","D Kravitz"
"1802","C Baker","N Kriegeskorte"
"1804","C Moore","C Moore"
"1805","J Fischer","J Corbett"
"1806","D Whitney","J Corbett"
"1808","G Legge","D Yu"
"1809","S Chung","D Yu"
"1810","S Chung","G Legge"
"1811","T Lawton","T Lawton"
"1815","G Legge","T Bochsler"
"1816","A Montagnini","J Bernard"
"1817","E Castet","J Bernard"
"1818","E Castet","A Montagnini"
"1820","J Billington","J Wann"
"1821","D Field","J Wann"
"1822","D Field","J Billington"
"1823","R Wilkie","J Wann"
"1824","R Wilkie","J Billington"
"1825","R Wilkie","D Field"
"1826","S Nishina","D Kim"
"1827","T Watanabe","D Kim"
"1829","W Warren","H Bruggeman"
"1830","P Schrater","P Schrater"
"1835","G Logan","J Cohen"
"1836","G Logan","R Heitz"
"1837","G Logan","J Schall"
"1838","T Palmeri","J Cohen"
"1839","T Palmeri","R Heitz"
"1840","T Palmeri","J Schall"
"1841","T Palmeri","G Logan"
"1842","A Gorea","A Gorea"
"1844","C Yu","T Baker"
"1845","L Smith","T Baker"
"1847","S Kim","T Baker"
"1848","S Kim","C Yu"
"1849","S Kim","L Smith"
"1850","D Kersten","C Green"
"1851","A Wilson","M Mon-Williams"
"1852","G Bingham","M Mon-Williams"
"1853","G Bingham","A Wilson"
"1854","K Singh","K Singh"
"1855","A Gorea","M Katkov"
"1856","D Sagi","M Katkov"
"1857","D Sagi","A Gorea"
"1858","P Martini","P Martini"
"1862","M Levine","J Anderson"
"1863","J McAnany","J Anderson"
"1864","J McAnany","M Levine"
"1867","P Schrater","C Green"
"1870","S Stevenson","J Mulligan"
"1872","M Bao","S Engel"
"1873","M Bao","P Zhang"
"1874","M Kwon","S Engel"
"1875","M Kwon","P Zhang"
"1876","M Kwon","M Bao"
"1879","S He","M Bao"
"1880","S He","M Kwon"
"1881","M Chun","T Vickery"
"1882","I Fine","E Huber"
"1883","Z Lu","J Liu"
"1884","B Dosher","J Liu"
"1886","T Carney","S Klein"
"1887","C Yu","S Klein"
"1888","C Yu","T Carney"
"1890","D Levi","T Carney"
"1891","D Levi","C Yu"
"1893","C Chen","S He"
"1894","C Chen","Y Jiang"
"1895","X Weng","S He"
"1896","X Weng","Y Jiang"
"1897","X Weng","C Chen"
"1898","N Censor","D Sagi"
"1899","F Mast","M Herzog"
"1900","T Watanabe","H Choi"
"1901","A Giordano","M Carrasco"
"1905","J Nanez","S Nishina"
"1906","M Kawato","S Nishina"
"1907","M Kawato","J Nanez"
"1909","T Watanabe","J Nanez"
"1910","T Watanabe","M Kawato"
"1911","V Bejjanki","R Li"
"1912","Z Lu","R Li"
"1913","Z Lu","V Bejjanki"
"1914","A Pouget","R Li"
"1915","A Pouget","V Bejjanki"
"1916","A Pouget","Z Lu"
"1917","D Bavelier","R Li"
"1918","D Bavelier","V Bejjanki"
"1919","D Bavelier","Z Lu"
"1920","D Bavelier","A Pouget"
"1921","R Ni","Y Yotsumoto"
"1922","L Chang","Y Yotsumoto"
"1923","L Chang","R Ni"
"1924","Y Sasaki","Y Yotsumoto"
"1925","Y Sasaki","R Ni"
"1926","Y Sasaki","L Chang"
"1927","T Watanabe","Y Yotsumoto"
"1928","T Watanabe","R Ni"
"1929","T Watanabe","L Chang"
"1930","T Watanabe","Y Sasaki"
"1931","G Andersen","Y Yotsumoto"
"1932","G Andersen","R Ni"
"1933","G Andersen","L Chang"
"1934","G Andersen","Y Sasaki"
"1935","G Andersen","T Watanabe"
"1936","J Driver","C Ruff"
"1937","G Rees","C Ruff"
"1938","G Rees","J Driver"
"1942","W Chu","B Dosher"
"1944","Z Lu","W Chu"
"1946","R Aslin","J Fiser"
"1947","R Aslin","M Lengyel"
"1948","S Grossberg","A Seitz"
"1950","N Prins","N Prins"
"1951","H Neumann","F Raudies"
"1952","B Thompson","Z Liu"
"1953","B Tjan","Z Liu"
"1954","B Tjan","B Thompson"
"1956","S Klein","J Zhang"
"1957","D Levi","J Zhang"
"1959","C Yu","J Zhang"
"1962","J Folstein","Y Wong"
"1963","I Gauthier","Y Wong"
"1964","I Gauthier","J Folstein"
"1966","T Palmeri","J Folstein"
"1968","B Backus","A Jain"
"1969","I Gauthier","C Bukach"
"1970","J Fiser","J Fiser"
"1971","G Bingham","W Snapp-Childs"
"1972","A Wilson","W Snapp-Childs"
"1974","A Sekuler","Z Hussain"
"1975","P Bennett","Z Hussain"
"1977","A Seitz","A Seitz"
"1978","B Backus","S Harrison"
"1982","J Fiser","K MacKenzie"
"1983","A Petrov","T Hayes"
"1984","A Petrov","A Petrov"
"1985","A Petrov","N Horn"
"1986","E Gheorghiu","J Bell"
"1987","F Kingdom","J Bell"
"1998","J Peirce","J Peirce"
"1999","A Treisman","S Bouvier"
"2000","P Garrigan","P Garrigan"
"2001","J Feldman","M Singh"
"2002","S Gorlin","M Moulson"
"2005","J Feldman","S Kim"
"2006","M Moulson","Y Ostrovsky"
"2007","M Meng","Y Ostrovsky"
"2008","M Meng","M Moulson"
"2009","T Gandhi","Y Ostrovsky"
"2010","T Gandhi","M Moulson"
"2011","T Gandhi","M Meng"
"2012","P Sinha","Y Ostrovsky"
"2015","P Sinha","T Gandhi"
"2021","S Vanni","L Henriksson"
"2022","G Caplovitz","J Ales"
"2023","A Norcia","J Ales"
"2024","A Norcia","G Caplovitz"
"2025","J Ales","M Palomares"
"2026","A Norcia","M Palomares"
"2028","R Heydt","R Heydt"
"2029","I Kovács","S Silverstein"
"2030","J Dannemiller","J Dannemiller"
"2031","R Hess","K May"
"2032","H Hasegawa","H Unuma"
"2033","P Kellman","H Unuma"
"2034","P Kellman","H Hasegawa"
"2035","L Kiorpes","L Kiorpes"
"2036","D Maurer","B Hadad"
"2037","T Lewis","B Hadad"
"2038","T Lewis","D Maurer"
"2039","J Liu","T Ghose"
"2040","P Kellman","T Ghose"
"2041","P Kellman","J Liu"
"2042","S Gori","S Gori"
"2043","G Punzi","M Viva"
"2044","S Shevell","M Viva"
"2045","S Shevell","G Punzi"
"2046","W Li","S Kuai"
"2047","C Yu","S Kuai"
"2048","C Yu","W Li"
"2049","P Schrater","J Fulvio"
"2050","L Maloney","J Fulvio"
"2051","L Maloney","P Schrater"
"2052","M Braunstein","M Braunstein"
"2055","H Lu","P Kellman"
"2057","J Liu","Q Zhu"
"2058","T Drew","A McCollough"
"2059","E Vogel","A McCollough"
"2061","H Im","R Ly"
"2062","J Halberda","R Ly"
"2063","J Halberda","H Im"
"2064","L Spillmann","S Gori"
"2066","J Foxe","M Naber"
"2067","J Foxe","W Einhäuser"
"2068","R Shapley","M Maertens"
"2069","N Rubin","M Maertens"
"2070","N Rubin","R Shapley"
"2071","S Pollmann","M Maertens"
"2072","S Pollmann","R Shapley"
"2073","S Pollmann","N Rubin"
"2075","M Conci","M Conci"
