"","from","to"
"82","T Kwon","D Yu"
"84","B Rokers","A Rosenberg"
"85","O Adkins","J Norman"
"86","R Goutcher","P Hibbard"
"87","R Hornsey","P Hibbard"
"88","R Hornsey","R Goutcher"
"89","D Kravitz","J Philbeck"
"90","S Mitroff","J Philbeck"
"91","S Mitroff","D Kravitz"
"93","D Hunter","R Hornsey"
"94","D Hunter","P Hibbard"
"95","J Clark","T Surber"
"96","J Doyon","T Surber"
"97","J Doyon","J Clark"
"98","A Hajnal","T Surber"
"99","A Hajnal","J Clark"
"100","A Hajnal","J Doyon"
"101","M Gori","M Gori"
"108","M McBeath","M McBeath"
"109","K Singh","S Rushton"
"110","R Murray","B Hartle"
"111","L Wilcox","B Hartle"
"112","L Wilcox","R Murray"
"113","A Kosovicheva","P Bex"
"114","P Mamassian","P Mamassian"
"115","B Farell","C Ng"
"116","S McKee","S Ghahghaei"
"117","P Verghese","S Ghahghaei"
"118","P Verghese","S McKee"
"119","H Shigemasu","S He"
"123","A Welchman","A Welchman"
"124","T Papathomas","A Farkas"
"126","B Webb","Z Hussain"
"127","P McGraw","Z Hussain"
"128","P McGraw","B Webb"
"129","D Levi","D Levi"
"130","A Gibaldi","A Gibaldi"
"132","P Scarfe","P Hibbard"
"133","P Scarfe","R Goutcher"
"135","D Hunter","R Goutcher"
"136","D Hunter","P Scarfe"
"137","J Burge","J Burge"
"138","E McDevitt","M Peters"
"139","S Sheremata","M Peters"
"140","S Sheremata","E McDevitt"
"141","S Mednick","M Peters"
"142","S Mednick","E McDevitt"
"143","S Mednick","S Sheremata"
"144","M Silver","M Peters"
"145","M Silver","E McDevitt"
"146","M Silver","S Sheremata"
"147","M Silver","S Mednick"
"148","D Kim","Z Wang"
"149","Y Sasaki","Z Wang"
"150","Y Sasaki","D Kim"
"151","T Watanabe","Z Wang"
"152","T Watanabe","D Kim"
"153","T Watanabe","Y Sasaki"
"154","B Tjan","N Chen"
"155","M Dodd","M Johnson"
"156","S Li","S Li"
"157","D Sheinberg","K Shibata"
"158","Y Sasaki","K Shibata"
"159","Y Sasaki","D Sheinberg"
"160","T Watanabe","K Shibata"
"161","T Watanabe","D Sheinberg"
"163","J Náñez","S Holloway"
"164","M McBeath","S Holloway"
"165","M McBeath","J Náñez"
"166","M Herzog","H Xu"
"167","B Dosher","J Liu"
"168","Z Lu","J Liu"
"169","Z Lu","B Dosher"
"170","J Martin","S Thorpe"
"171","J Schmidt","B Balas"
"172","T Wallis","C Funke"
"173","A Ecker","C Funke"
"174","A Ecker","T Wallis"
"175","F Wichmann","C Funke"
"176","F Wichmann","T Wallis"
"177","F Wichmann","A Ecker"
"178","M Bethge","C Funke"
"179","M Bethge","T Wallis"
"180","M Bethge","A Ecker"
"181","M Bethge","F Wichmann"
"182","A Bovik","A Bovik"
"183","M Bertalmío","D Kane"
"184","S Anstis","S Kaneko"
"185","I Kuriki","S Kaneko"
"186","I Kuriki","S Anstis"
"187","G Campana","A Kristjansson"
"188","A Chetverikov","A Kristjansson"
"189","A Chetverikov","G Campana"
"190","F Kingdom","H Sun"
"191","C Baker","H Sun"
"192","C Baker","F Kingdom"
"193","M Conte","J Victor"
"194","M Greene","I Groen"
"195","C Baldassano","I Groen"
"196","C Baldassano","M Greene"
"197","L Fei-Fei","I Groen"
"198","L Fei-Fei","M Greene"
"199","L Fei-Fei","C Baldassano"
"200","D Beck","I Groen"
"201","D Beck","M Greene"
"202","D Beck","C Baldassano"
"203","D Beck","L Fei-Fei"
"204","C Baker","I Groen"
"205","C Baker","M Greene"
"206","C Baker","C Baldassano"
"207","C Baker","L Fei-Fei"
"208","C Baker","D Beck"
"209","D Pantazis","C Mullin"
"210","A Oliva","C Mullin"
"211","A Oliva","D Pantazis"
"212","N Kanwisher","C Robertson"
"213","D Walther","J Wilder"
"214","T Konkle","E Josephs"
"215","B Strickland","B Strickland"
"216","L Battelli","L Battelli"
"217","S Frank","M Greenlee"
"218","L Sun","M Greenlee"
"219","L Sun","S Frank"
"220","P Tse","M Greenlee"
"221","P Tse","S Frank"
"222","P Tse","L Sun"
"223","S Tobyne","A Noyce"
"224","S Michalka","A Noyce"
"225","S Michalka","S Tobyne"
"226","D Osher","A Noyce"
"227","D Osher","S Tobyne"
"228","D Osher","S Michalka"
"229","B Shinn-Cunningham","A Noyce"
"230","B Shinn-Cunningham","S Tobyne"
"231","B Shinn-Cunningham","S Michalka"
"232","B Shinn-Cunningham","D Osher"
"233","D Somers","A Noyce"
"234","D Somers","S Tobyne"
"235","D Somers","S Michalka"
"236","D Somers","D Osher"
"237","D Somers","B Shinn-Cunningham"
"238","R VanRullen","R VanRullen"
"239","J Fesi","T Ro"
"240","S Courtney","B Anderson"
"241","J Lee","C Robertson"
"243","N Kanwisher","J Lee"
"244","M Tibber","C Manning"
"245","S Dakin","C Manning"
"246","S Dakin","M Tibber"
"247","A Rokem","E Huber"
"248","J Yeatman","E Huber"
"249","J Yeatman","A Rokem"
"250","P Sinha","S Gilad-Gutnick"
"251","J Wood","J Wood"
"252","D Fitzpatrick","D Whitney"
"253","O Pascalis","J Lao"
"254","R Caldara","J Lao"
"255","R Caldara","O Pascalis"
"256","M Vo","M Vo"
"257","S Park","W Park"
"258","D Tadin","W Park"
"259","D Tadin","S Park"
"260","M Barense","S Sun"
"261","A Lee","S Sun"
"262","A Lee","M Barense"
"263","J Cant","S Sun"
"264","J Cant","M Barense"
"265","J Cant","A Lee"
"266","S Ferber","S Sun"
"267","S Ferber","M Barense"
"268","S Ferber","A Lee"
"269","S Ferber","J Cant"
"270","W Bainbridge","W Bainbridge"
"271","T Brady","I Utochkin"
"272","D Sutterer","V Vo"
"273","J Foster","V Vo"
"274","J Foster","D Sutterer"
"275","T Sprague","V Vo"
"276","T Sprague","D Sutterer"
"277","T Sprague","J Foster"
"278","J Serences","V Vo"
"279","J Serences","D Sutterer"
"280","J Serences","J Foster"
"281","J Serences","T Sprague"
"282","E Awh","V Vo"
"283","E Awh","D Sutterer"
"284","E Awh","J Foster"
"285","E Awh","T Sprague"
"286","E Awh","J Serences"
"287","V Störmer","H Pailian"
"288","G Alvarez","H Pailian"
"289","G Alvarez","V Störmer"
"290","C Yan","T Christophel"
"291","J Haynes","T Christophel"
"292","J Haynes","C Yan"
"293","M Michel","M Michel"
"294","R Ringer","J Peterson"
"295","L Loschky","J Peterson"
"296","L Loschky","R Ringer"
"297","H Trukenbrod","H Schütt"
"298","F Wichmann","H Schütt"
"299","F Wichmann","H Trukenbrod"
"300","R Engbert","H Schütt"
"301","R Engbert","H Trukenbrod"
"302","R Engbert","F Wichmann"
"303","J Saiki","Y Ueda"
"304","S Becker","G Horstmann"
"305","C Bohil","A Ercolino"
"306","M Neider","A Ercolino"
"307","M Neider","C Bohil"
"308","J Schmidt","A Ercolino"
"309","J Schmidt","C Bohil"
"310","J Schmidt","M Neider"
"311","P Bex","P Bex"
"312","T Drew","T Drew"
"313","Á Kristjánsson","I Thornton"
"314","S Adamo","P Scotti"
"315","S Mitroff","P Scotti"
"316","S Mitroff","S Adamo"
"317","S Shomstein","P Scotti"
"318","S Shomstein","S Adamo"
"319","S Shomstein","S Mitroff"
"323","K Sreenivasan","K Sreenivasan"
"324","S Yoo","C Wloka"
"325","R Sengupta","C Wloka"
"326","R Sengupta","S Yoo"
"327","J Tsotsos","C Wloka"
"328","J Tsotsos","S Yoo"
"329","J Tsotsos","R Sengupta"
"330","J Houpt","J Houpt"
"331","R McPeek","R McPeek"
"333","L Chan","L Chan"
"334","A Clement","C Stothart"
"335","J Brockmole","C Stothart"
"336","J Brockmole","A Clement"
"337","J Serences","J Serences"
"338","H Müller","H Müller"
"339","K Amano","H Takemura"
"341","T Drew","L Williams"
"342","A Clarke","J Corbett"
"343","J Munneke","J Corbett"
"344","J Munneke","A Clarke"
"345","F Ostendorf","C Cassanello"
"346","M Rolfs","C Cassanello"
"347","M Rolfs","F Ostendorf"
"348","A Hunt","A Clarke"
"349","A Chan","J Wong"
"350","T Lee","J Wong"
"351","T Lee","A Chan"
"352","J Hsiao","J Wong"
"353","J Hsiao","A Chan"
"354","J Hsiao","T Lee"
"355","F Bremmer","J Churan"
"356","F Bremmer","F Bremmer"
"358","X Yan","A Sajad"
"359","H Wang","A Sajad"
"360","H Wang","X Yan"
"361","J Crawford","A Sajad"
"362","J Crawford","X Yan"
"363","J Crawford","H Wang"
"364","P Zhang","S He"
"365","J Schall","A Sajad"
"366","J Martinez-Trujillo","J Martinez-Trujillo"
"367","C Tyler","C Tyler"
"368","J Mulligan","J Mulligan"
"369","C Rothkopf","C Rothkopf"
"370","S Engel","S Engel"
"371","K Binaee","R Kothari"
"372","C Kanan","R Kothari"
"373","C Kanan","K Binaee"
"374","G Diaz","R Kothari"
"375","G Diaz","K Binaee"
"376","G Diaz","C Kanan"
"377","J Pelz","R Kothari"
"378","J Pelz","K Binaee"
"379","J Pelz","C Kanan"
"380","J Pelz","G Diaz"
"381","S Chung","A Roorda"
"382","N Roach","P McGraw"
"383","M Poletti","M Rucci"
"384","A Schütz","D Braun"
"385","K Gegenfurtner","D Braun"
"386","K Gegenfurtner","A Schütz"
"387","T Collins","T Collins"
"388","M Lappe","M Lappe"
"389","A Schütz","A Schütz"
"390","R Beers","R Beers"
"391","P Mamassian","M Landy"
"392","E Simoncelli","M Landy"
"393","E Simoncelli","P Mamassian"
"394","M Giese","M Giese"
"395","J Goossens","J Goossens"
"396","N Turk-Browne","N Hindy"
"397","M Bar","M Bar"
"398","B Conway","B Conway"
"399","A Brown","D Lindsey"
"400","M Webster","A Franklin"
"401","S Cropper","S Cropper"
"403","C Curtis","S Allred"
"404","J Gomez","S Allred"
"405","J Gomez","C Curtis"
"406","S Park","S Allred"
"407","S Park","C Curtis"
"408","S Park","J Gomez"
"409","H Wang","S Allred"
"410","H Wang","C Curtis"
"411","H Wang","J Gomez"
"412","H Wang","S Park"
"413","K Schloss","K Schloss"
"414","D Braun","D Braun"
"416","A Greenberg","A Greenberg"
"417","M Formankiewicz","J Linhares"
"418","S Waugh","J Linhares"
"419","S Waugh","M Formankiewicz"
"420","M Crognale","S O'Neil"
"421","A Baldwin","Y Wang"
"422","R Hess","Y Wang"
"423","R Hess","A Baldwin"
"424","K Mullen","Y Wang"
"425","K Mullen","A Baldwin"
"426","K Mullen","R Hess"
"428","S Macknik","R Alexander"
"429","S Martinez-Conde","R Alexander"
"430","S Martinez-Conde","S Macknik"
"431","S Wahl","S Wahl"
"433","Y Yeshurun","Y Yeshurun"
"434","J Hoffman","J Hoffman"
"435","S Prime","S Prime"
"436","C Asplund","C Asplund"
"437","M Ichikawa","M Ichikawa"
"438","J Witt","L Jefferies"
"440","T Bullock","M MacLean"
"441","B Giesbrecht","M MacLean"
"442","B Giesbrecht","T Bullock"
"443","H Lagroix","J Gaspar"
"444","P Jolicoeur","J Gaspar"
"445","P Jolicoeur","H Lagroix"
"446","J Kawahara","J Kawahara"
"447","D Lamy","D Lamy"
"448","J Hyun","J Park"
"449","T Spalek","A Richardson"
"450","S Hong","D Cox"
"451","J Boxtel","J Boxtel"
"452","A Glennerster","P Scarfe"
"453","D Simons","D Simons"
"454","C Carbon","S Utz"
"455","B Scholl","Y Chen"
"456","D Varakin","D Varakin"
"457","P Zhang","P Zhang"
"458","S Engel","L Wang"
"459","S He","L Wang"
"460","S He","S Engel"
"461","S Han","D Alais"
"462","C Lunghi","D Alais"
"463","C Lunghi","S Han"
"464","W Einhäuser","W Einhäuser"
"465","P Sterzer","P Sterzer"
"466","B Chen","J Li"
"467","M Becker","J Brascamp"
"468","A Sekuler","A Beers"
"469","P Bennett","A Beers"
"470","P Bennett","A Sekuler"
"471","G Gratton","M Fabiani"
"472","R Blake","O Cha"
"473","S Chong","O Cha"
"474","S Chong","R Blake"
"475","D Nichols","D Nichols"
"476","M Behrmann","M Behrmann"
"477","L Mudrik","L Mudrik"
"478","I Gauthier","I Gauthier"
"479","J Wolfe","K Evans"
"480","J Tanaka","K Evans"
"481","J Tanaka","J Wolfe"
"482","S He","S He"
"483","O Cheung","C He"
"484","J Culham","M Goodale"
"485","N Kriegeskorte","M Mur"
"486","A Harel","A Harel"
"487","J Wolfe","E Reijnen"
"488","H Beeck","J Ritchie"
"489","J Tanaka","B Xu"
"490","J Golomb","A Shafer-Skelton"
"491","C He","H Yang"
"492","X Wang","H Yang"
"493","X Wang","C He"
"494","Y Bi","H Yang"
"495","Y Bi","C He"
"496","Y Bi","X Wang"
"497","L Ungerleider","X Yue"
"498","D Kersten","S Engel"
"499","M McCloskey","M McCloskey"
"500","A Richardson","A Richardson"
"501","M Peterson","M Peterson"
"502","T Dekker","T Dekker"
"503","A Dobbins","A Dobbins"
"504","P Gerhardstein","P Gerhardstein"
"505","C Ellis","M Iordan"
"506","J Cohen","M Iordan"
"507","J Cohen","C Ellis"
"510","D Samaras","C Yu"
"511","G Zelinsky","C Yu"
"512","G Zelinsky","D Samaras"
"513","T Serre","D Linsley"
"514","S Markovic","S Markovic"
"515","J Haberman","J Haberman"
"516","J Peissig","J Ding"
"517","C Bukach","J Ding"
"518","C Bukach","J Peissig"
"519","F Durgin","F Durgin"
"520","A Harris","C Reed"
"521","F Kingdom","G Schmidtmann"
"523","Y Liu","R Zhang"
"524","J Townsend","R Zhang"
"525","J Townsend","Y Liu"
"526","M Wenger","R Zhang"
"527","M Wenger","Y Liu"
"528","M Wenger","J Townsend"
"529","L Stefano","R Zhang"
"530","L Stefano","Y Liu"
"531","L Stefano","J Townsend"
"532","L Stefano","M Wenger"
"533","M Peters","M Peters"
"534","J Liu-Shuang","M Ramon"
"535","R Caldara","M Ramon"
"536","R Caldara","J Liu-Shuang"
"537","F Gentile","X Gao"
"538","B Rossion","X Gao"
"539","B Rossion","F Gentile"
"540","J Ales","F Gentile"
"542","B Rossion","J Ales"
"543","M Niemeier","D Nemrodov"
"544","A Nestor","D Nemrodov"
"545","A Nestor","M Niemeier"
"546","R Ince","N Rijsbergen"
"547","G Rousselet","N Rijsbergen"
"548","G Rousselet","R Ince"
"549","P Schyns","N Rijsbergen"
"550","P Schyns","R Ince"
"551","P Schyns","G Rousselet"
"552","L Ungerleider","V Zachariou"
"553","S Zhang","R Zhang"
"554","M Tong","R Zhang"
"555","M Tong","S Zhang"
"556","M Hayhoe","R Zhang"
"557","M Hayhoe","S Zhang"
"558","M Hayhoe","M Tong"
"559","D Ballard","R Zhang"
"560","D Ballard","S Zhang"
"561","D Ballard","M Tong"
"562","D Ballard","M Hayhoe"
"563","B Urgen","A Saygin"
"564","J López-Moliner","J López-Moliner"
"565","S Wang","L Maloney"
"566","R Goris","C Ziemba"
"567","E Simoncelli","C Ziemba"
"568","E Simoncelli","R Goris"
"569","J Movshon","C Ziemba"
"570","J Movshon","R Goris"
"571","J Movshon","E Simoncelli"
"572","B Maniscalco","M Peters"
"573","H Lau","M Peters"
"574","H Lau","B Maniscalco"
"575","M Chun","M Chun"
"576","S Ohl","M Rolfs"
"577","T Watson","M Rolfs"
"578","T Watson","S Ohl"
"580","E Castet","T Watson"
"582","S Ohl","E Castet"
"584","M Rolfs","E Castet"
"586","R McPeek","R Azadi"
"587","P Cavanagh","M Lisi"
"588","M Valsecchi","J Chen"
"589","K Gegenfurtner","J Chen"
"590","K Gegenfurtner","M Valsecchi"
"591","P Bays","P Bays"
"592","I Sligte","S Gayet"
"593","S Stigchel","S Gayet"
"594","S Stigchel","I Sligte"
"595","T Drew","H Balaban"
"596","R Luria","H Balaban"
"597","R Luria","T Drew"
"598","T Brady","T Brady"
"599","D Odic","D Odic"
"600","M Vo","D Draschkow"
"601","H Pailian","H Pailian"
"602","X Zhou","X Zhou"
"603","D Watson","M Kunar"
"604","R Todd","R Todd"
"605","C Cushing","D Vito"
"606","H Im","D Vito"
"607","H Im","C Cushing"
"608","R Adams","D Vito"
"609","R Adams","C Cushing"
"610","R Adams","H Im"
"611","J NA","D Vito"
"612","J NA","C Cushing"
"613","J NA","H Im"
"614","J NA","R Adams"
"615","K Kveraga","D Vito"
"616","K Kveraga","C Cushing"
"617","K Kveraga","H Im"
"618","K Kveraga","R Adams"
"619","K Kveraga","J NA"
"621","M Taylor","M Kim"
"622","J Hoffman","M Kim"
"623","J Hoffman","M Taylor"
"624","A Leber","J Irons"
"625","M MacLean","A Milner"
"626","B Giesbrecht","A Milner"
"628","E Palmer","E Palmer"
"629","Y Li","Y Li"
"630","N Turk-Browne","N Turk-Browne"
"631","J Raymond","J Raymond"
"632","A Schubö","A Schubö"
"634","T Vickery","T Vickery"
"635","F Soto","J Hays"
"636","T Vickery","V Beck"
"637","S Shomstein","S Shomstein"
"639","H Luo","F Fang"
"640","J Faubert","D Tullo"
"641","A Bertone","D Tullo"
"642","A Bertone","J Faubert"
"643","D Giaschi","L Chan"
"644","B Thompson","L Chan"
"645","B Thompson","D Giaschi"
"646","X Zhang","C Wang"
"647","E Barenholtz","M Islam"
"648","A Huk","K Bonnen"
"649","L Cormack","K Bonnen"
"650","L Cormack","A Huk"
"652","G Alvarez","R Strong"
"653","J Wolfe","C Wu"
"654","M Scolari","M Scolari"
"655","C Bundesen","A Petersen"
"656","S Vangkilde","A Petersen"
"657","S Vangkilde","C Bundesen"
"658","C Hickey","D Melcher"
"659","J Fischer","J Fischer"
"660","J Faubert","E Roudaia"
"661","A Khan","E Roudaia"
"662","A Khan","J Faubert"
"663","R Ringer","R Ringer"
"665","N Thomas","N Thomas"
"666","Y Yeshurun","S Tkacz-Domb"
"667","M Szinte","H Deubel"
"668","M Eimer","A Grubert"
"669","S Luck","C Leonard"
"670","J Gold","C Leonard"
"671","J Gold","S Luck"
"672","Y Tsal","R Max"
"673","C Moore","J Palmer"
"674","Y Jiang","R Remington"
"679","A Greenberg","A Barnas"
"680","B Wyble","C Callahan-Flintoft"
"681","S Schultz","T Sanocki"
"682","L Strother","J Nah"
"683","M Behrmann","J Nah"
"684","M Behrmann","L Strother"
"685","S Shomstein","J Nah"
"686","S Shomstein","L Strother"
"687","S Shomstein","M Behrmann"
"688","Y Ueda","Y Ueda"
"689","J Nah","A Collegio"
"690","P Scotti","A Collegio"
"691","P Scotti","J Nah"
"692","S Shomstein","A Collegio"
"695","G Caplovitz","G Gurariy"
"696","N Kriegeskorte","R Cichy"
"697","I Charest","R Cichy"
"698","I Charest","N Kriegeskorte"
"699","A Harel","M Hebart"
"700","C Baker","M Hebart"
"701","C Baker","A Harel"
"702","R Cichy","M Hebart"
"703","R Cichy","A Harel"
"704","R Cichy","C Baker"
"705","I Charest","I Charest"
"706","S Scholte","S Scholte"
"708","R Cichy","L Reddy"
"709","R VanRullen","L Reddy"
"710","R VanRullen","R Cichy"
"711","M Vo","V Willenbockel"
"712","D Yamins","A Norcia"
"714","D Beck","M Fabiani"
"715","D Beck","G Gratton"
"716","E Self","A Le"
"717","J Feldman","E Kowler"
"718","K Swallow","K Swallow"
"720","A Wong","H Goltz"
"721","S Rafique","S Moro"
"722","B Gallie","S Moro"
"723","B Gallie","S Rafique"
"724","J Steeves","S Moro"
"725","J Steeves","S Rafique"
"726","J Steeves","B Gallie"
"728","I Fine","E Huber"
"729","L Thaler","L Thaler"
"730","J Saiki","H Yamamoto"
"731","S Drew","S Drew"
"732","M Asano","K Yokosawa"
"733","P Hsieh","P Hsieh"
"735","G Andersen","G Andersen"
"736","B Keane","B Keane"
"737","D Badcock","J Dickinson"
"738","C Han","J Holmin"
"739","T Ooi","J Holmin"
"740","T Ooi","C Han"
"741","Z He","J Holmin"
"742","Z He","C Han"
"743","Z He","T Ooi"
"747","P Kellman","P Kellman"
"748","B Hadad","B Hadad"
"750","E Gheorghiu","E Gheorghiu"
"751","I Motoyoshi","H Sato"
"752","D Whitney","S Kanaya"
"754","J Feldman","V Froyen"
"755","M Singh","V Froyen"
"756","M Singh","J Feldman"
"758","P Kellman","N Baker"
"759","B Scholl","C Firestone"
"760","G Caplovitz","G Erlikhman"
"761","F Schmidt","Y Morgenstern"
"762","R Fleming","Y Morgenstern"
"763","R Fleming","F Schmidt"
"764","T Sato","T Sato"
"767","B Scholl","S Yousif"
"768","P Bennett","J Cali"
"769","A Sekuler","J Cali"
"771","W Ma","W Ma"
"772","J Fulvio","J Fulvio"
"774","N Gaspelin","N Gaspelin"
"775","M Hilchey","M Hilchey"
"777","S Becker","S Becker"
"778","A Leber","A Leber"
"779","M Greene","M Greene"
"780","M Castelhano","M Castelhano"
"781","M Võ","M Võ"
"782","N Gronau","N Gronau"
"783","R Held","R Held"
"785","S Rossit","S Rossit"
"786","I Sperandio","J Chen"
"787","M Goodale","J Chen"
"788","M Goodale","I Sperandio"
"789","R Breveglieri","P Fattori"
"790","A Bosco","P Fattori"
"791","A Bosco","R Breveglieri"
"792","C Galletti","P Fattori"
"793","C Galletti","R Breveglieri"
"794","C Galletti","A Bosco"
"805","J Song","C Gamble"
"806","J Smeets","C Malla"
"807","E Brenner","C Malla"
"808","E Brenner","J Smeets"
"809","M Riesenhuber","J Martin"
"811","S Thorpe","M Riesenhuber"
"812","R McGugin","I Gauthier"
"813","B Rossion","A Heering"
"814","M Barnett","V Natu"
"815","J Gomez","V Natu"
"816","J Gomez","M Barnett"
"817","A Stigliani","V Natu"
"818","A Stigliani","M Barnett"
"819","A Stigliani","J Gomez"
"820","K Grill-Spector","V Natu"
"821","K Grill-Spector","M Barnett"
"822","K Grill-Spector","J Gomez"
"823","K Grill-Spector","A Stigliani"
"827","J Barton","J Barton"
"828","M Cohen","M Cohen"
"829","E Castet","J Bernard"
"830","A Caramazza","A Caramazza"
"831","T Hartley","D Watson"
"832","D Baker","D Watson"
"833","D Baker","T Hartley"
"834","T Andrews","D Watson"
"835","T Andrews","T Hartley"
"836","T Andrews","D Baker"
"837","T Sprague","E Ester"
"838","J Serences","E Ester"
"840","A Pasupathy","A Pasupathy"
"841","B Rossion","D Nemrodov"
"842","J Liu-Shuang","D Nemrodov"
"843","J Liu-Shuang","B Rossion"
"845","M Tamaki","Y Sasaki"
"847","T Watanabe","M Tamaki"
"848","Y Sasaki","J Bang"
"849","T Watanabe","J Bang"
"851","D Rahnev","J Bang"
"852","D Rahnev","Y Sasaki"
"853","D Rahnev","T Watanabe"
"854","R Li","S Chung"
"855","M Silver","S Chung"
"856","M Silver","R Li"
"857","D Levi","S Chung"
"858","D Levi","R Li"
"859","D Levi","M Silver"
"860","K Chang","S Itthipuripat"
"861","V Vo","S Itthipuripat"
"862","V Vo","K Chang"
"863","J Serences","S Itthipuripat"
"864","J Serences","K Chang"
"866","F Mast","L Grzeczkowski"
"867","M Herzog","L Grzeczkowski"
"868","M Herzog","F Mast"
"869","J Fiser","J Fiser"
"870","C Yu","C Yu"
"871","D Whitney","D Whitney"
"872","C Wright","C Chubb"
"873","G Sperling","C Chubb"
"874","G Sperling","C Wright"
"876","M Fallah","S Yoo"
"877","M Fallah","J Tsotsos"
"878","C Chubb","H Yang"
"879","G Sperling","H Yang"
"881","T Sweeny","T Sweeny"
"882","J Wolfe","A Soce"
"883","S Buetti","L Zhou"
"884","T Liu","M Becker"
"885","T Liu","M Gong"
"886","D Kerzel","S Becker"
"887","F Yang","Z Li"
"888","Y Chen","Z Li"
"889","Y Chen","F Yang"
"894","J Geng","J Geng"
"895","R Rensink","R Rensink"
"896","Y Wang","T Sørensen"
"897","E Grossman","C Kim"
"898","B Scholl","B Buren"
"899","A Nuthmann","A Nuthmann"
"900","A O'Toole","A O'Toole"
"901","H Lu","H Lu"
"902","H Ban","D Chang"
"903","I Fujita","D Chang"
"904","I Fujita","H Ban"
"905","N Troje","D Chang"
"906","N Troje","H Ban"
"907","N Troje","I Fujita"
"908","Q Vuong","S Hagen"
"909","L Scott","S Hagen"
"910","L Scott","Q Vuong"
"911","T Curran","S Hagen"
"912","T Curran","Q Vuong"
"913","T Curran","L Scott"
"914","J Tanaka","S Hagen"
"915","J Tanaka","Q Vuong"
"916","J Tanaka","L Scott"
"917","J Tanaka","T Curran"
"918","E Hiris","E Hiris"
"919","Y Peng","H Lu"
"922","M Giese","H Hock"
"923","J Hyun","H Park"
"924","M Becker","C Peltier"
"925","T Drew","B Liaño"
"926","J Wolfe","B Liaño"
"927","J Wolfe","T Drew"
"929","S Franconeri","C Nothelfer"
"930","M Eimer","M Eimer"
"932","Á Kristjánsson","A Chetverikov"
"933","Á Kristjánsson","G Campana"
"934","J Nah","S Adamo"
"935","A Collegio","S Adamo"
"945","M Neider","A Hess"
"946","J Fischer","S Courtney"
"947","T Kumada","Y Higuchi"
"948","J Wolfe","Y Liu"
"949","J Lewis","A Hess"
"950","C Bohil","A Hess"
"951","C Bohil","J Lewis"
"952","A Kramer","A Hess"
"953","A Kramer","J Lewis"
"954","A Kramer","C Bohil"
"956","M Neider","J Lewis"
"958","M Neider","A Kramer"
"959","A Soce","A Kosovicheva"
"960","M Cain","A Kosovicheva"
"961","M Cain","A Soce"
"962","J Wolfe","A Kosovicheva"
"964","J Wolfe","M Cain"
"965","R Wu","R Wu"
"968","J Ericson","S Mitroff"
"969","M D'Esposito","M Manassi"
"970","D Whitney","M Manassi"
"971","D Whitney","M D'Esposito"
"972","A Oliva","A Oliva"
"973","R Luria","R Luria"
"974","N Turk-Browne","M deBettencourt"
"975","K Norman","M deBettencourt"
"976","K Norman","N Turk-Browne"
"977","A Lee","A Li"
