"","from","to"
"1012","K Gegenfurtner","M Toscani"
"1013","T Saarela","T Saarela"
"1015","T Lee","A Chan"
"1016","J Hsiao","A Chan"
"1017","J Hsiao","T Lee"
"1018","L Scott","R Barry-Anwar"
"1020","N Donnelly","N Mestry"
"1021","J Wilder","C Damiano"
"1022","D Walther","C Damiano"
"1023","D Walther","J Wilder"
"1024","J Brockmole","A Clement"
"1025","Y Miyawaki","Y Miyawaki"
"1026","M Banks","A Gibaldi"
"1027","S Luke","S Luke"
"1032","S Miellet","J Lao"
"1033","S Miellet","R Caldara"
"1034","J Mulligan","J Mulligan"
"1035","R Caldara","R Caldara"
"1036","K Sreenivasan","K DeSimone"
"1037","C Curtis","K DeSimone"
"1038","C Curtis","K Sreenivasan"
"1039","C Shooner","J Kelly"
"1040","L Hallum","J Kelly"
"1041","L Hallum","C Shooner"
"1042","J Movshon","J Kelly"
"1043","J Movshon","C Shooner"
"1044","J Movshon","L Hallum"
"1045","M Hawken","J Kelly"
"1046","M Hawken","C Shooner"
"1047","M Hawken","L Hallum"
"1048","M Hawken","J Movshon"
"1049","B Hansen","B Richard"
"1050","H Luo","H Luo"
"1051","B Wandell","B Wandell"
"1052","A Seitz","K Visscher"
"1053","Y Yotsumoto","K Visscher"
"1054","Y Yotsumoto","A Seitz"
"1055","A Wade","A Wade"
"1057","E Simoncelli","N Benson"
"1059","J Winawer","E Simoncelli"
"1060","L Harris","J Chen"
"1061","K Gegenfurtner","J Chen"
"1062","K Gegenfurtner","L Harris"
"1063","A Berard","M Tamaki"
"1064","T Watanabe","M Tamaki"
"1065","T Watanabe","A Berard"
"1066","Y Sasaki","M Tamaki"
"1067","Y Sasaki","A Berard"
"1068","Y Sasaki","T Watanabe"
"1069","P Zhang","Z Lu"
"1071","Y Zhao","P Zhang"
"1073","B Dosher","P Zhang"
"1075","D Sagi","D Sagi"
"1077","M Landy","D Heeger"
"1079","S Thompson-Schill","S Thompson-Schill"
"1080","A Chetverikov","S Hansmann-Roth"
"1081","Á Kristjánsson","S Hansmann-Roth"
"1082","Á Kristjánsson","A Chetverikov"
"1083","Y Ueda","Y Higuchi"
"1084","J Saiki","Y Higuchi"
"1085","J Saiki","Y Ueda"
"1086","E Barenholtz","M Islam"
"1088","K Huxlin","D Tadin"
"1089","R Hess","R Hess"
"1090","G Andersen","T Watanabe"
"1091","F Fang","Y Zhang"
"1092","Y Wang","Y Zhang"
"1093","Y Wang","F Fang"
"1095","K Visscher","R Liu"
"1096","E Brannon","E Brannon"
"1097","S Stuit","S Stuit"
"1098","N Censor","N Censor"
"1099","Z Kourtzi","Z Kourtzi"
"1100","M Hout","A Robbins"
"1103","T Menneer","N Mestry"
"1106","J Xu","A Lleras"
"1107","S Buetti","A Lleras"
"1108","S Buetti","J Xu"
"1109","Y Liu","L Jingling"
"1111","S Lee","H Kim"
"1112","T Ghose","T Ghose"
"1113","M Michel","M Michel"
"1114","G Kreiman","F Wick"
"1116","J Wolfe","G Kreiman"
"1117","M Greenlee","S Frank"
"1118","P Tse","S Frank"
"1119","P Tse","M Greenlee"
"1120","C Carbon","S Utz"
"1122","B Liaño","M Cain"
"1123","B Liaño","J Wolfe"
"1124","M Herzog","H Öğmen"
"1125","J Ales","A Lee"
"1126","J Harris","A Lee"
"1127","J Harris","J Ales"
"1128","R Bolzani","S Giovagnoli"
"1129","M Benassi","S Giovagnoli"
"1130","M Benassi","R Bolzani"
"1131","B Backus","L Cai"
"1132","C Blair","G Erlikhman"
"1133","G Caplovitz","G Erlikhman"
"1134","G Caplovitz","C Blair"
"1135","S Anstis","S Anstis"
"1136","M Singh","X He"
"1137","J Feldman","X He"
"1138","J Feldman","M Singh"
"1139","H Lau","M Peters"
"1140","B Odegaard","M Peters"
"1141","B Odegaard","H Lau"
"1143","N Davidenko","N Heller"
"1144","C Han","Z He"
"1145","T Ooi","Z He"
"1146","T Ooi","C Han"
"1147","P Cavanagh","K Hartstein"
"1148","P Tse","K Hartstein"
"1149","P Tse","P Cavanagh"
"1150","G Alvarez","G Alvarez"
"1151","V Störmer","S Li"
"1152","H Luo","B Wu"
"1153","F Fang","B Wu"
"1156","N Carlisle","N Carlisle"
"1157","J Kawahara","J Kawahara"
"1159","M Scolari","M Scolari"
"1161","G Zelinsky","Y Chen"
"1164","S Chong","O Cha"
"1165","A Greenberg","A Barnas"
"1166","T Vickery","T Vickery"
"1167","S Franconeri","C Nothelfer"
"1168","M Niemeier","M Niemeier"
"1169","S Shomstein","J Nah"
"1170","T Spalek","T Spalek"
"1171","O Garrod","K Jaworska"
"1172","N Rijsbergen","K Jaworska"
"1173","N Rijsbergen","O Garrod"
"1174","I Charest","K Jaworska"
"1175","I Charest","O Garrod"
"1176","I Charest","N Rijsbergen"
"1177","P Schyns","K Jaworska"
"1179","P Schyns","N Rijsbergen"
"1180","P Schyns","I Charest"
"1181","P Goodbourn","S Cropper"
"1182","A Bruno","S Cropper"
"1183","A Bruno","P Goodbourn"
"1184","A Johnston","S Cropper"
"1185","A Johnston","P Goodbourn"
"1186","A Johnston","A Bruno"
"1187","M Arguin","M Arguin"
"1189","S Suzuki","M Grabowecky"
"1193","D Crewther","L Hugrass"
"1194","L Madelain","J López-Moliner"
"1195","A Belopolsky","J Smeets"
"1199","I Serrano-Pedraza","I Serrano-Pedraza"
"1200","S Luck","S Luck"
"1203","V Volbrecht","K Emery"
"1204","D Peterzell","K Emery"
"1205","D Peterzell","V Volbrecht"
"1207","M Webster","V Volbrecht"
"1208","M Webster","D Peterzell"
"1209","F Fang","F Fang"
"1211","M Schallmo","R Millin"
"1212","S Murray","R Millin"
"1213","S Murray","M Schallmo"
"1214","L Perrinet","N Gekas"
"1216","P Mamassian","L Perrinet"
"1217","A Montagnini","N Gekas"
"1218","A Montagnini","L Perrinet"
"1219","A Montagnini","P Mamassian"
"1220","G Masson","N Gekas"
"1221","G Masson","L Perrinet"
"1222","G Masson","P Mamassian"
"1223","G Masson","A Montagnini"
"1224","I Murakami","I Murakami"
"1225","W Shim","S Park"
"1227","J Read","J Read"
"1228","J Norman","J Norman"
"1229","C Quaia","B Sheliga"
"1230","E FitzGibbon","B Sheliga"
"1231","E FitzGibbon","C Quaia"
"1232","B Cumming","B Sheliga"
"1233","B Cumming","C Quaia"
"1234","B Cumming","E FitzGibbon"
"1235","J Peterson","J Suchow"
"1236","T Griffiths","J Suchow"
"1237","T Griffiths","J Peterson"
"1239","J Chen","M Hill"
"1240","J Chen","C Parde"
"1243","C Castillo","J Chen"
"1244","V Blanz","M Hill"
"1245","V Blanz","C Parde"
"1246","V Blanz","J Chen"
"1247","V Blanz","C Castillo"
"1250","A O'Toole","J Chen"
"1252","A O'Toole","V Blanz"
"1254","A Porcheron","R Russell"
"1255","F Jiang","T Retter"
"1256","B Rossion","T Retter"
"1257","B Rossion","F Jiang"
"1258","M Oxner","P Corballis"
"1259","W Hayward","P Corballis"
"1260","W Hayward","M Oxner"
"1261","G Love","J Read"
"1262","B Wandell","K MacKenzie"
"1263","M Webster","K Tregillus"
"1264","M Crognale","K Tregillus"
"1265","M Crognale","M Webster"
"1266","B Henning","A Rider"
"1267","R Eskew","A Rider"
"1268","R Eskew","B Henning"
"1269","A Stockman","A Rider"
"1270","A Stockman","B Henning"
"1271","A Stockman","R Eskew"
"1272","K Mullen","R Hess"
"1274","C Yan","T Christophel"
"1275","J Haynes","T Christophel"
"1276","J Haynes","C Yan"
"1277","C Olivers","C Olivers"
"1278","E Vogel","K Adam"
"1279","E Awh","K Adam"
"1281","T Vickery","E Ward"
"1282","M Johnson","E Ward"
"1283","M Johnson","T Vickery"
"1284","Y Mohsenzadeh","C Mullin"
"1285","D Pantazis","C Mullin"
"1286","D Pantazis","Y Mohsenzadeh"
"1287","A Oliva","C Mullin"
"1288","A Oliva","Y Mohsenzadeh"
"1290","C Chunharas","R Rademaker"
"1291","J Serences","R Rademaker"
"1292","J Serences","C Chunharas"
"1293","M Cappiello","W Xie"
"1294","E Ester","W Xie"
"1295","E Ester","M Cappiello"
"1296","W Zhang","W Xie"
"1297","W Zhang","M Cappiello"
"1298","W Zhang","E Ester"
"1299","M Bethge","T Wallis"
"1300","J Victor","J Intoy"
"1301","M Poletti","J Intoy"
"1302","M Poletti","J Victor"
"1303","M Rucci","J Intoy"
"1306","J Solomon","M Lisi"
"1307","M Morgan","M Lisi"
"1308","M Morgan","J Solomon"
"1309","M Donk","J Smeets"
"1311","A Belopolsky","M Donk"
"1315","Z Yang","R Kothari"
"1317","K Binaee","Z Yang"
"1318","C Kanan","R Kothari"
"1319","C Kanan","Z Yang"
"1320","C Kanan","K Binaee"
"1322","J Pelz","Z Yang"
"1324","J Pelz","C Kanan"
"1326","G Diaz","Z Yang"
"1328","G Diaz","C Kanan"
"1333","L Mudrik","L Mudrik"
"1334","A Nuthmann","W Einhäuser"
"1336","P Schyns","P Schyns"
"1337","S Boettcher","M Vo"
"1338","D Draschkow","M Vo"
"1339","D Draschkow","S Boettcher"
"1340","R Rosenholtz","B Wolfe"
"1342","M Sereno","R Taylor"
"1343","A Bies","R Taylor"
"1344","A Bies","M Sereno"
"1348","Q Zaidi","Q Zaidi"
"1349","L Ungerleider","V Zachariou"
"1350","X Yue","V Zachariou"
"1351","X Yue","L Ungerleider"
"1352","K Grill-Spector","K Grill-Spector"
"1353","J Tanaka","H Hadley"
"1354","T Curran","H Hadley"
"1355","T Curran","J Tanaka"
"1356","L Scott","H Hadley"
"1357","L Scott","J Tanaka"
"1358","L Scott","T Curran"
"1360","J Tanaka","K Evans"
"1361","J Tanaka","J Wolfe"
"1362","C Baker","M Hebart"
"1364","J Tanaka","S Hagen"
"1366","B Wyble","B Wyble"
"1367","D Walther","Y Jung"
"1368","J Fan","B Long"
"1369","M Frank","B Long"
"1370","M Frank","J Fan"
"1371","J Folstein","J Folstein"
"1382","C Kim","J Song"
"1383","I Charest","I Charest"
"1384","S Ullman","G Avidan"
"1385","M Behrmann","G Avidan"
"1386","M Behrmann","S Ullman"
"1387","D Kersten","S Engel"
"1388","M McCloskey","M McCloskey"
"1389","D Huber","R Cowell"
"1390","D Badcock","D Badcock"
"1392","T Serre","D Linsley"
"1393","T Sato","T Sato"
"1395","R Woods","R Woods"
"1397","K Gegenfurtner","K Gegenfurtner"
"1398","J Elder","J Wilder"
"1399","J Malik","M Lescroart"
"1400","T Konkle","T Konkle"
"1401","S Nishimoto","S Nishida"
"1402","N Turk-Browne","N Hindy"
"1404","E Santandrea","P Fattori"
"1405","R Breveglieri","P Fattori"
"1406","R Breveglieri","E Santandrea"
"1407","A Bosco","P Fattori"
"1408","A Bosco","E Santandrea"
"1409","A Bosco","R Breveglieri"
"1410","C Galletti","P Fattori"
"1411","C Galletti","E Santandrea"
"1412","C Galletti","R Breveglieri"
"1413","C Galletti","A Bosco"
"1416","M Giese","M Giese"
"1417","T Makin","J Culham"
"1418","M Sommer","L Appelbaum"
"1420","J Duijnhouwer","Y Liu"
"1421","B Krekelberg","Y Liu"
"1422","B Krekelberg","J Duijnhouwer"
"1423","M Goodale","R Whitwell"
"1425","J Enns","M Goodale"
"1427","K Koldewyn","K Koldewyn"
"1428","J Snow","L Strother"
"1429","A Belopolsky","J Fahrenfort"
"1430","S Gaal","J Fahrenfort"
"1431","S Gaal","A Belopolsky"
"1432","D Yu","S Keshvari"
"1433","R Rosenholtz","S Keshvari"
"1435","S Shevell","A Coia"
"1436","C Chubb","P Sun"
"1437","C Wright","P Sun"
"1438","C Wright","C Chubb"
"1440","G Sperling","C Chubb"
"1441","G Sperling","C Wright"
"1442","C Chen","L Lin"
"1443","J Wagemans","P Moors"
"1444","S Waugh","M Formankiewicz"
"1446","T Hartley","S Tipper"
"1447","M Wenger","B Gibson"
"1448","R Abrams","K Smith"
"1449","L Cattaneo","E Santandrea"
"1451","L Chelazzi","L Cattaneo"
"1452","F Fang","Y Li"
"1453","H Müller","H Müller"
"1454","G Maus","G Maus"
"1455","J Geng","B Won"
"1456","W Boot","W Boot"
"1457","U Ansorge","U Ansorge"
"1458","D Kerzel","S Becker"
"1459","J Golomb","J Chen"
"1461","G Horstmann","G Horstmann"
"1463","S Han","S Han"
"1464","K Moore","K Moore"
"1465","S Becker","S Becker"
"1466","J Gaspar","N Gaspelin"
"1467","S Luck","N Gaspelin"
"1468","S Luck","J Gaspar"
"1469","J Lewis-Peacock","J Lewis-Peacock"
"1470","Y Lee","H Park"
"1471","D Yi","H Park"
"1472","D Yi","Y Lee"
"1473","S Ferber","J Pratt"
"1476","J Moher","J Moher"
"1477","N Al-Aidroos","B Dube"
"1478","S Emrich","B Dube"
"1479","S Emrich","N Al-Aidroos"
"1481","N Gronau","N Gronau"
"1482","J Theeuwes","J Theeuwes"
"1484","S Buetti","S Buetti"
"1486","Y Li","Z Li"
"1487","Y Li","W Li"
"1488","J O'Brien","J O'Brien"
"1489","J Zhao","J Zhao"
"1490","B Angelone","B Angelone"
"1491","T Zhang","T Zhang"
"1492","V Ciaramitaro","H Chow"
"1494","Z Chen","J Saunders"
"1496","A Kikumoto","A Bies"
"1498","M Sereno","A Kikumoto"
"1499","M Langer","M Langer"
"1500","K Koida","J Kim"
"1501","J Elder","P Cavanagh"
"1502","M Crognale","M Crognale"
"1503","T Papathomas","A Farkas"
"1504","S Silverstein","A Farkas"
"1505","S Silverstein","T Papathomas"
"1506","N Bruno","T Papathomas"
"1508","A Farkas","N Bruno"
"1510","P Hibbard","P Scarfe"
"1511","L Dam","P Scarfe"
"1512","L Dam","P Hibbard"
"1513","G Love","S Cholewiak"
"1514","M Banks","S Cholewiak"
"1515","M Banks","G Love"
"1516","F Durgin","F Durgin"
"1517","A Glennerster","P Scarfe"
"1518","G Bingham","G Bingham"
"1519","F Phillips","F Phillips"
"1520","J Zhang","J Zhang"
"1521","L Wilcox","B Hartle"
"1522","H Norman","J Norman"
"1524","E Cooper","E Cooper"
"1526","P Hibbard","R Hornsey"
"1528","S Ullman","S Ullman"
"1529","J Chen","G Kim"
"1530","K Evans","G Kim"
"1531","K Evans","J Chen"
"1532","J Wolfe","G Kim"
"1533","J Wolfe","J Chen"
"1535","T Horowitz","T Horowitz"
"1537","L Williams","C Jones"
"1538","T Drew","C Jones"
"1539","T Drew","L Williams"
"1547","B Wyble","C Callahan-Flintoft"
"1549","G Campana","A Chetverikov"
"1551","Á Kristjánsson","G Campana"
"1553","J Wolfe","I Wiegand"
"1554","I Thornton","A Kristjansson"
"1555","Z Liu","R Zhang"
"1556","L Zhang","R Zhang"
"1557","L Zhang","Z Liu"
"1558","K Muller","R Zhang"
"1559","K Muller","Z Liu"
"1560","K Muller","L Zhang"
"1561","M Hayhoe","R Zhang"
"1562","M Hayhoe","Z Liu"
"1563","M Hayhoe","L Zhang"
"1565","D Ballard","R Zhang"
"1566","D Ballard","Z Liu"
"1567","D Ballard","L Zhang"
"1568","D Ballard","K Muller"
"1569","D Ballard","M Hayhoe"
"1570","F Chavane","A Reynaud"
"1571","R Hess","A Reynaud"
"1572","R Hess","F Chavane"
"1573","J Serences","D Huber"
"1575","R Cowell","J Serences"
"1576","R Ee","N Kogo"
"1577","R Wezel","N Kogo"
"1578","R Wezel","R Ee"
"1579","B Jennings","F Kingdom"
"1580","M Georgeson","F Kingdom"
"1581","M Georgeson","B Jennings"
"1583","P Verghese","S Ghahghaei"
"1584","G Scerif","C Manning"
"1585","A Norcia","C Manning"
"1586","A Norcia","G Scerif"
"1587","J Gomez","V Natu"
"1588","M Barnett","V Natu"
"1590","K Weiner","V Natu"
"1591","K Weiner","J Gomez"
"1592","K Weiner","M Barnett"
"1593","K Grill-Spector","V Natu"
"1597","L Likova","K Tregillus"
"1598","S Jeon","A Simmers"
"1599","S Franceschini","S Gori"
"1600","L Ronconi","S Gori"
"1601","L Ronconi","S Franceschini"
"1602","A Facoetti","S Gori"
"1603","A Facoetti","S Franceschini"
"1604","A Facoetti","L Ronconi"
"1605","O Braddick","J Atkinson"
"1606","O Kwon","W Park"
"1607","D Tadin","W Park"
"1608","D Tadin","O Kwon"
"1612","W Geisler","A Das"
"1613","Y Li","E Silson"
"1615","M Ward","Y Li"
"1617","C Baker","Y Li"
"1620","A Ghuman","Y Li"
"1630","F Schmidt","Y Morgenstern"
"1631","R Fleming","Y Morgenstern"
"1633","C Mondloch","C Mondloch"
"1634","M Pachai","A Hashemi"
"1635","P Bennett","A Hashemi"
"1636","P Bennett","M Pachai"
"1637","A Sekuler","A Hashemi"
"1638","A Sekuler","M Pachai"
"1641","P Phillips","P Phillips"
"1643","S Scherf","M Behrmann"
"1644","A Saville","B Balas"
"1646","S Yang","S Chien"
"1647","C Chen","S Chien"
"1648","C Chen","S Yang"
"1649","S Kanazawa","M Kobayashi"
"1650","M Yamaguchi","M Kobayashi"
"1652","A O'Toole","M Kobayashi"
"1653","A O'Toole","S Kanazawa"
"1654","A O'Toole","M Yamaguchi"
"1655","J Walsh","H Zhang"
"1656","M Rutherford","H Zhang"
"1657","M Rutherford","J Walsh"
"1658","C Rogers","A Mienaltowski"
"1659","A Mienaltowski","A Mienaltowski"
"1660","G Bird","G Bird"
"1662","R Adams","H Im"
"1663","J NA","H Im"
"1664","J NA","R Adams"
"1665","C Cushing","H Im"
"1666","C Cushing","R Adams"
"1667","C Cushing","J NA"
"1668","J Boshyan","H Im"
"1669","J Boshyan","R Adams"
"1670","J Boshyan","J NA"
"1671","J Boshyan","C Cushing"
"1672","N Ward","H Im"
"1673","N Ward","R Adams"
"1674","N Ward","J NA"
"1675","N Ward","C Cushing"
"1676","N Ward","J Boshyan"
"1677","K Kveraga","H Im"
"1678","K Kveraga","R Adams"
"1679","K Kveraga","J NA"
"1680","K Kveraga","C Cushing"
"1681","K Kveraga","J Boshyan"
"1682","K Kveraga","N Ward"
"1683","P Bennett","S Creighton"
"1684","A Sekuler","S Creighton"
"1687","I Kuriki","S Kaneko"
"1688","S Andersen","S Kaneko"
"1689","S Andersen","I Kuriki"
"1690","M Schira","M Schira"
"1692","H Baseler","A Morland"
"1693","H Baseler","A Gouws"
"1695","F Jiang","M Webster"
"1696","J Brown","R Hale"
"1697","D Cao","M Tan"
"1705","J NA","R Eskew"
"1706","S Shevell","S Lee"
"1707","A Shapiro","A Shapiro"
"1708","S Nakauchi","J Linhares"
"1709","S Nascimento","J Linhares"
"1710","S Nascimento","S Nakauchi"
"1711","J Ferwerda","J Ferwerda"
"1712","A Henik","A Henik"
"1713","J Zhang","Z Jin"
"1714","L Li","Z Jin"
"1715","L Li","J Zhang"
"1716","E Kowler","J Wang"
"1718","A Yazdanbakhsh","S Nishina"
"1719","M Spering","J Fooken"
"1720","G Diaz","G Diaz"
"1721","J Smeets","C Malla"
"1722","E Brenner","C Malla"
"1724","M Spering","C Jones"
"1726","S Cormier","I Charbonneau"
"1727","M Plouffe-Demers","I Charbonneau"
"1729","C Blais","I Charbonneau"
"1732","D Fiset","I Charbonneau"
"1742","G Shyi","J Lu"
"1743","K Okajima","K Okajima"
"1745","C Chen","O Garrod"
"1746","R Jack","O Garrod"
"1747","R Jack","C Chen"
"1749","P Schyns","C Chen"
"1750","P Schyns","R Jack"
"1752","B Scholl","S Uddenberg"
"1753","H Xu","H Xu"
"1754","G Pourtois","G Pourtois"
"1757","M Carrasco","P Vetter"
"1758","R Cook","K Gray"
"1759","Y Chen","Y Chen"
"1760","L Jakobson","P Pearson"
"1762","F Kingdom","H Sato"
"1763","I Motoyoshi","H Sato"
"1764","I Motoyoshi","F Kingdom"
"1766","C Baker","H Sun"
"1767","F Kingdom","H Sun"
"1768","F Kingdom","C Baker"
"1770","A Ries","C Hung"
"1771","M Conte","J Victor"
"1772","S Wahl","K Rifai"
"1776","A Leber","J Irons"
"1779","S Goldinger","S Walenchok"
"1787","Á Kristjánsson","Á Kristjánsson"
"1788","J Nah","S Adamo"
"1789","A Collegio","S Adamo"
"1790","A Collegio","J Nah"
"1791","P Scotti","S Adamo"
"1792","P Scotti","J Nah"
"1793","P Scotti","A Collegio"
"1794","S Shomstein","S Adamo"
"1796","S Shomstein","A Collegio"
"1797","S Shomstein","P Scotti"
"1800","M Kim","S Jeong"
"1802","J Wolfe","I Utochkin"
"1803","D Yi","D Yi"
"1804","D Chen","D Chen"
"1806","T Drew","S Creem-Regehr"
"1808","E Palmer","E Palmer"
"1810","T Horowitz","M Trevino"
"1811","M Dodd","M Rosen"
"1816","C Rothkopf","C Rothkopf"
"1817","K Yarrow","K Yarrow"
"1818","D Rahnev","D Rahnev"
"1820","G Blohm","A Khan"
"1823","S Tipper","S Tipper"
"1824","J Haynes","J Haynes"
"1825","W Einhäuser","N Troje"
"1827","S Sheremata","S Sheremata"
"1829","G Alvarez","H Pailian"
"1832","X Zhang","X Zhang"
"1834","T Brady","C Chunharas"
"1836","R Rademaker","T Brady"
"1838","J Serences","T Brady"
"1841","P Bays","D Aagten-Murphy"
"1842","T Brady","J Williams"
"1843","V Störmer","J Williams"
"1845","W Zhang","W Zhang"
"1846","B Wyble","H Chen"
"1847","G Blohm","M Paré"
"1848","T Sprague","M Rahmati"
"1849","C Curtis","M Rahmati"
"1851","K Sreenivasan","M Rahmati"
"1852","K Sreenivasan","T Sprague"
"1854","M Fenske","D Vito"
"1855","R Laycock","S Crewther"
"1856","D Crewther","S Crewther"
"1857","D Crewther","R Laycock"
"1858","M Paré","M Paré"
"1859","C Firestone","Q Yu"
"1860","J Flombaum","Q Yu"
"1861","J Flombaum","C Firestone"
"1862","J Halberda","Q Yu"
"1863","J Halberda","C Firestone"
"1864","J Halberda","J Flombaum"
"1865","P Bays","R Taylor"
"1870","I Linde","R Sapkota"
"1871","S Pardhan","R Sapkota"
"1872","S Pardhan","I Linde"
"1876","I Utochkin","Y Markov"
"1877","T Brady","Y Markov"
"1878","T Brady","I Utochkin"
"1879","M Neider","M Neider"
"1881","H Chen","Z Gao"
"1882","M Shen","Z Gao"
"1883","M Shen","H Chen"
"1888","J Victor","J Victor"
"1889","B Duchaine","K Dalrymple"
"1890","S He","X Weng"
"1892","E Margalit","I Biederman"
"1893","E Margalit","E Meschke"
"1894","Y Song","Y Zhao"
"1895","J Liu","Y Zhao"
"1896","J Liu","Y Song"
"1897","N Kanwisher","M Peterson"
"1898","C Jacques","M Dzhelyova"
"1899","B Rossion","M Dzhelyova"
"1900","B Rossion","C Jacques"
"1902","P Mamassian","P Mamassian"
"1903","I Murakami","Z Chen"
"1904","D Whitney","Z Chen"
"1905","D Whitney","I Murakami"
"1906","H Ban","H Ban"
"1907","J DiCarlo","J Kubilius"
"1908","D Yamins","J Kubilius"
"1909","D Yamins","J DiCarlo"
"1910","F Gosselin","L Caplette"
"1911","Z Pizlo","T Sawada"
"1912","J Todd","Y Yu"
"1913","A Petrov","Y Yu"
"1914","A Petrov","J Todd"
"1918","L Cormack","B Backus"
"1919","K Bonnen","B Backus"
"1921","Y Tsal","R Max"
"1922","M Carrasco","R Max"
"1923","M Carrasco","Y Tsal"
"1925","J Moreland","L Dugué"
"1926","N Busch","L Dugué"
"1927","N Busch","J Moreland"
"1928","M Rizzo","D Anderson"
"1929","E Miller","E Miller"
"1930","J Tenenbaum","J Fischer"
"1931","N Kanwisher","J Fischer"
"1932","N Kanwisher","J Tenenbaum"
"1933","J Pyles","E Aminoff"
"1934","M Tarr","E Aminoff"
"1936","J Nador","A Harel"
"1937","M Bonner","A Harel"
"1938","M Bonner","J Nador"
"1939","R Epstein","A Harel"
"1940","R Epstein","J Nador"
"1941","R Epstein","M Bonner"
"1942","M Võ","D Draschkow"
"1943","N Rijsbergen","R Ince"
"1944","P Schyns","R Ince"
"1946","D Field","B Hansen"
"1947","M Greene","B Hansen"
"1948","M Greene","D Field"
"1950","S Park","J Park"
"1951","D Baker","K Evans"
"1952","Y Song","Z Chen"
"1953","J Liu","Z Chen"
"1955","T Konkle","E Josephs"
"1956","S Frank","L Sun"
"1957","P Tse","L Sun"
"1959","M Webster","M Webster"
"1960","J Grossmann","A Dobbins"
"1980","K Miller","X Wei"
"1981","A Oliva","K Ramakrishnan"
"1983","B Dosher","J Liu"
"1984","Z Lu","J Liu"
"1986","T Plank","M Greenlee"
"1988","M Tamaki","Z Wang"
"1989","K Shibata","Z Wang"
"1990","K Shibata","M Tamaki"
"1991","Y Sasaki","Z Wang"
"1993","Y Sasaki","K Shibata"
"1994","T Watanabe","Z Wang"
"1996","T Watanabe","K Shibata"
"1998","G Chen","C Thomas"
"1999","C Baker","C Thomas"
"2000","C Baker","G Chen"
"2002","B Thompson","B Thompson"
"2003","R Lee","J Fan"
"2004","D Yamins","J Fan"
"2005","D Yamins","R Lee"
"2006","K Norman","J Fan"
"2007","K Norman","R Lee"
"2008","K Norman","D Yamins"
"2009","N Turk-Browne","J Fan"
"2010","N Turk-Browne","R Lee"
"2011","N Turk-Browne","D Yamins"
"2013","J Mesik","X Liu"
"2014","S Engel","X Liu"
"2015","S Engel","J Mesik"
"2017","M Vergeer","S Engel"
"2018","M Vergeer","J Mesik"
"2019","W Park","M Melnick"
"2020","S Chen","M Melnick"
"2021","S Chen","W Park"
"2023","K Huxlin","W Park"
"2024","K Huxlin","S Chen"
"2025","D Tadin","M Melnick"
"2027","D Tadin","S Chen"
"2029","K Visscher","K Visscher"
"2030","F Lepore","M MacLean"
"2031","J Higgins","J Higgins"
"2032","D Leeds","D Leeds"
"2033","H Lee","E Margalit"
"2034","J DiCarlo","E Margalit"
"2035","J DiCarlo","H Lee"
"2036","D Yamins","E Margalit"
"2037","D Yamins","H Lee"
"2039","K Koldewyn","S Weigelt"
"2040","K Haak","K Haak"
"2041","C Hesse","J Billino"
"2043","M Herzog","L Grzeczkowski"
"2045","F Gosselin","J Tardif"
"2046","D Giaschi","J Tardif"
"2047","D Giaschi","F Gosselin"
"2049","M Kibbe","R Strong"
"2050","Z Kaldy","D Melcher"
"2051","E Blaser","D Melcher"
"2052","E Blaser","Z Kaldy"
"2053","V Bejjanki","C Ellis"
"2054","N Turk-Browne","C Ellis"
"2055","N Turk-Browne","V Bejjanki"
"2056","D Lindsey","A Brown"
"2057","S Stevenson","L Cormack"
"2058","T Candy","L Cormack"
"2059","T Candy","S Stevenson"
"2062","J Kawahara","S Kanazawa"
"2063","J Kawahara","M Yamaguchi"
"2068","P Dassonville","J Peterson"
"2069","F Perdreau","F Perdreau"
"2070","L Harris","J Kim"
"2071","M Jenkin","L Harris"
"2073","C Baker","C Baker"
"2075","M Dodd","G Erlikhman"
"2076","M Dodd","G Caplovitz"
"2077","J Townsend","M Wenger"
"2078","R Zhang","M Wenger"
"2079","R Zhang","J Townsend"
"2080","Y Liu","M Wenger"
"2081","Y Liu","J Townsend"
"2082","Y Liu","R Zhang"
"2083","E Roudaia","A Sekuler"
"2085","A Hashemi","E Roudaia"
"2087","J Cali","E Roudaia"
"2088","J Cali","A Hashemi"
"2090","P Bennett","E Roudaia"
"2093","Z Liu","Z Liu"
"2094","T Wallis","C Funke"
"2095","A Ecker","C Funke"
"2096","A Ecker","T Wallis"
"2097","M Bethge","C Funke"
"2099","M Bethge","A Ecker"
"2101","E Gheorghiu","E Gheorghiu"
"2102","C Leonard","C Leonard"
"2104","J Song","J Brown"
"2108","E Gheorghiu","R Sharman"
"2109","D Sagi","M Katkov"
"2111","J Schmidt","A Ercolino"
"2112","I Gilchrist","I Gilchrist"
"2113","T Kumada","J Guo"
"2114","S Goldinger","J Pinto"
"2115","M Hout","J Pinto"
"2116","M Hout","S Goldinger"
"2118","J Wolfe","J Wolfe"
"2120","A Lee","A Li"
"2121","M Barense","A Li"
"2122","M Barense","A Lee"
"2124","J Johnson","J Johnson"
"2126","W Zhang","H Park"
"2127","S Franconeri","N Jardine"
"2128","S Emrich","S Emrich"
"2129","C Baker","W Bainbridge"
"2130","C Williams","C Williams"
"2132","J Ales","J Ales"
