"","id","label","measure","CM"
"1",1,"J Anderson",7,"degree"
"2",2,"C Boyle",3,"degree"
"3",3,"R Farrell",4,"degree"
"4",4,"B Reiser",4,"degree"
"5",5,"J Kleer",2,"degree"
"6",6,"F Dretske",2,"degree"
"7",7,"B Gleitman",2,"degree"
"8",8,"H Thompson",2,"degree"
"9",9,"W Clancey",2,"degree"
"10",10,"J Black",2,"degree"
"11",11,"A Graesser",1,"degree"
"12",12,"D Sleeman",2,"degree"
"13",13,"E Soloway",1,"degree"
"14",14,"W Johnson",1,"degree"
"15",15,"D Rumelhart",2,"degree"
"16",16,"G Hinton",1,"degree"
"17",17,"T Sejnowski",3,"degree"
"18",18,"Z Pylyshyn",2,"degree"
"19",19,"K VanLehn",2,"degree"
"20",20,"M Gernsbacher",2,"degree"
"21",21,"T Givon",3,"degree"
"22",22,"W Kellogg",3,"degree"
"23",23,"M Posner",3,"degree"
"24",24,"P Yee",5,"degree"
"25",25,"L Friedrich",2,"degree"
"26",26,"R Tomlin",2,"degree"
"27",27,"P Feltovich",2,"degree"
"28",28,"A Lesgold",3,"degree"
"29",29,"R Glaser",3,"degree"
"30",30,"H Rubinson",3,"degree"
"31",31,"D Klopfer",3,"degree"
"32",32,"V Patel",1,"degree"
"33",33,"G Groen",1,"degree"
"34",34,"J McClelland",2,"degree"
"35",35,"N Cohen",2,"degree"
"36",36,"P Rozin",2,"degree"
"37",37,"J Feldman",2,"degree"
"38",38,"B Adelson",1,"degree"
"39",39,"D Soloway",1,"degree"
"40",40,"G Airenti",1,"degree"
"41",41,"B Colombetti",1,"degree"
"42",42,"D Hayes",2,"degree"
"43",43,"L Collins",2,"degree"
"44",44,"D Clement",2,"degree"
"45",45,"M Dijk",2,"degree"
"46",46,"M Frijda",2,"degree"
"47",47,"M Dorfman",2,"degree"
"48",48,"S Farnham-Diggory",2,"degree"
"49",49,"J Reiser",1,"degree"
"50",50,"J Shastri",2,"degree"
"51",51,"R McNulty",2,"degree"
"52",52,"R Granger",1,"degree"
"53",53,"J Eiselt",1,"degree"
"54",54,"G Hirst",2,"degree"
"55",55,"J Hutchins",2,"degree"
"56",56,"S Tanenhaus",2,"degree"
"57",57,"J Johnson",2,"degree"
"58",58,"T Foss",2,"degree"
"59",59,"A",1,"degree"
"60",60,"D",1,"degree"
"61",61,"D Bovair",2,"degree"
"62",62,"D Klahr",2,"degree"
"63",63,"J Simpson",1,"degree"
"64",64,"J NA",1,"degree"
"65",65,"P Langley",2,"degree"
"66",66,"S Ohlsson",4,"degree"
"67",67,"R Walter",2,"degree"
"68",68,"A Millward",2,"degree"
"69",69,"J McKendree",2,"degree"
"70",70,"K Metz",2,"degree"
"71",71,"D Mitchell",2,"degree"
"72",72,"J Nutter",2,"degree"
"73",73,"P Pirolli",1,"degree"
"74",74,"J Farrell",1,"degree"
"75",75,"A Rifkin",2,"degree"
"76",76,"M Smolensky",2,"degree"
"77",77,"E Rissland",2,"degree"
"78",78,"F Schmalhofer",2,"degree"
"79",79,"C Seifert",1,"degree"
"80",80,"R McKoon",1,"degree"
"81",81,"N Bower",2,"degree"
"82",82,"P Smolensky",2,"degree"
"83",83,"G Taylor",2,"degree"
"84",84,"P Thagard",2,"degree"
"85",85,"K Konerding",2,"degree"
"86",86,"B Frederiksen",2,"degree"
"87",87,"R Wilensky",2,"degree"
"88",88,"R Williams",2,"degree"
"89",89,"A Zimmer",2,"degree"
"90",90,"D Zipser",2,"degree"
"91",91,"J Zytkow",1,"degree"
"92",92,"P Simon",1,"degree"
"93",1,"J Anderson",0.0116264213619522,"close"
"94",2,"C Boyle",0.0116234512709158,"close"
"95",3,"R Farrell",0.0116249361267246,"close"
"96",4,"B Reiser",0.0116249361267246,"close"
"97",5,"J Kleer",0.0108695652173913,"close"
"98",6,"F Dretske",0.0108695652173913,"close"
"99",7,"B Gleitman",0.0108695652173913,"close"
"100",8,"H Thompson",0.0108695652173913,"close"
"101",9,"W Clancey",0.0108695652173913,"close"
"102",10,"J Black",0.0111111111111111,"close"
"103",11,"A Graesser",0.0111097546087169,"close"
"104",12,"D Sleeman",0.0108695652173913,"close"
"105",13,"E Soloway",0.010989010989011,"close"
"106",14,"W Johnson",0.010989010989011,"close"
"107",15,"D Rumelhart",0.0108695652173913,"close"
"108",16,"G Hinton",0.010989010989011,"close"
"109",17,"T Sejnowski",0.010989010989011,"close"
"110",18,"Z Pylyshyn",0.0108695652173913,"close"
"111",19,"K VanLehn",0.0108695652173913,"close"
"112",20,"M Gernsbacher",0.0108695652173913,"close"
"113",21,"T Givon",0.0112359550561798,"close"
"114",22,"W Kellogg",0.0112359550561798,"close"
"115",23,"M Posner",0.0112359550561798,"close"
"116",24,"P Yee",0.0112359550561798,"close"
"117",25,"L Friedrich",0.0108695652173913,"close"
"118",26,"R Tomlin",0.0108695652173913,"close"
"119",27,"P Feltovich",0.0108695652173913,"close"
"120",28,"A Lesgold",0.0112359550561798,"close"
"121",29,"R Glaser",0.0112359550561798,"close"
"122",30,"H Rubinson",0.0112359550561798,"close"
"123",31,"D Klopfer",0.0112359550561798,"close"
"124",32,"V Patel",0.010989010989011,"close"
"125",33,"G Groen",0.010989010989011,"close"
"126",34,"J McClelland",0.0108695652173913,"close"
"127",35,"N Cohen",0.0108695652173913,"close"
"128",36,"P Rozin",0.0108695652173913,"close"
"129",37,"J Feldman",0.0108695652173913,"close"
"130",38,"B Adelson",0.010989010989011,"close"
"131",39,"D Soloway",0.010989010989011,"close"
"132",40,"G Airenti",0.010989010989011,"close"
"133",41,"B Colombetti",0.010989010989011,"close"
"134",42,"D Hayes",0.0108695652173913,"close"
"135",43,"L Collins",0.0108695652173913,"close"
"136",44,"D Clement",0.0108695652173913,"close"
"137",45,"M Dijk",0.0108695652173913,"close"
"138",46,"M Frijda",0.0108695652173913,"close"
"139",47,"M Dorfman",0.0108695652173913,"close"
"140",48,"S Farnham-Diggory",0.0108695652173913,"close"
"141",49,"J Reiser",0.0116175156389634,"close"
"142",50,"J Shastri",0.0108695652173913,"close"
"143",51,"R McNulty",0.0108695652173913,"close"
"144",52,"R Granger",0.010989010989011,"close"
"145",53,"J Eiselt",0.010989010989011,"close"
"146",54,"G Hirst",0.0108695652173913,"close"
"147",55,"J Hutchins",0.0108695652173913,"close"
"148",56,"S Tanenhaus",0.0108695652173913,"close"
"149",57,"J Johnson",0.0108695652173913,"close"
"150",58,"T Foss",0.0108695652173913,"close"
"151",59,"A",0.0116189989785495,"close"
"152",60,"D",0.0111097546087169,"close"
"153",61,"D Bovair",0.0108695652173913,"close"
"154",62,"D Klahr",0.0108695652173913,"close"
