"","id","label"
"1",1,"C Webster"
"2",2,"M Freed"
"3",3,"B Krulwich"
"4",4,"L Birnbaum"
"5",5,"G Collins"
"6",6,"T Converse"
"7",7,"K Hammond"
"8",8,"P Goldweic"
"9",9,"C Seifert"
"10",10,"V Ajjanagadde"
"11",11,"R Stark"
"12",12,"E Melz"
"13",13,"G Oden"
"14",14,"J Murre"
"15",15,"J Pinto"
"16",16,"J Shrager"
"17",17,"B Bertenthal"
"18",18,"T Simon"
"19",19,"D Klahr"
"20",20,"A Newell"
"21",21,"W Schmidt"
"22",22,"T Shultz"
"23",23,"E Servan-Schreiber"
"24",24,"W Marslen-Wilson"
"25",25,"L Tyler"
"26",26,"R Waksler"
"27",27,"L Older"
"28",28,"S Rice"
"29",29,"H Liu"
"30",30,"E Bates"
"31",31,"P Li"
"32",32,"C Harris"
"33",33,"T McDougal"
"34",34,"J Glasgow"
"35",35,"D Conklin"
"36",36,"D Stucki"
"37",37,"J Pollack"
"38",38,"P Slezak"
"39",39,"V Goel"
"40",40,"J McAuley"
"41",41,"S Anderson"
"42",42,"R Port"
"43",43,"D Bairaktaris"
"44",44,"K Stenning"
"45",45,"D Huber"
"46",46,"H Ziemer"
"47",47,"R Shiffrin"
"48",48,"K Marinelli"
"49",49,"R Pohl"
"50",50,"L Shastri"
"51",51,"C Chinn"
"52",52,"W Brewer"
"53",53,"P Cheng"
"54",54,"C Schunn"
"55",55,"E Freedman"
"56",56,"J Orasanu"
"57",57,"U Fischer"
"58",58,"J Holbrook"
"59",59,"K Eiselt"
"60",60,"K Mahesh"
"61",61,"I Zukerman"
"62",62,"J Reeves"
"63",63,"E Jones"
"64",64,"D Thau"
"65",65,"D Kirsh"
"66",66,"P Maglio"
"67",67,"L Pryor"
"68",68,"P Angeline"
"69",69,"D Touretzky"
"70",70,"X Wang"
"71",71,"P Gupta"
"72",72,"B MacWhinney"
"73",73,"K Daugherty"
"74",74,"M Seidenberg"
"75",75,"M Hare"
"76",76,"J Elman"
"77",77,"M John"
"78",78,"N Lightfoot"
"79",79,"M Mozer"
"80",80,"R Zemel"
"81",81,"M Behrmann"
"82",82,"M Albert"
"83",83,"G Bingham"
"84",84,"R Nicolson"
"85",85,"A Fawcett"
"86",86,"E Shafto"
"87",87,"R Bareiss"
"88",88,"D Leake"
"89",89,"E Stroulia"
"90",90,"A Goel"
"91",91,"D Skalak"
"92",92,"R Zito-Wolf"
"93",93,"R Alterman"
"94",94,"R Goldstone"
"95",95,"H Suzuki"
"96",96,"H Ohnishi"
"97",97,"K Shigemasu"
"98",98,"K McRae"
"99",99,"S Sloman"
"100",100,"E Wisniewski"
"101",101,"E Heit"
"102",102,"L Barsalou"
"103",103,"S Small"
"104",104,"G Fromm"
"105",105,"D Plaut"
"106",106,"T Harley"
"107",107,"S MacAndrew"
"108",108,"D Corina"
"109",109,"M Kritchevsky"
"110",110,"U Bellugi"
"111",111,"M Gluck"
"112",112,"C Myers"
"113",113,"M Gasser"
"114",114,"N Chater"
"115",115,"P Conkey"
"116",116,"R Shillcock"
"117",117,"G Lindsey"
"118",118,"J Levy"
"119",119,"J Weckerly"
"120",120,"A Maskara"
"121",121,"A Noetzel"
"122",122,"J Avrahami"
"123",123,"Y Kareev"
"124",124,"A Kersten"
