"","id","label"
"1",1,"P Kube"
"2",2,"M Sebrechts"
"3",3,"J Fragala"
"4",4,"M Farah"
"5",5,"R Golden"
"6",6,"M Gluck"
"7",7,"R Thompson"
"8",8,"A Anderson"
"9",9,"R Sutton"
"10",10,"B Pinette"
"11",11,"R Granger"
"12",12,"J Schlimmer"
"13",13,"A Collins"
"14",14,"Y Shoham"
"15",15,"T Dean"
"16",16,"M Lebowitz"
"17",17,"J Fain"
"18",18,"J Carbonell"
"19",19,"P Hayes"
"20",20,"S Minton"
"21",21,"E Mueller"
"22",22,"M Dyer"
"23",23,"J Hendler"
"24",24,"D Kay"
"25",25,"J Black"
"26",26,"S Kedar-Cabelli"
"27",27,"R Lawler"
"28",28,"O Selfridge"
"29",29,"U Zemik"
"30",30,"R Barr"
"31",31,"L Caplan"
"32",32,"B Baars"
"33",33,"G Cottrell"
"34",34,"B Selman"
"35",35,"G Hirst"
"36",36,"R Alterman"
"37",37,"S Alvarado"
"38",38,"M Flowers"
"39",39,"S August"
"40",40,"H Blanchard"
"41",41,"P Cohen"
"42",42,"G Collins"
"43",43,"M Dorfman"
"44",44,"J Easterlin"
"45",45,"P Langley"
"46",46,"K Forbus"
"47",47,"D Gentner"
"48",48,"C Toupin"
"49",49,"J Corter"
"50",50,"A Graesser"
"51",51,"G Vamos"
"52",52,"D Koizumi"
"53",53,"C Elofson"
"54",54,"R Guindon"
"55",55,"J Hill"
"56",56,"D Kibler"
"57",57,"R Hall"
"58",58,"S McGuigan"
"59",59,"D McNulty"
"60",60,"J Moore"
"61",61,"J Desmond"
"62",62,"N Berthier"
"63",63,"D Blazis"
"64",64,"A Barto"
"65",65,"M Pazzani"
"66",66,"J Pearl"
"67",67,"M Prietula"
"68",68,"F Marchak"
"69",69,"W Rapaport"
"70",70,"D Rose"
"71",71,"J Shavlik"
"72",72,"G DeJong"
"73",73,"K Sycara-Cyranski"
"74",74,"M Tanenhaus"
"75",75,"L Stowe"
"76",76,"G Carlson"
"77",77,"Y Tenney"
"78",78,"S Turner"
"79",79,"K Wender"
"80",80,"M Wagener"
"81",81,"K Widaman"
"82",82,"D Geary"
"83",83,"P Cormier"
"84",84,"T Little"
