"","from","to"
"123","T Hogg","J Shrager"
"124","B Huberman","J Shrager"
"125","B Huberman","T Hogg"
"126","L Giroux","M Desmarais"
"127","S Larochelle","M Desmarais"
"128","S Larochelle","L Giroux"
"129","S Leclerc","M Desmarais"
"130","S Leclerc","L Giroux"
"131","S Leclerc","S Larochelle"
"132","L Brooks","G Norman"
"133","S Allen","G Norman"
"134","S Allen","L Brooks"
"135","D Rosenthal","G Norman"
"136","D Rosenthal","L Brooks"
"137","D Rosenthal","S Allen"
"138","R Allen","R Allen"
"139","G Baylor","D Deslauriers"
"141","D Billman","A Chalnick"
"143","L Coughlin","H Boshuizen"
"144","L Coughlin","H Schmidt"
"145","W Brewer","W Ahn"
"146","V Patel","A Chawla"
"147","R Barr","L Caplan"
"148","M Chi","M Reiner"
"149","L Resnick","M Reiner"
"150","L Resnick","M Chi"
"151","A Cumming","A Cumming"
"152","M Vincenzi","M Vincenzi"
"153","G Deffner","S Koebe"
"154","G Dorffner","G Dorffner"
"155","M Finegold","M Reiner"
"156","S Shroyer","M Gernsbacher"
"157","A Corbett","W Gray"
"158","K Lehn","W Gray"
"159","K Lehn","A Corbett"
"160","M Mitchell","D Hofstadter"
"161","S Hollbach","S Hollbach"
"162","L Kochevar","P Johnson"
"163","B Kowalski","K Lehn"
"164","B Malt","B Malt"
"165","C Paris","J Moore"
"166","B Franks","T Myers"
"167","S McGlashan","T Myers"
"168","S McGlashan","B Franks"
"169","C Frederiksen","J Gobert"
"170","J Pustejovsky","S Nirenburg"
"171","S Nowlan","S Nowlan"
"172","P O'Seaghdha","P O'Seaghdha"
"173","M Gluck","M Pavel"
"174","V Henkle","M Pavel"
"175","V Henkle","M Gluck"
"176","J Roach","R Virkar"
"177","D Rose","D Rose"
"178","J Rossi","J Rossi"
"179","D Sallach","D Sallach"
"180","D Scarborough","B MiUer"
"181","J Jones","B MiUer"
"182","J Jones","D Scarborough"
"183","O Kuhn","F Schmalhofer"
"184","C Seifert","C Seifert"
"185","H Shinn","H Shinn"
"186","Z Pylyshyn","L Trick"
"187","R Glass","C Webster"
"188","G Banks","C Webster"
"189","G Banks","R Glass"
"190","P Johnson-Laird","P Johnson-Laird"
