"","id","label","measure","CM"
"1",1,"D Touretzky",2,"degree"
"2",2,"Y Miyata",2,"degree"
"3",3,"J Elman",3,"degree"
"4",4,"P Hetherington",1,"degree"
"5",5,"M Seidenberg",1,"degree"
"6",6,"T Gelder",2,"degree"
"7",7,"C Selfert",1,"degree"
"8",8,"E Hutchins",1,"degree"
"9",9,"I Myung",1,"degree"
"10",10,"J Busemeyer",1,"degree"
"11",11,"G Cottreli",1,"degree"
"12",12,"F Tsung",1,"degree"
"13",13,"B Druhan",1,"degree"
"14",14,"R Mathews",1,"degree"
"15",15,"B Dorr",2,"degree"
"16",16,"M Gasser",2,"degree"
"17",17,"M Brent",2,"degree"
"18",18,"L Birnbaum",2,"degree"
"19",19,"W Clancey",2,"degree"
"20",20,"R Hadley",2,"degree"
"21",21,"A Souther",3,"degree"
"22",22,"L Acker",3,"degree"
"23",23,"J Lester",3,"degree"
"24",24,"B Porter",3,"degree"
"25",25,"R Goldstone",2,"degree"
"26",26,"D Gentner",3,"degree"
"27",27,"D Medin",3,"degree"
"28",28,"L Branting",2,"degree"
"29",29,"M Redmond",2,"degree"
"30",30,"J Kolodner",2,"degree"
"31",31,"C Owens",2,"degree"
"32",32,"C Moon",1,"degree"
"33",33,"S Lytinen",1,"degree"
"34",34,"V Marchman",1,"degree"
"35",35,"K Piunkett",1,"degree"
"36",36,"R Peterson",2,"degree"
"37",37,"G Dell",2,"degree"
"38",38,"P O'Seaghdha",2,"degree"
"39",39,"S Weber",2,"degree"
"40",40,"J Miyamoto",2,"degree"
"41",41,"J Lundell",2,"degree"
"42",42,"S Tu",2,"degree"
"43",43,"G Harman",2,"degree"
"44",44,"T Shultz",3,"degree"
"45",45,"P Zelazo",2,"degree"
"46",46,"D Engelberg",2,"degree"
"47",47,"C Loiselle",1,"degree"
"48",48,"P Cohen",1,"degree"
"49",49,"M Almeida",2,"degree"
"50",50,"D Behrend",2,"degree"
"51",51,"D Forster",2,"degree"
"52",52,"P Nielsen",2,"degree"
"53",53,"S Casner",1,"degree"
"54",54,"J Larkin",1,"degree"
"55",55,"K Sycara",1,"degree"
"56",56,"D Navinchandra",1,"degree"
"57",57,"C Chan",2,"degree"
"58",58,"S Kraus",2,"degree"
"59",59,"E Ephrati",2,"degree"
"60",60,"D Lehmann",2,"degree"
"61",61,"J Metcalfe",2,"degree"
"62",62,"W Ahn",1,"degree"
"63",63,"M Gluck",2,"degree"
"64",64,"M Hee",2,"degree"
"65",65,"G Bower",2,"degree"
"66",66,"K Koh",1,"degree"
"67",67,"D Meyer",1,"degree"
"68",68,"K Forbus",2,"degree"
"69",69,"C Palmer",2,"degree"
"70",70,"K Sanders",2,"degree"
"71",71,"R Srihari",1,"degree"
"72",72,"W Rapaport",1,"degree"
"73",73,"H Tomabechi",1,"degree"
"74",74,"L Levin",1,"degree"
"75",75,"O Brousse",1,"degree"
"76",76,"P Smolensky",1,"degree"
"77",77,"P Anandan",2,"degree"
"78",78,"S Letovsky",2,"degree"
"79",79,"E Mjolsness",2,"degree"
"80",80,"V Ajjanagadde",1,"degree"
"81",81,"L Shastri",1,"degree"
"82",82,"S Vosniadou",2,"degree"
"83",83,"N Nersessian",1,"degree"
"84",84,"L Resnick",1,"degree"
"85",85,"R Lindsay",2,"degree"
"86",86,"K Dunbar",2,"degree"
"87",87,"K VanLehn",2,"degree"
"88",88,"K Koedinger",1,"degree"
"89",89,"J Anderson",1,"degree"
"90",90,"P Pirolli",1,"degree"
"91",91,"K Bielaczyc",1,"degree"
"92",92,"S Doane",2,"degree"
"93",93,"W Kintsch",2,"degree"
"94",94,"P Polson",2,"degree"
"95",95,"A Sharkey",1,"degree"
"96",96,"N Sharkey",3,"degree"
"97",97,"C Martin",2,"degree"
"98",98,"D Townsend",1,"degree"
"99",99,"T Bever",1,"degree"
"100",100,"D Leake",2,"degree"
"101",101,"I Zukerman",2,"degree"
"102",102,"T Polk",2,"degree"
"103",103,"A Newell",3,"degree"
"104",104,"R Lewis",2,"degree"
"105",105,"D Ruiz",1,"degree"
"106",106,"D Aha",1,"degree"
"107",107,"D McNulty",1,"degree"
"108",108,"A Baker",1,"degree"
"109",109,"D Mazmanian",1,"degree"
"110",110,"S Baudet",1,"degree"
"111",111,"G Denhiere",1,"degree"
"112",112,"W Bechtel",2,"degree"
"113",113,"T Breen",2,"degree"
"114",114,"G Brown",2,"degree"
"115",115,"Y Chauvin",2,"degree"
"116",116,"K Dahlgren",2,"degree"
