"","id","label","measure","CM"
"1",1,"C Hmelo",3,"degree"
"2",2,"N Narayanan",3,"degree"
"3",3,"J Anderson",7,"degree"
"4",4,"C Burgess",3,"degree"
"5",5,"G Cottrell",3,"degree"
"6",6,"W Schneider",2,"degree"
"7",7,"M Gaskell",1,"degree"
"8",8,"W Marslen-Wilson",5,"degree"
"9",9,"M Spivey-Knowlton",5,"degree"
"10",10,"M Tanenhaus",4,"degree"
"11",11,"K Eberhard",4,"degree"
"12",12,"J Sedivy",4,"degree"
"13",13,"R French",1,"degree"
"14",14,"C Ohnesorge",1,"degree"
"15",15,"D Plaut",5,"degree"
"16",16,"T Simon",1,"degree"
"17",17,"A Cabrera",3,"degree"
"18",18,"M Isaak",2,"degree"
"19",19,"K Yamada",1,"degree"
"20",20,"M Matessa",3,"degree"
"21",21,"S Douglass",2,"degree"
"22",22,"R Oehlmann",2,"degree"
"23",23,"B McLaren",1,"degree"
"24",24,"K Ashley",2,"degree"
"25",25,"M Simina",1,"degree"
"26",26,"J Kolodner",1,"degree"
"27",27,"D Leake",2,"degree"
"28",28,"A Brook",2,"degree"
"29",29,"C Schunn",3,"degree"
"30",30,"T Okada",3,"degree"
"31",31,"K Crowley",2,"degree"
"32",32,"D Klahr",1,"degree"
"33",33,"K Gapp",2,"degree"
"34",34,"I Pratt",1,"degree"
"35",35,"D Bree",1,"degree"
"36",36,"A Merin",2,"degree"
"37",37,"B Jones",2,"degree"
"38",38,"V Gullapalli",2,"degree"
"39",39,"J Gelfand",3,"degree"
"40",40,"D Rohde",2,"degree"
"41",41,"R Shillcock",1,"degree"
"42",42,"P Cairns",1,"degree"
"43",43,"J Ho",2,"degree"
"44",44,"M Behrmann",2,"degree"
"45",45,"A Haessly",2,"degree"
"46",46,"J Sirosh",2,"degree"
"47",47,"R Miikkulainen",2,"degree"
"48",48,"A Oliva",1,"degree"
"49",49,"P Schyns",1,"degree"
"50",50,"A Duchon",2,"degree"
"51",51,"W Warren",2,"degree"
"52",52,"L Kaelbling",2,"degree"
"53",53,"D Mareschal",2,"degree"
"54",54,"K Plunkett",3,"degree"
"55",55,"P Harris",2,"degree"
"56",56,"E Heit",2,"degree"
"57",57,"D Billman",2,"degree"
"58",58,"D Davila",1,"degree"
"59",59,"J Thibaut",2,"degree"
"60",60,"M Knauff",2,"degree"
"61",61,"R Rauh",2,"degree"
"62",62,"C Schlieder",2,"degree"
"63",63,"M Suwa",2,"degree"
"64",64,"H Motoda",2,"degree"
"65",65,"D Kirsh",2,"degree"
"66",66,"A Leonardo",2,"degree"
"67",67,"H Tabachneck",4,"degree"
"68",68,"H Simon",3,"degree"
"69",69,"V Marchman",1,"degree"
"70",70,"D Callan",1,"degree"
"71",71,"J Saffran",1,"degree"
"72",72,"G Westermann",1,"degree"
"73",73,"R Goebel",1,"degree"
"74",74,"W Tabor",2,"degree"
"75",75,"R Ploetzner",2,"degree"
"76",76,"W Sandoval",2,"degree"
"77",77,"J Trafton",2,"degree"
"78",78,"B Reiser",2,"degree"
"79",79,"R Catrambone",2,"degree"
"80",80,"M Lovett",1,"degree"
"81",81,"S Brem",1,"degree"
"82",82,"L Rips",1,"degree"
"83",83,"J Krems",1,"degree"
"84",84,"T Johnson",1,"degree"
"85",85,"J Wiley",2,"degree"
"86",86,"A Kushniruk",2,"degree"
"87",87,"V Patel",2,"degree"
"88",88,"D Fleiszer",2,"degree"
"89",89,"M Heydemann",2,"degree"
"90",90,"A Cleeremans",2,"degree"
"91",91,"S Tetewsky",2,"degree"
"92",92,"T Shultz",2,"degree"
"93",93,"Y Takane",2,"degree"
"94",94,"K Olseth",5,"degree"
"95",95,"L Barsalou",1,"degree"
"96",96,"L Ardissono",2,"degree"
"97",97,"G Boella",2,"degree"
"98",98,"L Lesmo",2,"degree"
"99",99,"I Zukerman",1,"degree"
"100",100,"R McConachy",1,"degree"
"101",101,"R Stevenson",1,"degree"
"102",102,"A Urbanowicz",1,"degree"
"103",103,"W Baggett",1,"degree"
"104",104,"A Graesser",1,"degree"
"105",105,"C Chan",2,"degree"
"106",106,"C Gadd",2,"degree"
"107",107,"R Hadley",1,"degree"
"108",108,"M Hayward",1,"degree"
"109",109,"M Durrant-Peatfield",1,"degree"
"110",110,"D Noelle",1,"degree"
"111",111,"G Carlson",4,"degree"
"112",112,"P Johnson-Laird",2,"degree"
"113",113,"F Savary",1,"degree"
"114",114,"R Byrne",2,"degree"
"115",115,"R Culhane",2,"degree"
"116",116,"A Tasso",2,"degree"
"117",117,"M Alibali",4,"degree"
"118",118,"S Syc",4,"degree"
"119",119,"M Bassok",6,"degree"
"120",120,"S Goldin-Meadow",4,"degree"
"121",121,"K Koedinger",2,"degree"
"122",122,"M Nathan",2,"degree"
"123",123,"H Osana",2,"degree"
"124",124,"S Derry",2,"degree"
"125",125,"J Levin",2,"degree"
"126",126,"S Ritter",1,"degree"
"127",127,"V Aleven",1,"degree"
"128",128,"M Waldmann",1,"degree"
"129",129,"Y Hagmayer",1,"degree"
"130",130,"A Yarlas",2,"degree"
"131",131,"P Cheng",2,"degree"
"132",132,"K Holyoak",2,"degree"
"133",133,"W Ahn",2,"degree"
"134",134,"R Mooney",1,"degree"
"135",135,"V Chase",1,"degree"
"136",136,"M Keane",2,"degree"
"137",137,"C Edlund",1,"degree"
"138",138,"M Lewis",1,"degree"
"139",139,"D Medin",1,"degree"
"140",140,"R Jones",1,"degree"
"141",141,"P Langley",1,"degree"
"142",142,"C Kim",1,"degree"
"143",143,"I Myung",1,"degree"
"144",144,"A Blair",2,"degree"
"145",145,"J Wiles",1,"degree"
"146",146,"J Elman",1,"degree"
"147",147,"B Katz",2,"degree"
"148",148,"T Norman",1,"degree"
"149",149,"D Long",1,"degree"
"150",150,"A Vera",1,"degree"
"151",151,"J Rosenblatt",1,"degree"
"152",152,"F Lee",2,"degree"
"153",153,"F Gibson",1,"degree"
"154",154,"M Lassaline",1,"degree"
"155",155,"S Bhatta",1,"degree"
"156",156,"A Goel",1,"degree"
"157",157,"J Booth",2,"degree"
"158",158,"J Epelboim",2,"degree"
"159",159,"R Steinman",2,"degree"
"160",160,"M Byrne",2,"degree"
"161",161,"C Chinn",2,"degree"
"162",162,"J Ciarrochi",2,"degree"
"163",163,"R Cooper",2,"degree"
"164",164,"S Epstein",4,"degree"
"165",165,"C Frederiksen",2,"degree"
"166",166,"M Roy",2,"degree"
"167",167,"D Bedard",2,"degree"
"168",168,"A Gordon",2,"degree"
"169",169,"B Graves",2,"degree"
"170",170,"J Greeno",1,"degree"
"171",171,"R Engle",1,"degree"
"172",172,"G Halford",3,"degree"
