"","id","label"
"1",1,"G Hinton"
"2",2,"R Golden"
"3",3,"N Cohen"
"4",4,"I Abrams"
"5",5,"W Harley"
"6",6,"L Tabor"
"7",7,"T Sejnowski"
"8",8,"G Carpenter"
"9",9,"S Grossberg"
"10",10,"M Uyl"
"11",11,"C Rosenberg"
"12",12,"M Tanenhaus"
"13",13,"G Carlson"
"14",14,"S Hudson"
"15",15,"G Dell"
"16",16,"R Stevenson"
"17",17,"M Gernsbacher"
"18",18,"M Gluck"
"19",19,"G Bower"
"20",20,"J Schilmmer"
"21",21,"R Granger"
"22",22,"E Kehoe"
"23",23,"D Blazis"
"24",24,"J Desmond"
"25",25,"J Moore"
"26",26,"N Berthier"
"27",27,"A Maida"
"28",28,"K Forbus"
"29",29,"D Gentner"
"30",30,"D Reisberg"
"31",31,"D Chambers"
"32",32,"J Clement"
"33",33,"P Kube"
"34",34,"K Leibovic"
"35",35,"R Rafal"
"36",36,"A Inhoff"
"37",37,"M Smith"
"38",38,"E Halgren"
"39",39,"G Heit"
"40",40,"G Harman"
"41",41,"R Cullingford"
"42",42,"M Bienkowski"
"43",43,"K Salem"
"44",44,"I Pratt"
"45",45,"J Miyamoto"
"46",46,"E Dibble"
"47",47,"M Henrion"
"48",48,"G Joseph"
"49",49,"V Patel"
"50",50,"J Levin"
"51",51,"M Riel"
"52",52,"M Cohen"
"53",53,"M Goeller"
"54",54,"M Boruta"
"55",55,"N Miyake"
"56",56,"V Shute"
"57",57,"J Bonar"
"58",58,"R Rist"
"59",59,"C Riesbeck"
"60",60,"C Martin"
"61",61,"M Gasser"
"62",62,"M Dyer"
"63",63,"W Oliver"
"64",64,"K Ericsson"
"65",65,"J Hill"
"66",66,"B Lust"
"67",67,"B Grosz"
"68",68,"K Hammond"
"69",69,"K Ashley"
"70",70,"J Kolodner"
"71",71,"R Pfeifer"
"72",72,"M Leuzinger-Bohleber"
"73",73,"C Dolan"
"74",74,"E Rissland"
"75",75,"R Collins"
"76",76,"A Kawamoto"
"77",77,"D Touretzky"
"78",78,"M Jordan"
"79",79,"T Iberall"
"80",80,"B Mel"
"81",81,"A Trehub"
"82",82,"A Pollatsek"
"83",83,"K Ammon"
"84",84,"Y Arens"
"85",85,"B Bolster"
"86",86,"J Honeyman"
"87",87,"V Gillis"
"88",88,"M Wilson"
"89",89,"A Craddock"
"90",90,"R Browse"
"91",91,"R Crawley"
"92",92,"J Daniels"
"93",93,"M Dawson"
"94",94,"D Mazmanian"
"95",95,"W Roberts"
"96",96,"M Derthick"
"97",97,"D Plaut"
"98",98,"R Eckmiller"
"99",99,"S Gallant"
"100",100,"H Henry"
"101",101,"E Hovy"
"102",102,"H Intraub"
"103",103,"J Jakimik"
"104",104,"R Treiman"
"105",105,"A Kass"
"106",106,"D Lacombe"
"107",107,"C Sarrazin"
"108",108,"C Alain"
"109",109,"D Leake"
"110",110,"C Owens"
"111",111,"D Levine"
"112",112,"J Martin"
"113",113,"C Mervis"
"114",114,"J Mestre"
"115",115,"W Gerace"
"116",116,"A Meystel"
"117",117,"P Munro"
"118",118,"P O'Seaghdha"
"119",119,"J Arocha"
"120",120,"G Groen"
"121",121,"N Schmajuk"
"122",122,"M Sebrechts"
"123",123,"C Furstenberg"
"124",124,"J Shavlik"
"125",125,"G DeJong"
"126",126,"R Sutton"
"127",127,"E Tan"
"128",128,"K Wender"
"129",129,"M Wagener"
"130",130,"B Wittmann"
"131",131,"R Williams"
"132",132,"T Yamamoto"
"133",133,"M Zock"
