"","id","label","measure","CM"
"1",1,"R Turner",2,"degree"
"2",2,"M Burstein",2,"degree"
"3",3,"M Ratterman",1,"degree"
"4",4,"D Gentner",1,"degree"
"5",5,"R Catrambone",1,"degree"
"6",6,"K Holyoak",3,"degree"
"7",7,"W Ahn",3,"degree"
"8",8,"R Mooney",5,"degree"
"9",9,"W Brewer",3,"degree"
"10",10,"G DeJong",4,"degree"
"11",11,"D Billman",2,"degree"
"12",12,"E Heit",2,"degree"
"13",13,"J Dorfman",2,"degree"
"14",14,"E Charniak",1,"degree"
"15",15,"E Sanots",1,"degree"
"16",16,"B Dorr",2,"degree"
"17",17,"D Sanford",1,"degree"
"18",18,"J Roach",1,"degree"
"19",19,"R Lindsay",1,"degree"
"20",20,"A Manaster-Ramer",1,"degree"
"21",21,"S Hanson",1,"degree"
"22",22,"J Kegl",1,"degree"
"23",23,"W Lehnert",2,"degree"
"24",24,"M Derthick",2,"degree"
"25",25,"L Shastri",4,"degree"
"26",26,"D Touretzky",1,"degree"
"27",27,"S Geva",1,"degree"
"28",28,"P Munro",4,"degree"
"29",29,"G Hinton",1,"degree"
"30",30,"D Plaut",1,"degree"
"31",31,"P Smolensky",2,"degree"
"32",32,"V Patel",5,"degree"
"33",33,"J Arocha",2,"degree"
"34",34,"G Groen",3,"degree"
"35",35,"G Harman",3,"degree"
"36",36,"M Bienkowski",3,"degree"
"37",37,"K Salem",3,"degree"
"38",38,"I Pratt",3,"degree"
"39",39,"D Shanks",1,"degree"
"40",40,"S Pearson",1,"degree"
"41",41,"D Evans",2,"degree"
"42",42,"A Chawla",2,"degree"
"43",43,"M Lebowitz",2,"degree"
"44",44,"G Joseph",1,"degree"
"45",45,"D Massaro",1,"degree"
"46",46,"M Cohen",1,"degree"
"47",47,"D Walters",2,"degree"
"48",48,"S Davis",2,"degree"
"49",49,"D Reisberg",2,"degree"
"50",50,"B Reiser",2,"degree"
"51",51,"Y Jiang",2,"degree"
"52",52,"D Kay",2,"degree"
"53",53,"S Robertson",1,"degree"
"54",54,"M Swartz",1,"degree"
"55",55,"B White",1,"degree"
"56",56,"P Horwitz",1,"degree"
"57",57,"J Jerney",1,"degree"
"58",58,"R Sutton",1,"degree"
"59",59,"A Barto",1,"degree"
"60",60,"S Peters",1,"degree"
"61",61,"S Shapiro",1,"degree"
"62",62,"J Pollack",2,"degree"
"63",63,"M Sereno",2,"degree"
"64",64,"S Douglas",2,"degree"
"65",65,"D Novick",2,"degree"
"66",66,"R Tomlin",2,"degree"
"67",67,"G Deffner",2,"degree"
"68",68,"A Maddox",1,"degree"
"69",69,"J Pustejovsky",1,"degree"
"70",70,"G Cottrell",2,"degree"
"71",71,"D Zipser",2,"degree"
"72",72,"R Ratcliff",2,"degree"
"73",73,"G Berg",2,"degree"
"74",74,"Y Miyata",2,"degree"
"75",75,"J Bharucha",2,"degree"
"76",76,"R Watrous",1,"degree"
"77",77,"T Landauer",2,"degree"
"78",78,"C",2,"degree"
"79",79,"S Singhal",2,"degree"
"80",80,"C Rosenberg",2,"degree"
"81",81,"J Kalita",1,"degree"
"82",82,"M Lucas",2,"degree"
"83",83,"M Tanenhaus",4,"degree"
"84",84,"G Carlson",2,"degree"
"85",85,"D Fass",2,"degree"
"86",86,"C Burgess",2,"degree"
"87",87,"S D'Zmura",2,"degree"
"88",88,"H Gigley",2,"degree"
"89",89,"P Pirolli",2,"degree"
"90",90,"R Alterman",2,"degree"
"91",91,"N Schmajuk",2,"degree"
"92",92,"D Day",2,"degree"
"93",93,"J Lundell",1,"degree"
"94",94,"B Laden",1,"degree"
"95",95,"R Tweney",1,"degree"
"96",96,"C Hoffner",1,"degree"
"97",97,"N Pennington",1,"degree"
"98",98,"R Hastie",1,"degree"
"99",99,"M Sebrechts",2,"degree"
"100",100,"K Eiselt",1,"degree"
"101",101,"R Granger",1,"degree"
"102",102,"J Kolodner",3,"degree"
"103",103,"J Lancaster",1,"degree"
"104",104,"K Ashley",2,"degree"
"105",105,"D Rose",1,"degree"
"106",106,"P Langley",1,"degree"
"107",107,"P Thagard",1,"degree"
"108",108,"Z Kunda",1,"degree"
"109",109,"T Bever",2,"degree"
"110",110,"C Carrithers",2,"degree"
"111",111,"D Townsend",2,"degree"
"112",112,"G Libben",2,"degree"
"113",113,"G Brown",2,"degree"
"114",114,"J Corriveau",2,"degree"
"115",115,"C Fletcher",1,"degree"
"116",116,"C Bloom",1,"degree"
"117",117,"W Cowart",2,"degree"
"118",118,"M Chase",2,"degree"
"119",119,"M Zweben",2,"degree"
"120",120,"J Shavlik",1,"degree"
"121",121,"W Kintsch",1,"degree"
"122",122,"S Mannes",1,"degree"
"123",123,"L Rau",2,"degree"
"124",124,"H Chun",1,"degree"
"125",125,"A Mimo",1,"degree"
"126",126,"M Hegarty",1,"degree"
"127",127,"M Just",1,"degree"
"128",128,"E Saund",2,"degree"
"129",129,"T Bylander",2,"degree"
"130",130,"C Clement",2,"degree"
"131",131,"J Dinsmore",2,"degree"
"132",132,"R French",1,"degree"
"133",133,"M Weaver",1,"degree"
"134",134,"J Golding",1,"degree"
"135",135,"A Graesser",1,"degree"
"136",136,"C Hayes",2,"degree"
"137",137,"E Hovy",2,"degree"
"138",138,"J Jakimik",1,"degree"
"139",139,"J Scott",1,"degree"
"140",140,"M Labra",2,"degree"
"141",141,"K Prazdny",2,"degree"
"142",142,"M Rossen",2,"degree"
"143",143,"C Seifert",2,"degree"
"144",144,"K Sycara",2,"degree"
"145",1,"R Turner",0.00694444444444444,"close"
"146",2,"M Burstein",0.00694444444444444,"close"
"147",3,"M Ratterman",0.00699300699300699,"close"
"148",4,"D Gentner",0.00699300699300699,"close"
"149",5,"R Catrambone",0.00699300699300699,"close"
"150",6,"K Holyoak",0.00699300699300699,"close"
"151",7,"W Ahn",0.00714250037460666,"close"
"152",8,"R Mooney",0.00714250037460666,"close"
"153",9,"W Brewer",0.00714250037460666,"close"
"154",10,"G DeJong",0.00714285714285714,"close"
"155",11,"D Billman",0.00704225352112676,"close"
"156",12,"E Heit",0.00704225352112676,"close"
"157",13,"J Dorfman",0.00704225352112676,"close"
"158",14,"E Charniak",0.00699300699300699,"close"
"159",15,"E Sanots",0.00699300699300699,"close"
"160",16,"B Dorr",0.00694444444444444,"close"
"161",17,"D Sanford",0.00699300699300699,"close"
"162",18,"J Roach",0.00699300699300699,"close"
"163",19,"R Lindsay",0.00699300699300699,"close"
"164",20,"A Manaster-Ramer",0.00699300699300699,"close"
"165",21,"S Hanson",0.00699300699300699,"close"
"166",22,"J Kegl",0.00699300699300699,"close"
"167",23,"W Lehnert",0.00694444444444444,"close"
"168",24,"M Derthick",0.00694444444444444,"close"
"169",25,"L Shastri",0.00704225352112676,"close"
"170",26,"D Touretzky",0.00699300699300699,"close"
"171",27,"S Geva",0.00699300699300699,"close"
"172",28,"P Munro",0.00704225352112676,"close"
"173",29,"G Hinton",0.00699300699300699,"close"
"174",30,"D Plaut",0.00699300699300699,"close"
"175",31,"P Smolensky",0.00694444444444444,"close"
"176",32,"V Patel",0.00724600962756524,"close"
"177",33,"J Arocha",0.00724490829871314,"close"
"178",34,"G Groen",0.00724527537113036,"close"
"179",35,"G Harman",0.00709219858156028,"close"
"180",36,"M Bienkowski",0.00709219858156028,"close"
"181",37,"K Salem",0.00709219858156028,"close"
"182",38,"I Pratt",0.00709219858156028,"close"
"183",39,"D Shanks",0.00699300699300699,"close"
"184",40,"S Pearson",0.00699300699300699,"close"
"185",41,"D Evans",0.00724454126348853,"close"
"186",42,"A Chawla",0.00724454126348853,"close"
"187",43,"M Lebowitz",0.00694444444444444,"close"
"188",44,"G Joseph",0.00724417426545086,"close"
"189",45,"D Massaro",0.00699300699300699,"close"
"190",46,"M Cohen",0.00699300699300699,"close"
"191",47,"D Walters",0.00694444444444444,"close"
"192",48,"S Davis",0.00694444444444444,"close"
"193",49,"D Reisberg",0.00694444444444444,"close"
"194",50,"B Reiser",0.00694444444444444,"close"
"195",51,"Y Jiang",0.00694444444444444,"close"
"196",52,"D Kay",0.00694444444444444,"close"
"197",53,"S Robertson",0.00699300699300699,"close"
"198",54,"M Swartz",0.00699300699300699,"close"
"199",55,"B White",0.00699300699300699,"close"
"200",56,"P Horwitz",0.00699300699300699,"close"
"201",57,"J Jerney",0.00724344038091379,"close"
"202",58,"R Sutton",0.00699300699300699,"close"
"203",59,"A Barto",0.00699300699300699,"close"
"204",60,"S Peters",0.00699300699300699,"close"
"205",61,"S Shapiro",0.00699300699300699,"close"
"206",62,"J Pollack",0.00694444444444444,"close"
"207",63,"M Sereno",0.00694444444444444,"close"
"208",64,"S Douglas",0.00704225352112676,"close"
"209",65,"D Novick",0.00704225352112676,"close"
"210",66,"R Tomlin",0.00704225352112676,"close"
"211",67,"G Deffner",0.00694444444444444,"close"
"212",68,"A Maddox",0.00699300699300699,"close"
"213",69,"J Pustejovsky",0.00699300699300699,"close"
"214",70,"G Cottrell",0.00704225352112676,"close"
"215",71,"D Zipser",0.00704225352112676,"close"
"216",72,"R Ratcliff",0.00694444444444444,"close"
"217",73,"G Berg",0.00694444444444444,"close"
"218",74,"Y Miyata",0.00694444444444444,"close"
"219",75,"J Bharucha",0.00694444444444444,"close"
"220",76,"R Watrous",0.00704190673166888,"close"
"221",77,"T Landauer",0.00704225352112676,"close"
"222",78,"C",0.00704225352112676,"close"
"223",79,"S Singhal",0.00704225352112676,"close"
"224",80,"C Rosenberg",0.00694444444444444,"close"
"225",81,"J Kalita",0.00704190673166888,"close"
"226",82,"M Lucas",0.00714214364199381,"close"
"227",83,"M Tanenhaus",0.00714285714285714,"close"
"228",84,"G Carlson",0.00714214364199381,"close"
"229",85,"D Fass",0.00694444444444444,"close"
"230",86,"C Burgess",0.00714214364199381,"close"
"231",87,"S D'Zmura",0.00714214364199381,"close"
"232",88,"H Gigley",0.00694444444444444,"close"
"233",89,"P Pirolli",0.00694444444444444,"close"
"234",90,"R Alterman",0.00694444444444444,"close"
"235",91,"N Schmajuk",0.00694444444444444,"close"
"236",92,"D Day",0.00694444444444444,"close"
"237",93,"J Lundell",0.00699300699300699,"close"
"238",94,"B Laden",0.00699300699300699,"close"
"239",95,"R Tweney",0.00699300699300699,"close"
"240",96,"C Hoffner",0.00699300699300699,"close"
"241",97,"N Pennington",0.00699300699300699,"close"
"242",98,"R Hastie",0.00699300699300699,"close"
"243",99,"M Sebrechts",0.00694444444444444,"close"
"244",100,"K Eiselt",0.00699300699300699,"close"
"245",101,"R Granger",0.00699300699300699,"close"
"246",102,"J Kolodner",0.00699300699300699,"close"
"247",103,"J Lancaster",0.00699300699300699,"close"
"248",104,"K Ashley",0.00694444444444444,"close"
"249",105,"D Rose",0.00699300699300699,"close"
"250",106,"P Langley",0.00699300699300699,"close"
"251",107,"P Thagard",0.00699300699300699,"close"
"252",108,"Z Kunda",0.00699300699300699,"close"
"253",109,"T Bever",0.00704225352112676,"close"
"254",110,"C Carrithers",0.00704225352112676,"close"
"255",111,"D Townsend",0.00704225352112676,"close"
"256",112,"G Libben",0.00694444444444444,"close"
"257",113,"G Brown",0.00694444444444444,"close"
"258",114,"J Corriveau",0.00694444444444444,"close"
"259",115,"C Fletcher",0.00699300699300699,"close"
"260",116,"C Bloom",0.00699300699300699,"close"
"261",117,"W Cowart",0.00694444444444444,"close"
"262",118,"M Chase",0.00694444444444444,"close"
"263",119,"M Zweben",0.00694444444444444,"close"
"264",120,"J Shavlik",0.00714178694501323,"close"
"265",121,"W Kintsch",0.00699300699300699,"close"
"266",122,"S Mannes",0.00699300699300699,"close"
"267",123,"L Rau",0.00694444444444444,"close"
"268",124,"H Chun",0.00699300699300699,"close"
"269",125,"A Mimo",0.00699300699300699,"close"
"270",126,"M Hegarty",0.00699300699300699,"close"
"271",127,"M Just",0.00699300699300699,"close"
"272",128,"E Saund",0.00694444444444444,"close"
"273",129,"T Bylander",0.00694444444444444,"close"
"274",130,"C Clement",0.00694444444444444,"close"
"275",131,"J Dinsmore",0.00694444444444444,"close"
"276",132,"R French",0.00699300699300699,"close"
"277",133,"M Weaver",0.00699300699300699,"close"
"278",134,"J Golding",0.00699300699300699,"close"
"279",135,"A Graesser",0.00699300699300699,"close"
"280",136,"C Hayes",0.00694444444444444,"close"
"281",137,"E Hovy",0.00694444444444444,"close"
"282",138,"J Jakimik",0.00699300699300699,"close"
"283",139,"J Scott",0.00699300699300699,"close"
"284",140,"M Labra",0.00694444444444444,"close"
"285",141,"K Prazdny",0.00694444444444444,"close"
"286",142,"M Rossen",0.00694444444444444,"close"
"287",143,"C Seifert",0.00694444444444444,"close"
"288",144,"K Sycara",0.00694444444444444,"close"
"289",1,"R Turner",0,"between"
"290",2,"M Burstein",0,"between"
"291",3,"M Ratterman",0,"between"
"292",4,"D Gentner",0,"between"
"293",5,"R Catrambone",0,"between"
"294",6,"K Holyoak",0,"between"
"295",7,"W Ahn",0,"between"
"296",8,"R Mooney",0,"between"
"297",9,"W Brewer",0,"between"
"298",10,"G DeJong",3,"between"
"299",11,"D Billman",0,"between"
"300",12,"E Heit",0,"between"
"301",13,"J Dorfman",0,"between"
"302",14,"E Charniak",0,"between"
"303",15,"E Sanots",0,"between"
"304",16,"B Dorr",0,"between"
"305",17,"D Sanford",0,"between"
"306",18,"J Roach",0,"between"
"307",19,"R Lindsay",0,"between"
"308",20,"A Manaster-Ramer",0,"between"
"309",21,"S Hanson",0,"between"
"310",22,"J Kegl",0,"between"
"311",23,"W Lehnert",0,"between"
