"","id","label"
"1",1,"R Turner"
"2",2,"M Burstein"
"3",3,"M Ratterman"
"4",4,"D Gentner"
"5",5,"R Catrambone"
"6",6,"K Holyoak"
"7",7,"W Ahn"
"8",8,"R Mooney"
"9",9,"W Brewer"
"10",10,"G DeJong"
"11",11,"D Billman"
"12",12,"E Heit"
"13",13,"J Dorfman"
"14",14,"E Charniak"
"15",15,"E Sanots"
"16",16,"B Dorr"
"17",17,"D Sanford"
"18",18,"J Roach"
"19",19,"R Lindsay"
"20",20,"A Manaster-Ramer"
"21",21,"S Hanson"
"22",22,"J Kegl"
"23",23,"W Lehnert"
"24",24,"M Derthick"
"25",25,"L Shastri"
"26",26,"D Touretzky"
"27",27,"S Geva"
"28",28,"P Munro"
"29",29,"G Hinton"
"30",30,"D Plaut"
"31",31,"P Smolensky"
"32",32,"V Patel"
"33",33,"J Arocha"
"34",34,"G Groen"
"35",35,"G Harman"
"36",36,"M Bienkowski"
"37",37,"K Salem"
"38",38,"I Pratt"
"39",39,"D Shanks"
"40",40,"S Pearson"
"41",41,"D Evans"
"42",42,"A Chawla"
"43",43,"M Lebowitz"
"44",44,"G Joseph"
"45",45,"D Massaro"
"46",46,"M Cohen"
"47",47,"D Walters"
"48",48,"S Davis"
"49",49,"D Reisberg"
"50",50,"B Reiser"
"51",51,"Y Jiang"
"52",52,"D Kay"
"53",53,"S Robertson"
"54",54,"M Swartz"
"55",55,"B White"
"56",56,"P Horwitz"
"57",57,"J Jerney"
"58",58,"R Sutton"
"59",59,"A Barto"
"60",60,"S Peters"
"61",61,"S Shapiro"
"62",62,"J Pollack"
"63",63,"M Sereno"
"64",64,"S Douglas"
"65",65,"D Novick"
"66",66,"R Tomlin"
"67",67,"G Deffner"
"68",68,"A Maddox"
"69",69,"J Pustejovsky"
"70",70,"G Cottrell"
"71",71,"D Zipser"
"72",72,"R Ratcliff"
"73",73,"G Berg"
"74",74,"Y Miyata"
"75",75,"J Bharucha"
"76",76,"R Watrous"
"77",77,"T Landauer"
"78",78,"C"
"79",79,"S Singhal"
"80",80,"C Rosenberg"
"81",81,"J Kalita"
"82",82,"M Lucas"
"83",83,"M Tanenhaus"
"84",84,"G Carlson"
"85",85,"D Fass"
"86",86,"C Burgess"
"87",87,"S D'Zmura"
"88",88,"H Gigley"
"89",89,"P Pirolli"
"90",90,"R Alterman"
"91",91,"N Schmajuk"
"92",92,"D Day"
"93",93,"J Lundell"
"94",94,"B Laden"
"95",95,"R Tweney"
"96",96,"C Hoffner"
"97",97,"N Pennington"
"98",98,"R Hastie"
"99",99,"M Sebrechts"
"100",100,"K Eiselt"
"101",101,"R Granger"
"102",102,"J Kolodner"
"103",103,"J Lancaster"
"104",104,"K Ashley"
"105",105,"D Rose"
"106",106,"P Langley"
"107",107,"P Thagard"
"108",108,"Z Kunda"
"109",109,"T Bever"
"110",110,"C Carrithers"
"111",111,"D Townsend"
"112",112,"G Libben"
"113",113,"G Brown"
"114",114,"J Corriveau"
"115",115,"C Fletcher"
"116",116,"C Bloom"
"117",117,"W Cowart"
"118",118,"M Chase"
"119",119,"M Zweben"
"120",120,"J Shavlik"
"121",121,"W Kintsch"
"122",122,"S Mannes"
"123",123,"L Rau"
"124",124,"H Chun"
"125",125,"A Mimo"
"126",126,"M Hegarty"
"127",127,"M Just"
"128",128,"E Saund"
"129",129,"T Bylander"
"130",130,"C Clement"
"131",131,"J Dinsmore"
"132",132,"R French"
"133",133,"M Weaver"
"134",134,"J Golding"
"135",135,"A Graesser"
"136",136,"C Hayes"
"137",137,"E Hovy"
"138",138,"J Jakimik"
"139",139,"J Scott"
"140",140,"M Labra"
"141",141,"K Prazdny"
"142",142,"M Rossen"
"143",143,"C Seifert"
"144",144,"K Sycara"
