"","id","label","measure","CM"
"1",1,"N Dahlback",2,"degree"
"2",2,"R Golden",1,"degree"
"3",3,"D Rumelhart",1,"degree"
"4",4,"A Graesser",2,"degree"
"5",5,"C McMahen",2,"degree"
"6",6,"B Johnson",2,"degree"
"7",7,"R Roberts",1,"degree"
"8",8,"R Kreuz",1,"degree"
"9",9,"M John",2,"degree"
"10",10,"K Hiraki",3,"degree"
"11",11,"J Gennari",5,"degree"
"12",12,"Y Yamamoto",3,"degree"
"13",13,"Y Anzai",3,"degree"
"14",14,"T loerger",2,"degree"
"15",15,"N Lobo",1,"degree"
"16",16,"J Tsotsos",1,"degree"
"17",17,"D Papadias",1,"degree"
"18",18,"J Glasgow",1,"degree"
"19",19,"P Slezak",2,"degree"
"20",20,"R Loosemore",2,"degree"
"21",21,"G Brown",2,"degree"
"22",22,"F Watson",2,"degree"
"23",23,"J Oberlander",1,"degree"
"24",24,"R Dale",1,"degree"
"25",25,"D Plaut",1,"degree"
"26",26,"T Shallice",1,"degree"
"27",27,"M Sereno",2,"degree"
"28",28,"S Small",2,"degree"
"29",29,"M Brand",2,"degree"
"30",30,"T Converse",1,"degree"
"31",31,"K Hammond",3,"degree"
"32",32,"B Krulwich",2,"degree"
"33",33,"P Maes",2,"degree"
"34",34,"C Seifert",3,"degree"
"35",35,"A Patalano",1,"degree"
"36",36,"S Bhuiyan",2,"degree"
"37",37,"J Greer",3,"degree"
"38",38,"G McCalla",2,"degree"
"39",39,"M Burstein",1,"degree"
"40",40,"A Collins",1,"degree"
"41",41,"M Freed",2,"degree"
"42",42,"K VanLehn",2,"degree"
"43",43,"R Jones",2,"degree"
"44",44,"M Chi",2,"degree"
"45",45,"A Goer",2,"degree"
"46",46,"E Jones",2,"degree"
"47",47,"A Kass",2,"degree"
"48",48,"C Owens",2,"degree"
"49",49,"R French",3,"degree"
"50",50,"D Jordan",1,"degree"
"51",51,"J Shrager",2,"degree"
"52",52,"L Nystrom",1,"degree"
"53",53,"J McClelland",1,"degree"
"54",54,"T Regier",2,"degree"
"55",55,"P Schyns",1,"degree"
"56",56,"G Murphy",1,"degree"
"57",57,"W Ahn",2,"degree"
"58",58,"N Brown",1,"degree"
"59",59,"R Siegler",1,"degree"
