"","id","label"
"1",1,"W Ahn"
"2",2,"S Sloman"
"3",3,"P Allopenna"
"4",4,"J Magnuson"
"5",5,"M Tanenhaus"
"6",6,"J Bailenson"
"7",7,"D Bailey"
"8",8,"J Feldman"
"9",9,"S Narayanan"
"10",10,"G Lakoff"
"11",11,"B Baird"
"12",12,"D Barr"
"13",13,"S Kelly"
"14",14,"J Bednar"
"15",15,"R Miikkulainen"
"16",16,"P Berretty"
"17",17,"P Todd"
"18",18,"P Blythe"
"19",19,"S Bertolo"
"20",20,"K Broihier"
"21",21,"E Gibson"
"22",22,"K Wexler"
"23",23,"M Buehner"
"24",24,"P Cheng"
"25",25,"C Burgess"
"26",26,"K Lund"
"27",27,"J Bums"
"28",28,"C Connolly"
"29",29,"R Grupen"
"30",30,"M Jog"
"31",31,"R Byrne"
"32",32,"A McEleney"
"33",33,"S Carberry"
"34",34,"T Harvey"
"35",35,"K Carley"
"36",36,"R Catrambone"
"37",37,"N Chater"
"38",38,"M Redington"
"39",39,"R Nakisa"
"40",40,"M Oaksford"
"41",41,"H Chen"
"42",42,"K Wong"
"43",43,"R Chong"
"44",44,"J Laird"
"45",45,"M Christiansen"
"46",46,"J Devlin"
"47",47,"A Cleeremans"
"48",48,"A Destrebecqz"
"49",49,"R Cooper"
"50",50,"J Fox"
"51",51,"T Shallice"
"52",52,"F Costello"
"53",53,"M Keane"
"54",54,"A Cuthbert"
"55",55,"C Stecker"
"56",56,"I Aleksandrovsky"
"57",57,"S Ehrlich"
"58",58,"N Oza"
"59",59,"P Rogers"
"60",60,"K Cytryn"
"61",61,"V Patel"
"62",62,"P Jones"
"63",63,"C Safran"
"64",64,"M Dailey"
"65",65,"G Cottrell"
"66",66,"C Padgett"
"67",67,"L Darden"
"68",68,"M Davis"
"69",69,"W Marslen-Wilson"
"70",70,"M Gaskell"
"71",71,"K t"
"72",72,"Y Den"
"73",73,"M Inoue"
"74",74,"G Dorffner"
"75",75,"C Harris"
"76",76,"K Dunbar"
"77",77,"M Durrant-Peatfield"
"78",78,"L Tyler"
"79",79,"H Moss"
"80",80,"J Levy"
"81",81,"S Edelman"
"82",82,"N Intrator"
"83",83,"K Ehrlich"
"84",84,"W Rapaport"
"85",85,"R Elio"
"86",86,"A Feeney"
"87",87,"J Evans"
"88",88,"J Clibbens"
"89",89,"I Fine"
"90",90,"R Jacobs"
"91",91,"K Forbus"
"92",92,"J Everett"
"93",93,"D Gentner"
"94",94,"M Wu"
"95",95,"R Freivalds"
"96",96,"E Kinber"
"97",97,"C Smith"
"98",98,"R French"
"99",99,"C Ohnesorge"
"100",100,"J Gelfand"
"101",101,"V Gullapalli"
"102",102,"M Johnson"
"103",103,"C Raye"
"104",104,"J Henderson"
"105",105,"S Gilbert"
"106",106,"F Gobet"
"107",107,"J Pine"
"108",108,"D Gordon"
"109",109,"D Subramanian"
"110",110,"F Gosselin"
"111",111,"P Schyns"
"112",112,"W Gray"
"113",113,"S Kirschenbaum"
"114",114,"B Ehret"
"115",115,"U Hahn"
"116",116,"K Markert"
"117",117,"Y Shirai"
"118",118,"P Healey"
"119",119,"N Heffeman"
"120",120,"K Koedinger"
"121",121,"C Hmelo"
"122",122,"D Holton"
"123",123,"J Allen"
"124",124,"J Kolodner"
"125",125,"D Horn"
"126",126,"N Levy"
"127",127,"E Ruppin"
"128",128,"D Jackson"
"129",129,"M Joanisse"
"130",130,"M Seidenberg"
"131",131,"B John"
"132",132,"Y Lallement"
"133",133,"T Johnson"
"134",134,"P Johnson-Laird"
"135",135,"V Bell"
"136",136,"Y Goldvarg"
"137",137,"R Jones"
"138",138,"P Kalocsai"
"139",139,"I Biederman"
"140",140,"B Kaup"
"141",141,"J Kim"
"142",142,"J Hahn"
"143",143,"B MacLaren"
"144",144,"C Kohsom"
"145",145,"H Koiso"
"146",146,"A Shimojima"
"147",147,"Y Katagiri"
"148",148,"K Korb"
"149",149,"R McConachy"
"150",150,"I Zukerman"
"151",151,"J Kroger"
"152",152,"K Holyoak"
"153",153,"T Landauer"
"154",154,"D Laham"
"155",155,"B Rehder"
"156",156,"M Schreiner"
"157",157,"F Lee"
"158",158,"J Anderson"
"159",159,"Y Lee"
"160",160,"O Lemon"
"161",161,"I Pratt"
"162",162,"K Livesay"
"163",163,"A Liwanag"
"164",164,"S Becker"
"165",165,"V Lombardo"
"166",166,"P Sturt"
"167",167,"J Loose"
"168",168,"D Mareschal"
"169",169,"M Lovett"
"170",170,"L Reder"
"171",171,"C Lebiere"
"172",172,"P Maglio"
"173",173,"R Barrett"
"174",174,"B Malle"
"175",175,"M Ford"
"176",176,"X Zhou"
"177",177,"G Martin"
"178",178,"S McGuire"
"179",179,"D Plaut"
"180",180,"D McNamara"
"181",181,"C Miller"
"182",182,"A Morris"
"183",183,"J Morrison"
"184",184,"B Tversky"
"185",185,"I Myung"
"186",186,"C Kim"
"187",187,"W Levy"
"188",188,"K Plunkett"
"189",189,"S Nam"
"190",190,"M Nathan"
"191",191,"H Tabachneck"
"192",192,"J Nerb"
"193",193,"H Spada"
"194",194,"A Ernst"
"195",195,"F Neri"
"196",196,"L Saitta"
"197",197,"A Tiberghien"
"198",198,"P Niyogi"
"199",199,"R Berwick"
"200",200,"M Nueckles"
"201",201,"D Janetzko"
"202",202,"S Ohlsson"
"203",203,"J Jewett"
"204",204,"T Pavlicic"
"205",205,"A Markman"
"206",206,"M Pazzani"
"207",207,"S Mani"
"208",208,"W Shankle"
"209",209,"S Peterson"
"210",210,"K Morton"
"211",211,"T Simon"
"212",212,"R Phaf"
"213",213,"M Immerzeel"
"214",214,"S Phillips"
"215",215,"G Halford"
"216",216,"E Pothos"
"217",217,"J Quayle"
"218",218,"L Ball"
"219",219,"M Ramscar"
"220",220,"H Pain"
"221",221,"R Rauh"
"222",222,"C Schlieder"
"223",223,"A Nhouyvansivong"
"224",224,"C Schunn"
"225",225,"M Ayers"
"226",226,"P Angstadt"
"227",227,"K Hiraki"
"228",228,"R Hastie"
"229",229,"D Rohde"
"230",230,"B Rypma"
"231",231,"V Prabhakaran"
"232",232,"J Smith"
"233",233,"J Desmond"
"234",234,"G Glover"
"235",235,"J Gabrieli"
"236",236,"G Scheler"
"237",237,"K Fischer"
"238",238,"L Shastri"
"239",239,"B Sherin"
"240",240,"R Sison"
"241",241,"M Numao"
"242",242,"M Shimura"
"243",243,"B Malt"
"244",244,"M Shi"
"245",245,"K Smith"
"246",246,"R Stevenson"
"247",247,"B Geddes"
"248",248,"S Stevenson"
"249",249,"P Merlo"
"250",250,"M Strube"
"251",251,"N Taatgen"
"252",252,"A Terao"
"253",253,"T Kusumi"
"254",254,"S Ichikawa"
"255",255,"P Thagard"
"256",256,"J Thibaut"
"257",257,"M Dupont"
"258",258,"M Thomas"
"259",259,"K Ueda"
"260",260,"P Vahey"
"261",261,"N Enyedy"
"262",262,"B Gifford"
"263",263,"F Vallee-Tourangeau"
"264",264,"R Murphy"
"265",265,"S Drew"
"266",266,"J VanDyke"
"267",267,"J Lehman"
"268",268,"M Selst"
"269",269,"J Johnston"
"270",270,"J Vaughan"
"271",271,"D Rosenbaum"
"272",272,"C Harp"
"273",273,"R Vollmeyer"
"274",274,"W Rollett"
"275",275,"F Rheinberg"
"276",276,"S Wermter"
"277",277,"M Meurer"
"278",278,"M Wexler"
"279",279,"J Mclntyre"
"280",280,"J Whalen"
"281",281,"J Wiley"
"282",282,"P Yule"
"283",283,"L Zozula"
"284",284,"M Dennis"
"285",285,"J Alpert"
"286",286,"R Alterman"
"287",287,"E Altmann"
"288",288,"S Andrews"
"289",289,"R Azevedo"
"290",290,"S Lajoie"
"291",291,"M Desaulniers"
"292",292,"D Fleiszer"
"293",293,"L Maskill"
"294",294,"T Ormerod"
"295",295,"J Bargh"
"296",296,"S Barnett"
"297",297,"B Koslowski"
"298",298,"P Barres"
"299",299,"J Beale"
"300",300,"D Beitel"
"301",301,"G Berdugo-Oviedo"
"302",302,"M Hoover"
"303",303,"M Betrancourt"
"304",304,"S Bhattacharyya"
"305",305,"G Biswas"
"306",306,"D Schwartz"
"307",307,"S Brophy"
"308",308,"B Bhuva"
"309",309,"T Balac"
"310",310,"J Bransford"
"311",311,"L Blanc"
"312",312,"J McAuley"
"313",313,"J Wiles"
"314",314,"I Blanchette"
"315",315,"S Bogacz"
"316",316,"L Boroditsky"
"317",317,"C Bourdet"
"318",318,"V Caulliez"
"319",319,"J Foucault"
"320",320,"A Rossetti"
"321",321,"A Manus"
"322",322,"Y Rossetti"
"323",323,"J Boyland"
"324",324,"S Brandle"
"325",325,"M Evens"
"326",326,"D Bree"
"327",327,"B Bridgeman"
"328",328,"A Brook"
"329",329,"C Buck-Gengler"
"330",330,"A Healy"
"331",331,"J Bullinaria"
"332",332,"R Burnet"
"333",333,"D Dubois"
"334",334,"C Rouby"
"335",335,"B Burns"
"336",336,"M Byrne"
"337",337,"S Caillies"
"338",338,"G Denhiere"
"339",339,"M Carbonaro"
"340",340,"L Carleton"
"341",341,"T Carolan"
"342",342,"D Evans"
"343",343,"T Cerratto"
"344",344,"C Chinn"
"345",345,"L Chun"
"346",346,"M Claessen"
"347",347,"E Colunga-Leal"
"348",348,"M Gasser"
"349",349,"S Condon"
"350",350,"C Cech"
"351",351,"W Edwards"
"352",352,"V Constantinescu"
"353",353,"A Conway"
"354",354,"M Crosby"
"355",355,"C Sophian"
"356",356,"W Daelemans"
"357",357,"J Zavrel"
"358",358,"J Veenstra"
"359",359,"P Daly"
"360",360,"E Zubrow"
"361",361,"R Desai"
"362",362,"J Discenna"
"363",363,"G Sicard"
"364",364,"R Dufour"
"365",365,"D Lewis"
"366",366,"S Duncan"
"367",367,"R Tweney"
"368",368,"C Dupeyrat"
"369",369,"C Marine"
"370",370,"F Weinert"
"371",371,"S Duvdevani-Bar"
"372",372,"C Earl"
"373",373,"R Firby"
"374",374,"K Eberhard"
"375",375,"C Madden"
"376",376,"K Zahn"
"377",377,"N Eliaser"
"378",378,"J Elman"
"379",379,"M Hare"
"380",380,"B Emond"
"381",381,"R Engle"
"382",382,"J Epelboim"
"383",383,"P Suppes"
"384",384,"T Erni"
"385",385,"T Rothenfluh"
"386",386,"R Ferguson"
"387",387,"P Fernandez-Berrocal"
"388",388,"S Segura"
"389",389,"D Fernandez-Duque"
"390",390,"M Ferrari"
"391",391,"J Fincham"
"392",392,"J McClelland"
"393",393,"M Fischer"
"394",394,"P Foltz"
"395",395,"A Wells"
"396",396,"R Freedman"
"397",397,"B Frey"
"398",398,"K Clayton"
"399",399,"L Frey"
"400",400,"S Frisch"
"401",401,"E Furse"
"402",402,"T Furuta"
"403",403,"P Gerjets"
"404",404,"E Heise"
"405",405,"R Westermann"
"406",406,"M Gervasio"
"407",407,"W Iba"
"408",408,"R Giere"
"409",409,"K Gluck"
"410",410,"S Glucksberg"
"411",411,"M Newsome"
"412",412,"J Gobert"
"413",413,"L Gonnerman"
"414",414,"M Harm"
"415",415,"E Andersen"
"416",416,"P Gontijo"
"417",417,"R Shillcock"
"418",418,"M Kelly"
"419",419,"J Good"
"420",420,"P Brna"
"421",421,"R Cox"
"422",422,"A Gordon"
"423",423,"P Gordon"
"424",424,"R Hendrick"
"425",425,"J Grady"
"426",426,"D Grannes"
"427",427,"T Griffith"
"428",428,"N Nersessian"
"429",429,"A Goel"
"430",430,"J Clement"
"431",431,"L Grupe"
"432",432,"N Bray"
"433",433,"G Haith"
"434",434,"D Heeger"
"435",435,"J Hanna"
"436",436,"J Trueswell"
"437",437,"J Novick"
"438",438,"T Harley"
"439",439,"S MacAndrew"
"440",440,"R Hartsuiker"
"441",441,"P Huiskamp"
"442",442,"C Westenberg"
"443",443,"L Haverty"
"444",444,"D Klahr"
"445",445,"P Hemeron"
"446",446,"H Suzuki"
"447",447,"E Hoenkamp"
"448",448,"R Grimbergen"
"449",449,"T Hubbard"
"450",450,"L Huffman"
"451",451,"L Hui"
"452",452,"S Hu"
"453",453,"A Import"
"454",454,"Z Dienes"
"455",455,"A Jacobson"
"456",456,"H Jeong"
"457",457,"S Siler"
"458",458,"M Chi"
"459",459,"N Jiang"
"460",460,"M Johannesson"
"461",461,"S Johnson"
"462",462,"A Kawamoto"
"463",463,"l Kanellos"
"464",464,"T Thlivitis"
"465",465,"P Kanerva"
"466",466,"A Kaplan"
"467",467,"G Murphy"
"468",468,"D Kaufman"
"469",469,"A Kushniruk"
"470",470,"C Kello"
"471",471,"B Yoo"
"472",472,"H Lee"
"473",473,"S Kim"
"474",474,"J Lee"
"475",475,"W Kintsch"
"476",476,"M Wolfe"
"477",477,"S Kitzis"
"478",478,"Z Chen"
"479",479,"B Kokinov"
"480",480,"K Hadjiilieva"
"481",481,"M Yoveva"
"482",482,"M Krych"
"483",483,"H Clark"
"484",484,"T Kubose"
"485",485,"J Hummel"
"486",486,"C Lachapelle"
"487",487,"V Laitusis"
"488",488,"M Rabinowitz"
"489",489,"K Larson"
"490",490,"P Gough"
"491",491,"A Lee"
"492",492,"A Bowers"
"493",493,"C Lee"
"494",494,"P Li"
"495",495,"B Engiles"
"496",496,"Y Gu"
"497",497,"K Livingston"
"498",498,"J Andrews"
"499",499,"J Lopes"
"500",500,"P Quaresma"
"501",501,"I Rodriques"
"502",502,"B Love"
"503",503,"A Masnick"
"504",504,"M Matessa"
"505",505,"P McQuesten"
"506",506,"K Meints"
"507",507,"N Middleton"
"508",508,"J Milostan"
"509",509,"L Moxey"
"510",510,"A Sanford"
"511",511,"L Nagy"
"512",512,"Y Neuman"
"513",513,"B Schwarz"
"514",514,"K Niki"
"515",515,"M Nisikimi"
"516",516,"A Sashima"
"517",517,"D Noelle"
"518",518,"F Wilms"
"519",519,"H Noice"
"520",520,"T Noice"
"521",521,"E Nussbaum"
"522",522,"C Bierman"
"523",523,"J Oller"
"524",524,"M Chavez"
"525",525,"E Chronicle"
"526",526,"J MacGregor"
"527",527,"H Osana"
"528",528,"E Pascual"
"529",529,"A Pasztor"
"530",530,"K Pfleger"
"531",531,"C Pleh"
"532",532,"R Pozarlik"
"533",533,"C Seger"
"534",534,"R Poldrack"
"535",535,"J Proffitt"
"536",536,"S Puntambekar"
"537",537,"J Davies"
