"","id","label"
"1",1,"H Neville"
"2",2,"M Sereno"
"3",3,"S Hillyard"
"4",4,"M Mataric"
"5",5,"S Giszter"
"6",6,"A Moore"
"7",7,"S Thrun"
"8",8,"G Fauconnier"
"9",9,"G Lakoff"
"10",10,"R Langacker"
"11",11,"J Batali"
"12",12,"D Ackley"
"13",13,"B Burns"
"14",14,"L Baker"
"15",15,"K Dunbar"
"16",16,"R Vollmeyer"
"17",17,"C Schunn"
"18",18,"D Klahr"
"19",19,"D Wolf"
"20",20,"J Beskin"
"21",21,"J McAuley"
"22",22,"M Jones"
"23",23,"B Baird"
"24",24,"R Port"
"25",25,"E Saltzman"
"26",26,"M Spivey-Knowlton"
"27",27,"K Eberhard"
"28",28,"J McClelland"
"29",29,"P Lennie"
"30",30,"R Jacobs"
"31",31,"D Massaro"
"32",32,"G Dell"
"33",33,"D Cummins"
"34",34,"J Tooby"
"35",35,"C Allen"
"36",36,"J Epelboim"
"37",37,"P Suppes"
"38",38,"E Kowler"
"39",39,"J McGowan"
"40",40,"D Bahcall"
"41",41,"D Melcher"
"42",42,"C Araujo"
"43",43,"G Zelinsky"
"44",44,"R Rao"
"45",45,"M Hayhoe"
"46",46,"D Ballard"
"47",47,"K Plunkett"
"48",48,"T Shultz"
"49",49,"D Mareschal"
"50",50,"C Ling"
"51",51,"M Giunti"
"52",52,"T Griffith"
"53",53,"M Byrne"
"54",54,"R Hadley"
"55",55,"A Brook"
"56",56,"R Stainton"
"57",57,"H Paredes-Frigolett"
"58",58,"G Strube"
"59",59,"K Moorman"
"60",60,"A Ram"
"61",61,"D McNamara"
"62",62,"W Kintsch"
"63",63,"P Foltz"
"64",64,"M Britt"
"65",65,"C Perfetti"
"66",66,"C Verspoor"
"67",67,"I Ginzburg"
"68",68,"T Sejnowski"
"69",69,"U Hoffrage"
"70",70,"G Gigerenzer"
"71",71,"R Elio"
"72",72,"F Pelletier"
"73",73,"D Goldstein"
"74",74,"L Shastri"
"75",75,"D Grannes"
"76",76,"N Flor"
"77",77,"B Holder"
"78",78,"R Hall"
"79",79,"R Stevens"
"80",80,"M Dama"
"81",81,"G Martin"
"82",82,"R Nakisa"
"83",83,"U Hahn"
"84",84,"D Jackson"
"85",85,"R Constandse"
"86",86,"G Cottrell"
"87",87,"P Gupta"
"88",88,"N Dahlback"
"89",89,"K Hook"
"90",90,"M Sjolinder"
"91",91,"J Oberlander"
"92",92,"R Cox"
"93",93,"P Monaghan"
"94",94,"K Stenning"
"95",95,"R Tobin"
"96",96,"P Cheng"
"97",97,"E Rogers"
"98",98,"L Tyler"
"99",99,"J Voice"
"100",100,"H Moss"
"101",101,"W Marslen-Wilson"
"102",102,"M Ford"
"103",103,"L Older"
"104",104,"Z Xiaolin"
"105",105,"P Li"
"106",106,"M Yip"
"107",107,"R Shillcock"
"108",108,"J Hicks"
"109",109,"P Cairns"
"110",110,"N Chater"
"111",111,"J Levy"
"112",112,"A Oliva"
"113",113,"P Schyns"
"114",114,"R Goldstone"
"115",115,"M Steyvers"
"116",116,"K Larimer"
"117",117,"C Padgett"
"118",118,"R Adolphs"
"119",119,"B Stankiewicz"
"120",120,"J Hummel"
"121",121,"S Edelman"
"122",122,"F Cutzu"
"123",123,"S Duvdevani-Bar"
"124",124,"J Hanna"
"125",125,"M Tanenhaus"
