"","id","label","measure","CM"
"1",1,"G Hinton",2,"degree"
"2",2,"R Golden",2,"degree"
"3",3,"N Cohen",4,"degree"
"4",4,"I Abrams",4,"degree"
"5",5,"W Harley",4,"degree"
"6",6,"L Tabor",4,"degree"
"7",7,"T Sejnowski",5,"degree"
"8",8,"G Carpenter",1,"degree"
"9",9,"S Grossberg",1,"degree"
"10",10,"M Uyl",2,"degree"
"11",11,"C Rosenberg",1,"degree"
"12",12,"M Tanenhaus",3,"degree"
"13",13,"G Carlson",1,"degree"
"14",14,"S Hudson",2,"degree"
"15",15,"G Dell",2,"degree"
"16",16,"R Stevenson",2,"degree"
"17",17,"M Gernsbacher",2,"degree"
"18",18,"M Gluck",1,"degree"
"19",19,"G Bower",1,"degree"
"20",20,"J Schilmmer",1,"degree"
"21",21,"R Granger",1,"degree"
"22",22,"E Kehoe",2,"degree"
"23",23,"D Blazis",3,"degree"
"24",24,"J Desmond",3,"degree"
"25",25,"J Moore",4,"degree"
"26",26,"N Berthier",3,"degree"
"27",27,"A Maida",2,"degree"
"28",28,"K Forbus",1,"degree"
"29",29,"D Gentner",1,"degree"
"30",30,"D Reisberg",1,"degree"
"31",31,"D Chambers",1,"degree"
"32",32,"J Clement",2,"degree"
"33",33,"P Kube",2,"degree"
"34",34,"K Leibovic",2,"degree"
"35",35,"R Rafal",1,"degree"
"36",36,"A Inhoff",1,"degree"
"37",37,"M Smith",4,"degree"
"38",38,"E Halgren",2,"degree"
"39",39,"G Heit",2,"degree"
"40",40,"G Harman",4,"degree"
"41",41,"R Cullingford",5,"degree"
"42",42,"M Bienkowski",4,"degree"
"43",43,"K Salem",4,"degree"
"44",44,"I Pratt",4,"degree"
"45",45,"J Miyamoto",1,"degree"
"46",46,"E Dibble",1,"degree"
"47",47,"M Henrion",2,"degree"
"48",48,"G Joseph",1,"degree"
"49",49,"V Patel",3,"degree"
"50",50,"J Levin",5,"degree"
"51",51,"M Riel",5,"degree"
"52",52,"M Cohen",5,"degree"
"53",53,"M Goeller",5,"degree"
"54",54,"M Boruta",5,"degree"
"55",55,"N Miyake",5,"degree"
"56",56,"V Shute",1,"degree"
"57",57,"J Bonar",1,"degree"
"58",58,"R Rist",2,"degree"
"59",59,"C Riesbeck",1,"degree"
"60",60,"C Martin",1,"degree"
"61",61,"M Gasser",1,"degree"
"62",62,"M Dyer",2,"degree"
"63",63,"W Oliver",1,"degree"
"64",64,"K Ericsson",1,"degree"
"65",65,"J Hill",2,"degree"
"66",66,"B Lust",2,"degree"
"67",67,"B Grosz",2,"degree"
"68",68,"K Hammond",2,"degree"
"69",69,"K Ashley",2,"degree"
"70",70,"J Kolodner",1,"degree"
"71",71,"R Pfeifer",1,"degree"
"72",72,"M Leuzinger-Bohleber",1,"degree"
"73",73,"C Dolan",1,"degree"
"74",74,"E Rissland",1,"degree"
"75",75,"R Collins",1,"degree"
"76",76,"A Kawamoto",2,"degree"
"77",77,"D Touretzky",2,"degree"
"78",78,"M Jordan",2,"degree"
"79",79,"T Iberall",2,"degree"
"80",80,"B Mel",2,"degree"
"81",81,"A Trehub",3,"degree"
"82",82,"A Pollatsek",1,"degree"
"83",83,"K Ammon",2,"degree"
"84",84,"Y Arens",2,"degree"
"85",85,"B Bolster",3,"degree"
"86",86,"J Honeyman",3,"degree"
"87",87,"V Gillis",3,"degree"
"88",88,"M Wilson",3,"degree"
"89",89,"A Craddock",1,"degree"
"90",90,"R Browse",1,"degree"
"91",91,"R Crawley",2,"degree"
"92",92,"J Daniels",2,"degree"
"93",93,"M Dawson",2,"degree"
"94",94,"D Mazmanian",2,"degree"
"95",95,"W Roberts",2,"degree"
"96",96,"M Derthick",1,"degree"
"97",97,"D Plaut",1,"degree"
"98",98,"R Eckmiller",2,"degree"
"99",99,"S Gallant",2,"degree"
"100",100,"H Henry",2,"degree"
"101",101,"E Hovy",2,"degree"
"102",102,"H Intraub",2,"degree"
"103",103,"J Jakimik",1,"degree"
"104",104,"R Treiman",1,"degree"
"105",105,"A Kass",2,"degree"
"106",106,"D Lacombe",2,"degree"
"107",107,"C Sarrazin",2,"degree"
"108",108,"C Alain",2,"degree"
"109",109,"D Leake",1,"degree"
"110",110,"C Owens",1,"degree"
"111",111,"D Levine",2,"degree"
"112",112,"J Martin",2,"degree"
"113",113,"C Mervis",2,"degree"
"114",114,"J Mestre",1,"degree"
"115",115,"W Gerace",1,"degree"
"116",116,"A Meystel",2,"degree"
"117",117,"P Munro",2,"degree"
"118",118,"P O'Seaghdha",2,"degree"
"119",119,"J Arocha",2,"degree"
"120",120,"G Groen",2,"degree"
"121",121,"N Schmajuk",1,"degree"
"122",122,"M Sebrechts",1,"degree"
"123",123,"C Furstenberg",1,"degree"
"124",124,"J Shavlik",1,"degree"
"125",125,"G DeJong",1,"degree"
"126",126,"R Sutton",2,"degree"
"127",127,"E Tan",2,"degree"
"128",128,"K Wender",2,"degree"
"129",129,"M Wagener",2,"degree"
"130",130,"B Wittmann",2,"degree"
"131",131,"R Williams",2,"degree"
"132",132,"T Yamamoto",2,"degree"
"133",133,"M Zock",2,"degree"
"134",1,"G Hinton",0.0075187969924812,"close"
"135",2,"R Golden",0.0075187969924812,"close"
"136",3,"N Cohen",0.00781203763981772,"close"
"137",4,"I Abrams",0.00781203763981772,"close"
"138",5,"W Harley",0.00781203763981772,"close"
"139",6,"L Tabor",0.00781203763981772,"close"
"140",7,"T Sejnowski",0.0078125,"close"
"141",8,"G Carpenter",0.00757575757575758,"close"
"142",9,"S Grossberg",0.00757575757575758,"close"
"143",10,"M Uyl",0.0075187969924812,"close"
"144",11,"C Rosenberg",0.00781065088757396,"close"
"145",12,"M Tanenhaus",0.00769230769230769,"close"
"146",13,"G Carlson",0.0076914112574292,"close"
"147",14,"S Hudson",0.00769185944875007,"close"
"148",15,"G Dell",0.00769185944875007,"close"
"149",16,"R Stevenson",0.0075187969924812,"close"
"150",17,"M Gernsbacher",0.0075187969924812,"close"
"151",18,"M Gluck",0.00757575757575758,"close"
"152",19,"G Bower",0.00757575757575758,"close"
"153",20,"J Schilmmer",0.00757575757575758,"close"
"154",21,"R Granger",0.00757575757575758,"close"
"155",22,"E Kehoe",0.0075187969924812,"close"
"156",23,"D Blazis",0.00775148276469552,"close"
"157",24,"J Desmond",0.00775148276469552,"close"
"158",25,"J Moore",0.00775193798449612,"close"
"159",26,"N Berthier",0.00775148276469552,"close"
"160",27,"A Maida",0.0075187969924812,"close"
"161",28,"K Forbus",0.00757575757575758,"close"
"162",29,"D Gentner",0.00757575757575758,"close"
"163",30,"D Reisberg",0.00757575757575758,"close"
"164",31,"D Chambers",0.00757575757575758,"close"
"165",32,"J Clement",0.0075187969924812,"close"
"166",33,"P Kube",0.0075187969924812,"close"
"167",34,"K Leibovic",0.0075187969924812,"close"
"168",35,"R Rafal",0.00757575757575758,"close"
"169",36,"A Inhoff",0.00757575757575758,"close"
"170",37,"M Smith",0.00763358778625954,"close"
"171",38,"E Halgren",0.00763358778625954,"close"
"172",39,"G Heit",0.00763358778625954,"close"
"173",40,"G Harman",0.00781203763981772,"close"
"174",41,"R Cullingford",0.0078125,"close"
"175",42,"M Bienkowski",0.00781203763981772,"close"
"176",43,"K Salem",0.00781203763981772,"close"
"177",44,"I Pratt",0.00781203763981772,"close"
"178",45,"J Miyamoto",0.00757575757575758,"close"
"179",46,"E Dibble",0.00757575757575758,"close"
"180",47,"M Henrion",0.0075187969924812,"close"
"181",48,"G Joseph",0.0076914112574292,"close"
"182",49,"V Patel",0.00769230769230769,"close"
"183",50,"J Levin",0.0078125,"close"
"184",51,"M Riel",0.0078125,"close"
"185",52,"M Cohen",0.0078125,"close"
"186",53,"M Goeller",0.0078125,"close"
"187",54,"M Boruta",0.0078125,"close"
"188",55,"N Miyake",0.0078125,"close"
"189",56,"V Shute",0.00757575757575758,"close"
"190",57,"J Bonar",0.00757575757575758,"close"
"191",58,"R Rist",0.0075187969924812,"close"
"192",59,"C Riesbeck",0.00757575757575758,"close"
"193",60,"C Martin",0.00757575757575758,"close"
"194",61,"M Gasser",0.00763314635979876,"close"
"195",62,"M Dyer",0.00763358778625954,"close"
"196",63,"W Oliver",0.00757575757575758,"close"
"197",64,"K Ericsson",0.00757575757575758,"close"
"198",65,"J Hill",0.0075187969924812,"close"
"199",66,"B Lust",0.0075187969924812,"close"
"200",67,"B Grosz",0.0075187969924812,"close"
"201",68,"K Hammond",0.0075187969924812,"close"
"202",69,"K Ashley",0.0075187969924812,"close"
"203",70,"J Kolodner",0.00781065088757396,"close"
"204",71,"R Pfeifer",0.00757575757575758,"close"
"205",72,"M Leuzinger-Bohleber",0.00757575757575758,"close"
"206",73,"C Dolan",0.00763314635979876,"close"
"207",74,"E Rissland",0.00757575757575758,"close"
"208",75,"R Collins",0.00757575757575758,"close"
"209",76,"A Kawamoto",0.0075187969924812,"close"
"210",77,"D Touretzky",0.0075187969924812,"close"
"211",78,"M Jordan",0.0075187969924812,"close"
"212",79,"T Iberall",0.0075187969924812,"close"
"213",80,"B Mel",0.0075187969924812,"close"
"214",81,"A Trehub",0.00757575757575758,"close"
"215",82,"A Pollatsek",0.00757575757575758,"close"
"216",83,"K Ammon",0.0075187969924812,"close"
"217",84,"Y Arens",0.0075187969924812,"close"
"218",85,"B Bolster",0.00769230769230769,"close"
"219",86,"J Honeyman",0.00769230769230769,"close"
"220",87,"V Gillis",0.00769230769230769,"close"
"221",88,"M Wilson",0.00769230769230769,"close"
"222",89,"A Craddock",0.00757575757575758,"close"
"223",90,"R Browse",0.00757575757575758,"close"
"224",91,"R Crawley",0.0075187969924812,"close"
"225",92,"J Daniels",0.0075187969924812,"close"
"226",93,"M Dawson",0.00763358778625954,"close"
"227",94,"D Mazmanian",0.00763358778625954,"close"
"228",95,"W Roberts",0.00763358778625954,"close"
"229",96,"M Derthick",0.00757575757575758,"close"
"230",97,"D Plaut",0.00757575757575758,"close"
"231",98,"R Eckmiller",0.0075187969924812,"close"
"232",99,"S Gallant",0.0075187969924812,"close"
"233",100,"H Henry",0.0075187969924812,"close"
"234",101,"E Hovy",0.0075187969924812,"close"
"235",102,"H Intraub",0.0075187969924812,"close"
"236",103,"J Jakimik",0.00757575757575758,"close"
"237",104,"R Treiman",0.00757575757575758,"close"
"238",105,"A Kass",0.0075187969924812,"close"
"239",106,"D Lacombe",0.00763358778625954,"close"
"240",107,"C Sarrazin",0.00763358778625954,"close"
"241",108,"C Alain",0.00763358778625954,"close"
"242",109,"D Leake",0.00757575757575758,"close"
"243",110,"C Owens",0.00757575757575758,"close"
"244",111,"D Levine",0.0075187969924812,"close"
"245",112,"J Martin",0.0075187969924812,"close"
"246",113,"C Mervis",0.0075187969924812,"close"
"247",114,"J Mestre",0.00757575757575758,"close"
"248",115,"W Gerace",0.00757575757575758,"close"
"249",116,"A Meystel",0.0075187969924812,"close"
"250",117,"P Munro",0.0075187969924812,"close"
"251",118,"P O'Seaghdha",0.0075187969924812,"close"
"252",119,"J Arocha",0.00769185944875007,"close"
"253",120,"G Groen",0.00769185944875007,"close"
"254",121,"N Schmajuk",0.00775057248546768,"close"
"255",122,"M Sebrechts",0.00757575757575758,"close"
"256",123,"C Furstenberg",0.00757575757575758,"close"
"257",124,"J Shavlik",0.00757575757575758,"close"
"258",125,"G DeJong",0.00757575757575758,"close"
"259",126,"R Sutton",0.0075187969924812,"close"
"260",127,"E Tan",0.0075187969924812,"close"
"261",128,"K Wender",0.00763358778625954,"close"
"262",129,"M Wagener",0.00763358778625954,"close"
