"","id","label"
"1",1,"Y Chee"
"2",2,"B Adelson"
"3",3,"C Quinn"
"4",4,"M Rattermann"
"5",5,"D Gentner"
"6",6,"J DeLoache"
"7",7,"C Seifert"
"8",8,"K Gray"
"9",9,"A Markman"
"10",10,"B Burns"
"11",11,"A Hickman"
"12",12,"J Larkin"
"13",13,"K Forbus"
"14",14,"D Oblinger"
"15",15,"B Falkenhainer"
"16",16,"K Sycara"
"17",17,"N Nersesslan"
"18",18,"J Greeno"
"19",19,"K Dunbar"
"20",20,"C Schunn"
"21",21,"R McCartney"
"22",22,"D Skalak"
"23",23,"H Kim"
"24",24,"Y Kareey"
"25",25,"J Avrahami"
"26",26,"I Yaniv"
"27",27,"D Foster"
"28",28,"D Aha"
"29",29,"R Goldstone"
"30",30,"W Ahn"
"31",31,"S Peters"
"32",32,"W Rapaport"
"33",33,"J Martin"
"34",34,"M Mitchell"
"35",35,"D Hofstadter"
"36",36,"E Servan-Schreiber"
"37",37,"M Waldmann"
"38",38,"K Holyoak"
"39",39,"A Ram"
"40",40,"D Mitchell"
"41",41,"M Pazzani"
"42",42,"G Silverstein"
"43",43,"T Shultz"
"44",44,"S Ohlsson"
"45",45,"M Brand"
"46",46,"L Birnbaum"
"47",47,"L Hunter"
"48",48,"E Jones"
"49",49,"C Owens"
"50",50,"V Ajjanagadde"
"51",51,"V Girotto"
"52",52,"P Legrenzi"
"53",53,"T Mastaglio"
"54",54,"B Reeves"
"55",55,"K Murray"
"56",56,"M Bauer"
"57",57,"B Reiser"
"58",58,"D Leake"
"59",59,"A Fav"
"60",60,"D Klahr"
"61",61,"D Chalmers"
"62",62,"D Touretzky"
"63",63,"G Elvgren"
"64",64,"D Wheeler"
"65",65,"M Mozer"
"66",66,"M Hare"
"67",67,"E Gibson"
"68",68,"J Kalita"
"69",69,"N Badler"
"70",70,"C Fellbaum"
"71",71,"R Chaffin"
"72",72,"M Brent"
"73",73,"B Franks"
"74",74,"N Braisby"
"75",75,"R Miikkulainen"
"76",76,"S Nicholl"
