"","id","label","measure","CM"
"1",1,"J Anderson",3,"degree"
"2",2,"R Siegler",2,"degree"
"3",3,"T Howells",2,"degree"
"4",4,"M John",1,"degree"
"5",5,"J McClelland",1,"degree"
"6",6,"J Pollack",2,"degree"
"7",7,"S Gallant",1,"degree"
"8",8,"D King",1,"degree"
"9",9,"G Hinton",2,"degree"
"10",10,"W Oliver",1,"degree"
"11",11,"W Schneider",1,"degree"
"12",12,"C McMillan",1,"degree"
"13",13,"P Smolensky",1,"degree"
"14",14,"R",1,"degree"
"15",15,"L Bookman",1,"degree"
"16",16,"A Renaud",1,"degree"
"17",17,"C Frederiksen",2,"degree"
"18",18,"E Domeshek",2,"degree"
"19",19,"P Tabossi",1,"degree"
"20",20,"C Cacciari",1,"degree"
"21",21,"S Mannes",1,"degree"
"22",22,"W Kintsch",1,"degree"
"23",23,"E Turner",1,"degree"
"24",24,"R Cullingford",1,"degree"
"25",25,"G Harman",5,"degree"
"26",26,"M Ranney",6,"degree"
"27",27,"K Salem",5,"degree"
"28",28,"F Doring",5,"degree"
"29",29,"J Epstein",5,"degree"
"30",30,"A Jaworska",5,"degree"
"31",31,"J Corter",2,"degree"
"32",32,"M Gluck",4,"degree"
"33",33,"G Bower",2,"degree"
"34",34,"S Peters",2,"degree"
"35",35,"S Shapiro",2,"degree"
"36",36,"W Rapaport",2,"degree"
"37",37,"T Bever",1,"degree"
"38",38,"R Hansen",1,"degree"
"39",39,"H Schmidt",3,"degree"
"40",40,"H Boshuizen",3,"degree"
"41",41,"P Hobus",2,"degree"
"42",42,"R Sumida",2,"degree"
"43",43,"M Dyer",2,"degree"
"44",44,"M Flowers",2,"degree"
"45",45,"R Catrambone",1,"degree"
"46",46,"K Holyoak",5,"degree"
"47",47,"R Turner",2,"degree"
"48",48,"P Koton",2,"degree"
"49",49,"B Adelson",6,"degree"
"50",50,"T Polk",1,"degree"
"51",51,"A Newell",1,"degree"
"52",52,"J Roschelle",2,"degree"
"53",53,"M Mozer",2,"degree"
"54",54,"U Zernik",1,"degree"
"55",55,"B Vivier",1,"degree"
"56",56,"P Sandon",1,"degree"
"57",57,"L Uhr",1,"degree"
"58",58,"I Pratt",2,"degree"
"59",59,"Y Miyata",2,"degree"
"60",60,"N Goddard",2,"degree"
"61",61,"J Klayman",2,"degree"
"62",62,"R Jones",1,"degree"
"63",63,"P Langley",1,"degree"
"64",64,"I Biederman",4,"degree"
"65",65,"T Blickle",4,"degree"
"66",66,"G Ju",4,"degree"
"67",67,"H Hilton",4,"degree"
"68",68,"J Hummel",4,"degree"
"69",69,"C Cosic",1,"degree"
"70",70,"P Munro",1,"degree"
"71",71,"C Burgess",1,"degree"
"72",72,"S Hollbach",3,"degree"
"73",73,"R Clark",1,"degree"
"74",74,"E Gibson",1,"degree"
"75",75,"D Sanford",1,"degree"
"76",76,"J Roach",2,"degree"
"77",77,"H Kurtzman",1,"degree"
"78",78,"M MacDonald",1,"degree"
"79",79,"P Norvig",2,"degree"
"80",80,"D Gentner",7,"degree"
"81",81,"K Hammond",4,"degree"
"82",82,"P Thagard",5,"degree"
"83",83,"K Metz",2,"degree"
"84",84,"J Mestre",3,"degree"
"85",85,"R Dufresne",3,"degree"
"86",86,"W Gerace",3,"degree"
"87",87,"P Hardiman",3,"degree"
"88",88,"B Fox",1,"degree"
"89",89,"L Karen",1,"degree"
"90",90,"B White",1,"degree"
"91",91,"J Frederiksen",1,"degree"
"92",92,"S Lajoie",2,"degree"
"93",93,"G Eggan",2,"degree"
"94",94,"A Lesgold",2,"degree"
"95",95,"R Pea",2,"degree"
"96",96,"M Eisenberg",2,"degree"
"97",97,"F Turbak",2,"degree"
"98",98,"J Barnden",2,"degree"
"99",99,"R Hadley",2,"degree"
"100",100,"R French",2,"degree"
"101",101,"D Evans",2,"degree"
"102",102,"R Spiro",3,"degree"
"103",103,"R Coulson",3,"degree"
"104",104,"P Feltovich",3,"degree"
"105",105,"D Anderson",3,"degree"
"106",106,"A Fisk",1,"degree"
"107",107,"W Rogers",1,"degree"
"108",108,"R Dixon",1,"degree"
"109",109,"L Backman",1,"degree"
"110",110,"S Clancey",1,"degree"
"111",111,"W Hoyer",1,"degree"
"112",112,"K Sycara",2,"degree"
"113",113,"C Clement",1,"degree"
"114",114,"J Skorstad",2,"degree"
"115",115,"D Medin",2,"degree"
"116",116,"J Faries",1,"degree"
"117",117,"B Reiser",1,"degree"
"118",118,"J Martin",1,"degree"
"119",119,"M Redmond",1,"degree"
"120",120,"J Lancaster",1,"degree"
"121",121,"J Kolodner",1,"degree"
"122",122,"F Conrad",1,"degree"
"123",123,"D Kaufman",1,"degree"
"124",124,"V Patel",2,"degree"
"125",125,"J Shrager",2,"degree"
"126",126,"T Hogg",2,"degree"
"127",127,"B Huberman",2,"degree"
"128",128,"M Desmarais",3,"degree"
"129",129,"L Giroux",3,"degree"
"130",130,"S Larochelle",3,"degree"
"131",131,"S Leclerc",3,"degree"
"132",132,"G Norman",3,"degree"
"133",133,"L Brooks",3,"degree"
"134",134,"S Allen",3,"degree"
"135",135,"D Rosenthal",3,"degree"
"136",136,"R Allen",2,"degree"
"137",137,"D Deslauriers",1,"degree"
"138",138,"G Baylor",1,"degree"
"139",139,"A Chalnick",1,"degree"
"140",140,"D Billman",1,"degree"
"141",141,"L Coughlin",2,"degree"
"142",142,"W Ahn",1,"degree"
"143",143,"W Brewer",1,"degree"
"144",144,"A Chawla",1,"degree"
"145",145,"L Caplan",1,"degree"
"146",146,"R Barr",1,"degree"
"147",147,"M Reiner",3,"degree"
"148",148,"M Chi",2,"degree"
"149",149,"L Resnick",2,"degree"
"150",150,"A Cumming",2,"degree"
"151",151,"M Vincenzi",2,"degree"
"152",152,"S Koebe",1,"degree"
"153",153,"G Deffner",1,"degree"
"154",154,"G Dorffner",2,"degree"
"155",155,"M Finegold",1,"degree"
"156",156,"M Gernsbacher",1,"degree"
"157",157,"S Shroyer",1,"degree"
"158",158,"W Gray",2,"degree"
"159",159,"A Corbett",2,"degree"
"160",160,"K Lehn",3,"degree"
"161",161,"D Hofstadter",1,"degree"
"162",162,"M Mitchell",1,"degree"
"163",163,"P Johnson",1,"degree"
"164",164,"L Kochevar",1,"degree"
"165",165,"B Kowalski",1,"degree"
"166",166,"B Malt",2,"degree"
"167",167,"J Moore",1,"degree"
"168",168,"C Paris",1,"degree"
"169",169,"T Myers",2,"degree"
"170",170,"B Franks",2,"degree"
"171",171,"S McGlashan",2,"degree"
"172",172,"J Gobert",1,"degree"
"173",173,"S Nirenburg",1,"degree"
"174",174,"J Pustejovsky",1,"degree"
"175",175,"S Nowlan",2,"degree"
"176",176,"P O'Seaghdha",2,"degree"
"177",177,"M Pavel",2,"degree"
"178",178,"V Henkle",2,"degree"
"179",179,"R Virkar",1,"degree"
"180",180,"D Rose",2,"degree"
"181",181,"J Rossi",2,"degree"
"182",182,"D Sallach",2,"degree"
"183",183,"B MiUer",2,"degree"
"184",184,"D Scarborough",2,"degree"
"185",185,"J Jones",2,"degree"
"186",186,"F Schmalhofer",1,"degree"
"187",187,"O Kuhn",1,"degree"
"188",188,"C Seifert",2,"degree"
"189",189,"H Shinn",2,"degree"
"190",190,"L Trick",1,"degree"
"191",191,"Z Pylyshyn",1,"degree"
"192",192,"C Webster",2,"degree"
"193",193,"R Glass",2,"degree"
"194",194,"G Banks",2,"degree"
"195",195,"P Johnson-Laird",2,"degree"
"196",1,"J Anderson",0.00515463917525773,"close"
"197",2,"R Siegler",0.00512820512820513,"close"
"198",3,"T Howells",0.00512820512820513,"close"
"199",4,"M John",0.00515463917525773,"close"
"200",5,"J McClelland",0.00515463917525773,"close"
"201",6,"J Pollack",0.00512820512820513,"close"
"202",7,"S Gallant",0.00515463917525773,"close"
"203",8,"D King",0.00515463917525773,"close"
"204",9,"G Hinton",0.00512820512820513,"close"
"205",10,"W Oliver",0.00515463917525773,"close"
"206",11,"W Schneider",0.00515463917525773,"close"
"207",12,"C McMillan",0.00515463917525773,"close"
"208",13,"P Smolensky",0.00515463917525773,"close"
"209",14,"R",0.00515463917525773,"close"
"210",15,"L Bookman",0.00515463917525773,"close"
"211",16,"A Renaud",0.00518120877066474,"close"
"212",17,"C Frederiksen",0.00518134715025907,"close"
"213",18,"E Domeshek",0.00512820512820513,"close"
"214",19,"P Tabossi",0.00515463917525773,"close"
"215",20,"C Cacciari",0.00515463917525773,"close"
"216",21,"S Mannes",0.00515463917525773,"close"
"217",22,"W Kintsch",0.00515463917525773,"close"
"218",23,"E Turner",0.00515463917525773,"close"
"219",24,"R Cullingford",0.00515463917525773,"close"
"220",25,"G Harman",0.00552155969830653,"close"
"221",26,"M Ranney",0.00552297443489153,"close"
"222",27,"K Salem",0.00552155969830653,"close"
"223",28,"F Doring",0.00552155969830653,"close"
"224",29,"J Epstein",0.00552155969830653,"close"
"225",30,"A Jaworska",0.00552155969830653,"close"
"226",31,"J Corter",0.0052353195164076,"close"
"227",32,"M Gluck",0.00523560209424084,"close"
"228",33,"G Bower",0.0052353195164076,"close"
"229",34,"S Peters",0.00518134715025907,"close"
"230",35,"S Shapiro",0.00518134715025907,"close"
"231",36,"W Rapaport",0.00518134715025907,"close"
"232",37,"T Bever",0.00515463917525773,"close"
"233",38,"R Hansen",0.00515463917525773,"close"
"234",39,"H Schmidt",0.00520833333333333,"close"
"235",40,"H Boshuizen",0.00520833333333333,"close"
"236",41,"P Hobus",0.00520819350855057,"close"
"237",42,"R Sumida",0.00518134715025907,"close"
"238",43,"M Dyer",0.00518134715025907,"close"
"239",44,"M Flowers",0.00518134715025907,"close"
"240",45,"R Catrambone",0.00552061694317179,"close"
"241",46,"K Holyoak",0.00552265998633569,"close"
"242",47,"R Turner",0.00512820512820513,"close"
"243",48,"P Koton",0.00512820512820513,"close"
"244",49,"B Adelson",0.00552250277548464,"close"
"245",50,"T Polk",0.00515463917525773,"close"
"246",51,"A Newell",0.00515463917525773,"close"
"247",52,"J Roschelle",0.00512820512820513,"close"
"248",53,"M Mozer",0.00512820512820513,"close"
"249",54,"U Zernik",0.00515463917525773,"close"
"250",55,"B Vivier",0.00515463917525773,"close"
"251",56,"P Sandon",0.00515463917525773,"close"
"252",57,"L Uhr",0.00515463917525773,"close"
"253",58,"I Pratt",0.00512820512820513,"close"
"254",59,"Y Miyata",0.00512820512820513,"close"
"255",60,"N Goddard",0.00512820512820513,"close"
"256",61,"J Klayman",0.00512820512820513,"close"
"257",62,"R Jones",0.00515463917525773,"close"
"258",63,"P Langley",0.00515463917525773,"close"
"259",64,"I Biederman",0.00523560209424084,"close"
"260",65,"T Blickle",0.00523560209424084,"close"
"261",66,"G Ju",0.00523560209424084,"close"
"262",67,"H Hilton",0.00523560209424084,"close"
"263",68,"J Hummel",0.00523560209424084,"close"
"264",69,"C Cosic",0.00515463917525773,"close"
"265",70,"P Munro",0.00515463917525773,"close"
"266",71,"C Burgess",0.00515463917525773,"close"
"267",72,"S Hollbach",0.00515463917525773,"close"
"268",73,"R Clark",0.00515463917525773,"close"
"269",74,"E Gibson",0.00515463917525773,"close"
"270",75,"D Sanford",0.00518120877066474,"close"
"271",76,"J Roach",0.00518134715025907,"close"
"272",77,"H Kurtzman",0.00515463917525773,"close"
"273",78,"M MacDonald",0.00515463917525773,"close"
"274",79,"P Norvig",0.00512820512820513,"close"
"275",80,"D Gentner",0.00552297443489153,"close"
"276",81,"K Hammond",0.00552250277548464,"close"
"277",82,"P Thagard",0.00552344617487117,"close"
"278",83,"K Metz",0.00512820512820513,"close"
"279",84,"J Mestre",0.00520833333333333,"close"
"280",85,"R Dufresne",0.00520833333333333,"close"
"281",86,"W Gerace",0.00520833333333333,"close"
"282",87,"P Hardiman",0.00520833333333333,"close"
"283",88,"B Fox",0.00515463917525773,"close"
"284",89,"L Karen",0.00515463917525773,"close"
"285",90,"B White",0.00515463917525773,"close"
"286",91,"J Frederiksen",0.00515463917525773,"close"
"287",92,"S Lajoie",0.00518134715025907,"close"
"288",93,"G Eggan",0.00518134715025907,"close"
"289",94,"A Lesgold",0.00518134715025907,"close"
"290",95,"R Pea",0.00518134715025907,"close"
"291",96,"M Eisenberg",0.00518134715025907,"close"
"292",97,"F Turbak",0.00518134715025907,"close"
"293",98,"J Barnden",0.00512820512820513,"close"
"294",99,"R Hadley",0.00512820512820513,"close"
"295",100,"R French",0.00512820512820513,"close"
"296",101,"D Evans",0.00512820512820513,"close"
"297",102,"R Spiro",0.00520833333333333,"close"
"298",103,"R Coulson",0.00520833333333333,"close"
"299",104,"P Feltovich",0.00520833333333333,"close"
"300",105,"D Anderson",0.00520833333333333,"close"
"301",106,"A Fisk",0.00515463917525773,"close"
"302",107,"W Rogers",0.00515463917525773,"close"
"303",108,"R Dixon",0.00515463917525773,"close"
"304",109,"L Backman",0.00515463917525773,"close"
"305",110,"S Clancey",0.00515463917525773,"close"
"306",111,"W Hoyer",0.00515463917525773,"close"
"307",112,"K Sycara",0.00512820512820513,"close"
"308",113,"C Clement",0.00552093115911096,"close"
"309",114,"J Skorstad",0.00552108828049405,"close"
"310",115,"D Medin",0.00552108828049405,"close"
"311",116,"J Faries",0.00515463917525773,"close"
"312",117,"B Reiser",0.00515463917525773,"close"
"313",118,"J Martin",0.00515463917525773,"close"
