"","id","label"
"1",1,"C Hmelo"
"2",2,"N Narayanan"
"3",3,"J Anderson"
"4",4,"C Burgess"
"5",5,"G Cottrell"
"6",6,"W Schneider"
"7",7,"M Gaskell"
"8",8,"W Marslen-Wilson"
"9",9,"M Spivey-Knowlton"
"10",10,"M Tanenhaus"
"11",11,"K Eberhard"
"12",12,"J Sedivy"
"13",13,"R French"
"14",14,"C Ohnesorge"
"15",15,"D Plaut"
"16",16,"T Simon"
"17",17,"A Cabrera"
"18",18,"M Isaak"
"19",19,"K Yamada"
"20",20,"M Matessa"
"21",21,"S Douglass"
"22",22,"R Oehlmann"
"23",23,"B McLaren"
"24",24,"K Ashley"
"25",25,"M Simina"
"26",26,"J Kolodner"
"27",27,"D Leake"
"28",28,"A Brook"
"29",29,"C Schunn"
"30",30,"T Okada"
"31",31,"K Crowley"
"32",32,"D Klahr"
"33",33,"K Gapp"
"34",34,"I Pratt"
"35",35,"D Bree"
"36",36,"A Merin"
"37",37,"B Jones"
"38",38,"V Gullapalli"
"39",39,"J Gelfand"
"40",40,"D Rohde"
"41",41,"R Shillcock"
"42",42,"P Cairns"
"43",43,"J Ho"
"44",44,"M Behrmann"
"45",45,"A Haessly"
"46",46,"J Sirosh"
"47",47,"R Miikkulainen"
"48",48,"A Oliva"
"49",49,"P Schyns"
"50",50,"A Duchon"
"51",51,"W Warren"
"52",52,"L Kaelbling"
"53",53,"D Mareschal"
"54",54,"K Plunkett"
"55",55,"P Harris"
"56",56,"E Heit"
"57",57,"D Billman"
"58",58,"D Davila"
"59",59,"J Thibaut"
"60",60,"M Knauff"
"61",61,"R Rauh"
"62",62,"C Schlieder"
"63",63,"M Suwa"
"64",64,"H Motoda"
"65",65,"D Kirsh"
"66",66,"A Leonardo"
"67",67,"H Tabachneck"
"68",68,"H Simon"
"69",69,"V Marchman"
"70",70,"D Callan"
"71",71,"J Saffran"
"72",72,"G Westermann"
"73",73,"R Goebel"
"74",74,"W Tabor"
"75",75,"R Ploetzner"
"76",76,"W Sandoval"
"77",77,"J Trafton"
"78",78,"B Reiser"
"79",79,"R Catrambone"
"80",80,"M Lovett"
"81",81,"S Brem"
"82",82,"L Rips"
"83",83,"J Krems"
"84",84,"T Johnson"
"85",85,"J Wiley"
"86",86,"A Kushniruk"
"87",87,"V Patel"
"88",88,"D Fleiszer"
"89",89,"M Heydemann"
"90",90,"A Cleeremans"
"91",91,"S Tetewsky"
"92",92,"T Shultz"
"93",93,"Y Takane"
"94",94,"K Olseth"
"95",95,"L Barsalou"
"96",96,"L Ardissono"
"97",97,"G Boella"
"98",98,"L Lesmo"
"99",99,"I Zukerman"
"100",100,"R McConachy"
"101",101,"R Stevenson"
"102",102,"A Urbanowicz"
"103",103,"W Baggett"
"104",104,"A Graesser"
"105",105,"C Chan"
"106",106,"C Gadd"
"107",107,"R Hadley"
"108",108,"M Hayward"
"109",109,"M Durrant-Peatfield"
"110",110,"D Noelle"
"111",111,"G Carlson"
"112",112,"P Johnson-Laird"
"113",113,"F Savary"
"114",114,"R Byrne"
"115",115,"R Culhane"
"116",116,"A Tasso"
"117",117,"M Alibali"
"118",118,"S Syc"
"119",119,"M Bassok"
"120",120,"S Goldin-Meadow"
"121",121,"K Koedinger"
"122",122,"M Nathan"
"123",123,"H Osana"
"124",124,"S Derry"
"125",125,"J Levin"
"126",126,"S Ritter"
"127",127,"V Aleven"
"128",128,"M Waldmann"
"129",129,"Y Hagmayer"
"130",130,"A Yarlas"
"131",131,"P Cheng"
"132",132,"K Holyoak"
"133",133,"W Ahn"
"134",134,"R Mooney"
"135",135,"V Chase"
"136",136,"M Keane"
"137",137,"C Edlund"
"138",138,"M Lewis"
"139",139,"D Medin"
"140",140,"R Jones"
"141",141,"P Langley"
"142",142,"C Kim"
"143",143,"I Myung"
"144",144,"A Blair"
"145",145,"J Wiles"
"146",146,"J Elman"
"147",147,"B Katz"
"148",148,"T Norman"
"149",149,"D Long"
"150",150,"A Vera"
"151",151,"J Rosenblatt"
"152",152,"F Lee"
"153",153,"F Gibson"
"154",154,"M Lassaline"
"155",155,"S Bhatta"
"156",156,"A Goel"
"157",157,"J Booth"
"158",158,"J Epelboim"
"159",159,"R Steinman"
"160",160,"M Byrne"
"161",161,"C Chinn"
"162",162,"J Ciarrochi"
"163",163,"R Cooper"
"164",164,"S Epstein"
"165",165,"C Frederiksen"
"166",166,"M Roy"
"167",167,"D Bedard"
"168",168,"A Gordon"
"169",169,"B Graves"
"170",170,"J Greeno"
"171",171,"R Engle"
"172",172,"G Halford"
"173",173,"W Wilson"
"174",174,"M McDonald"
