"","id","label"
"1",1,"J Anderson"
"2",2,"C Boyle"
"3",3,"R Farrell"
"4",4,"B Reiser"
"5",5,"J Kleer"
"6",6,"F Dretske"
"7",7,"B Gleitman"
"8",8,"H Thompson"
"9",9,"W Clancey"
"10",10,"J Black"
"11",11,"A Graesser"
"12",12,"D Sleeman"
"13",13,"E Soloway"
"14",14,"W Johnson"
"15",15,"D Rumelhart"
"16",16,"G Hinton"
"17",17,"T Sejnowski"
"18",18,"Z Pylyshyn"
"19",19,"K VanLehn"
"20",20,"M Gernsbacher"
"21",21,"T Givon"
"22",22,"W Kellogg"
"23",23,"M Posner"
"24",24,"P Yee"
"25",25,"L Friedrich"
"26",26,"R Tomlin"
"27",27,"P Feltovich"
"28",28,"A Lesgold"
"29",29,"R Glaser"
"30",30,"H Rubinson"
"31",31,"D Klopfer"
"32",32,"V Patel"
"33",33,"G Groen"
"34",34,"J McClelland"
"35",35,"N Cohen"
"36",36,"P Rozin"
"37",37,"J Feldman"
"38",38,"B Adelson"
"39",39,"D Soloway"
"40",40,"G Airenti"
"41",41,"B Colombetti"
"42",42,"D Hayes"
"43",43,"L Collins"
"44",44,"D Clement"
"45",45,"M Dijk"
"46",46,"M Frijda"
"47",47,"M Dorfman"
"48",48,"S Farnham-Diggory"
"49",49,"J Reiser"
"50",50,"J Shastri"
"51",51,"R McNulty"
"52",52,"R Granger"
"53",53,"J Eiselt"
"54",54,"G Hirst"
"55",55,"J Hutchins"
"56",56,"S Tanenhaus"
"57",57,"J Johnson"
"58",58,"T Foss"
"59",59,"A"
"60",60,"D"
"61",61,"D Bovair"
"62",62,"D Klahr"
"63",63,"J Simpson"
"64",64,"J NA"
"65",65,"P Langley"
"66",66,"S Ohlsson"
"67",67,"R Walter"
"68",68,"A Millward"
"69",69,"J McKendree"
"70",70,"K Metz"
"71",71,"D Mitchell"
"72",72,"J Nutter"
"73",73,"P Pirolli"
"74",74,"J Farrell"
"75",75,"A Rifkin"
"76",76,"M Smolensky"
"77",77,"E Rissland"
"78",78,"F Schmalhofer"
"79",79,"C Seifert"
"80",80,"R McKoon"
"81",81,"N Bower"
"82",82,"P Smolensky"
"83",83,"G Taylor"
"84",84,"P Thagard"
"85",85,"K Konerding"
"86",86,"B Frederiksen"
"87",87,"R Wilensky"
"88",88,"R Williams"
"89",89,"A Zimmer"
"90",90,"D Zipser"
"91",91,"J Zytkow"
"92",92,"P Simon"
