V1,V2,authors
-0.03707123008213823,-0.03544745313646189,2 CNPq
-0.03215565908079115,-0.0033742089164082905,A Aliseda
-0.01292348263705329,-0.027891892068633663,A Almor
0.0071922656740746665,0.009963903131612838,A Bender
0.009745006902698116,0.013001350126365278,A Bloomfield
0.017701362068945427,0.003124107945412448,A Bohan
-0.03979888962862656,-0.001367454118396806,A Borovsky
0.014709041091464217,0.008884217686615872,A Brook
0.009916564524593665,0.007273875898511965,A Brownstein
1.4010177590917564e-5,0.013931690806051954,A Cardoso
0.009408463196439829,-0.012155650938012961,A Cater
-0.05123179895474834,0.1164812106959812,A Chavez
-0.010879134072536342,0.0030536959297963206,A Corrigan-Halpern
-0.01560535062694853,-9.758077846190483e-4,A Cossey
-0.007194086508711876,0.002009379972491402,A Criss
0.006318352396244603,0.018459083836543672,A Dieckmann
0.008855033684086928,0.0021861970535555653,A Fisher
-0.0241753986094234,-0.013141385282576721,A Franklin
-1.0452833949274087e-4,0.008257655162004161,A Gatti
0.023782446226603186,0.005727906581133463,A Gill
0.01468222793684924,0.007982902819249646,A Goel
0.011036849156294866,3.0828180397683344e-4,A Gordon
0.15698800477067054,-0.025407475618685796,A Graesser
-0.020021118136355653,0.021303824447498284,A Haan
0.00499964371275287,0.011491448409449477,A Harrison
0.00596928222678973,0.0025454447272405686,A Heckler
-0.05578346478840512,-0.10190285116439694,A Hillis
0.003966247997166139,0.01477272465925142,A Hornof
0.002814078966301894,0.0015370673546298112,A Hostetter
-0.030611209383173455,0.07555826427531,A Howes
-0.010012978959966326,-8.994767289588291e-4,A Hund
-0.013110225617256548,-0.002299599426073276,A Jones
-0.03292937513487321,-0.0022623429822418157,A Kirlik
0.007463159825776424,0.007168289891114721,A Kittur
-0.029393784519096973,-0.017177763012822964,A Kjellin
-0.0948613747052226,-0.0874765881756905,A Kozbelt
0.040571105995655006,-0.0025003935607683997,A Laakso
0.009485804618483685,0.004596670981736198,A Laurent
-0.018300564758012713,-0.018789156725593115,A Lotto
