V1,V2,authors
0.22311440531524207,-0.06480369666549635,A Airola
-0.0369493834334746,-0.015808293643931104,A Bornstein
-0.04655260060551457,-0.002573016168586778,A Brook
0.06754175542541198,-0.02835236282299445,A Calder
0.0023238343106365632,0.0026131244090432503,A Cangelosi
-0.013902148390115367,-0.041349469249036895,A Chau
-0.022268149144975432,-0.011897094519964322,A Chauvin
-0.001636639873893943,-0.003013871916190053,A Corbett
-0.023516483690295062,-0.010478242171422014,A Corrigan-Halpern
-0.012963454050051665,0.0016343053716667577,A Demetriou
-0.033189522744098233,-0.026219592519239776,A Feeney
0.008274757450428336,0.030354890658780366,A Feinman
-1.9399711131423252e-4,-0.021329892678139128,A Fisher
-0.02111843584259128,-0.006372257952726482,A Gill
-0.011689991930602273,0.04805368741601592,A Gonzalez
-0.020400622827453533,0.01597132705569141,A Gordon
0.01578314792393,-0.009987069395268836,A Graesser
-0.022119011228847536,-0.010027486087596928,A Hansson
0.009346569881882554,0.020500898252964524,A Harrison
-0.011689991930602267,0.04805368741601593,A Henninger
-0.023143259917350185,0.050283730849598494,A Howes
-0.017295423643751782,-0.007800923671010241,A Karnavat
-0.02428425703003831,-0.0010928748381222458,A Keselman
0.04022892650149542,0.02118907635611471,A Kincannon
0.007143784338286701,-0.019870379683219315,A Klippel
0.04094180577933394,0.03351540232767917,A Kruse
-0.023623497081898093,-0.011440008183104321,A Lesgold
0.004202781800477034,0.0010504680478536249,A Linhares
0.009503511439562656,-0.02257913753189514,A Markman
-0.013251440416389275,-0.007709858963416414,A Masnick
0.030486765265832286,-0.01020174972707266,A Olney
-0.025394950994813665,-0.014319089436407592,A Papafragou
-0.036668436459630846,0.004761231408817351,A Raftopoulos
-0.02544758212189944,-0.03972613504554628,A Renkl
-0.0052424031072554065,0.0160617703358035,A Samsonovich
-0.024548590332417897,-0.007849576616070124,A Shimojima
0.09477159328766836,-0.025506685955846247,A Soares
-0.027166142387537406,-0.0103915466747126,A Terao
0.008445441546674594,0.008295492325396024,A Tokosumi
0.036190204379166785,0.12278035510632196,A Vera
0.0030401536790612177,-0.022687410641981876,A Wang-on
-0.036059668770803806,-0.013515136302346428,A Wills
-0.026325210709761442,-0.0131303156169992,B Ans
-0.021054256373773825,0.005672428061118561,B Bara
-0.0024070234431658472,-0.013233838314267832,B Burns
0.20443677115363768,-0.061354099434048015,B Jain
0.05726193809325845,0.1600188048819495,B John
-0.021716585329533425,-0.01602734923232373,B Love
-3.693043004151151e-4,-0.006174778798891073,B MacWhinney
-0.010932286076452696,-0.034724427543408626,B Mak
-0.03194128679601937,-0.019721462289876233,B Morris
0.015783147923929996,-0.009987069395268833,B Olde
-0.034152427841463405,-0.020083801606859908,B Rehder
-0.026611111843484327,0.0031577192981384105,B Rogosky
-0.010901450181601036,-0.03362346329258867,B Ross
6.662219062982576e-4,0.004625662530505414,B Tversky
-0.028667115924147467,-0.002504712118837883,C Bearman
-0.021360291677995833,0.022990255029215825,C Campbell
0.010101712235396697,0.06550237360240731,C Chewar
-0.025425727914864582,-0.015295836037181562,C Chiarello
-0.026274984461732046,-0.01081040056969296,C Conway
-0.001400077966756643,-0.0020803409376367347,C Cookson
0.02890286794832785,-0.0162714197469535,C Espinel
0.0112907135241984,0.04098531646063294,C Gonzalez
0.009466809423560502,0.018264992699342352,C Ikehara
-0.024279370282987066,-0.0037408703584932957,C Jonker
0.004847223433512309,-0.010666245179482019,C Kello
-0.025009676362687142,-0.005054302572718093,C Labiouse
0.06336929011451431,0.05800460049501136,C Lebiere
0.01874329271659394,-0.013630430355847847,C Lima
-0.030748230817105846,-0.01738546638100196,C Luhmann
0.04076111303842932,-0.012240641096750588,C Pessanha
-0.01134815888646467,0.009025968928207891,C Schunn
0.027705151490037227,0.03476680533303605,C Scott
-0.019493475031202006,0.041290664904703574,C Spitzmüller
0.09120873854127719,-0.033341108928620446,C Terry
-0.034340426257868484,-0.07943189906938772,C Walsh
-0.03172002958751083,-0.0022401892345983673,C Wendelken
0.04897745108959959,0.18244564143676634,D Boehm-Davis
-0.005404528248502756,-0.060145557383391654,D Calvillo
0.019694418117776367,0.06972052570289416,D Carruth
0.00510552090673264,-0.015649950464945505,D Casasanto
0.007986675603396519,0.017168506485795102,D Cassenti
0.00946680942356049,0.018264992699342345,D Chin
-0.03426398662997736,-0.012909009196418629,D Craig
0.015783147923929996,-0.009987069395268843,D Franceschetti
-0.04156057316222373,-0.016972119832768473,D Freudenthal
-0.030387151764247434,0.01078255331394056,D Fum
-0.033189522744098233,-0.026219592519239745,D Gardiner
-0.02748595846965826,-0.010731100821136434,D Gentner
-0.023612993071916322,-0.0117386760120607,D Holliway
0.015631762991260553,0.06917441807301927,D Jordan
0.0023238343106365598,0.002613124409043352,D Joyce
-0.016413635914882194,-0.01735825684022288,D Klahr
-0.021360291677995833,0.022990255029215822,D Koons
-0.001400077966756648,-0.0020803409376367317,D Kunder
-0.04411474407764662,-0.02109754996496176,D Lagnado
0.15485344316785674,-9.07649499061269e-4,D Lord
8.321924532888595e-4,-0.020887817831803955,D Lynott
-0.022268149144975425,-0.011897094519964329,D Mareschal
0.010101712235396684,0.0655023736024073,D McCrickard
0.1718556967699957,-0.013482971041920224,D McFarlane
-0.02436714915920929,-0.013038734434713177,D McNamara
-0.028768262809612213,-0.0016561771215522143,D Navarro
-0.001758193023812685,-0.01714776122603387,D Oppenheimer
-0.030069839620460514,-0.014480642736028128,D Poeppel
-0.019849142794287115,0.0057657061001911095,D Proffitt
-0.011689991930602274,0.048053687416015956,D Reece
7.741237652929224e-4,0.12068423875433011,D Salvucci
-0.03460725754043032,-0.020207246819483174,D Trumpower
-7.28227878477435e-4,0.05249162043012786,D Woods
-0.030245098428855564,-0.021324438301134615,D Yarlett
0.008333466412556279,-0.015542594219625151,E Albano
0.005838578150952744,-0.014496258918024372,E Albro
-0.019818798875996177,0.019327240625608182,E Altmann
-0.02105425637377382,0.005672428061118559,E Blanzieri
-0.029107670142034033,-0.00205110121994196,E Campana
-0.023246989816966847,-0.0036149920666483366,E Chown
0.12572899858904474,-0.04389240962922579,E Colunga
-0.023866380896600148,-0.012085264079219955,E Davis
-0.02269587368761285,-0.007930130994065778,E Fleischman
0.008333466412556287,-0.015542594219625151,E Françozo
0.006393339790719356,0.040781492928233645,E Freeman
-0.022967253977255075,0.006626045547049077,E Gomez
-0.025860783988907638,-0.016248507129185664,E Kuschner
-0.026059134344575064,-0.014235212148151943,E Markman
0.024445305450546344,-0.01938121778033747,E Martens
-0.029618143790740337,-0.007278564103197049,E Nishimoto
-0.03368484970876611,-0.013797690123904862,E Pothos
2.253052778587668e-4,0.09540254380125641,E Shortliffe
-0.02890295118314481,-0.028565393662838612,E Steingold
-0.031356098823197794,-0.008010869322538722,E Torlakovic
-0.01748828662717792,0.017529364279875122,F Bernard
-0.028829916604084488,-0.017161703798180654,F Costello
-0.041560573162223724,-0.016972119832768466,F Gobet
-0.02434157318536236,-0.006428976227332567,F Guo
0.0014286600265148207,0.12309092372612436,F Lee
-0.030387151764247423,0.01078255331394055,F Missier
0.012918299836904637,-0.016091413780607373,F Morelli
-0.005202405972263456,-0.016093481093539443,F Rheinberg
0.20443677115363765,-0.06135409943404798,F Wysotzki
-0.029005530052611687,-0.011197993811023047,G Boella
0.06754175542541187,-0.02835236282299431,G Cottrell
-0.030966402829785262,-0.015844851790466633,G d’ydewalle
-0.0274655153444326,-0.07389100033665068,G d’Ydewalle
-0.025670824024031015,0.009671254052368648,G Gunzelmann
0.05067379630435472,-0.02605688757245867,G Lupyan
-0.026941562535379396,-0.01028941846318371,H Foundalis
-0.009991123443958198,-0.006917781605160743,H Harris
0.027705151490037234,0.03476680533303607,H Henninger
-0.024795496047728967,-0.006219720300548348,H Kim
0.001257339240977705,-0.004684943458844659,H Lin
5.787871436474755e-4,0.01414207579380634,H Liu
-0.017488286627177916,0.017529364279875125,H Mammar
-0.026659621841507455,0.005552165198367353,H Neth
0.22339889241613153,-0.061860870844593865,H Ogasawara
-0.027466600089304013,-0.014197616392190167,H Olsson
-0.030811601920330167,-0.00579260961172581,H Saito
0.0076638127800570935,-0.021296594632887033,H Shirouzu
-0.023156522269652858,-0.010964805041953019,H Shu
0.024445305450546354,-0.01938121778033747,H Taelman
0.007143784338286695,-0.019870379683219308,H Tappe
0.008586893965010885,0.048418115678571114,H Voicu
-0.02703143193543834,0.022485565368488215,H Wang
-0.023156522269652858,-0.010964805041953017,H Xing
-0.028070340872330356,-0.01629272682508332,H Yoshida
-0.040096445628230955,-0.02034432586358207,I Ash
-0.005717600677859484,-0.014395780665579519,I Farkaš
-0.02479549604772897,-0.006219720300548346,I Katz
-0.024548590332417894,-0.00784957661607012,I Umata
-0.022150139093380726,-0.0013731245204898134,J Allen
-0.013707261995997796,0.004350112982804548,J Anderson
-0.02586078398890763,-0.01624850712918566,J Andrews
-0.026662698239321103,-0.009767500401133243,J Anna-Carin
0.018246781366312553,0.03506147184673768,J Cagan
0.002459953827314898,0.02316785458121712,J Carroll
-0.007520446465743235,0.005123250082533261,J Clement
0.009503511439562642,-0.02257913753189513,J Corter
0.1718556967699957,-0.013482971041920203,J Daniels
0.1718556967699957,-0.013482971041920207,J Franke
0.02158946096545804,0.0792786077098081,J Funke
0.04897745108959958,0.1824456414367664,J Hansberger
-0.03054104586646321,-0.015520829931095985,J Hayes
0.00066622190629825025,0.0046256625305053905,J Heiser
-0.023985531204723926,-0.0036457894370119748,J Hemmerich
-0.05035290245395278,-0.050630607546743346,J Henst
0.10427364911213026,-0.0370111337176031,J Hicks
0.008274757450428327,0.03035489065878036,J Introne
-0.019096801574079735,-0.04813113598375105,J Itzkowitz
-0.023729017812726842,0.0031756232386413816,J Jarmasz
0.22270751021452295,-0.05950459453201608,J Kim
6.976566067396565e-4,-0.01227909016096807,J Kolodner
0.04109550140858597,-0.017805137999002327,J Lee
0.004852523463201602,-0.012560215410973512,J Lipinski
-0.024320027945879553,-0.01252821227708951,J Magnuson
-0.0250371086615429,0.010662798927251244,J Marshall
-0.007860431769228493,-0.02700552616746607,J Morrison
0.018246781366312557,0.035061471846737684,J Moss
-0.025394950994813675,-0.014319089436407579,J Musolino
-0.02031309973064234,-0.002696925789517058,J Nesselroade
0.08397385553866632,-0.031089220756329913,J Oberlander
