V1,V2,authors
-0.00819759983546696,0.05318151331562745,A Abraham
-0.007459911784061437,-0.0072261169958908675,A Achimova
0.006392869163239488,-0.020668611539350654,A Aguero
-0.017227547739545452,-0.036943956895117654,A Alishahi
0.00516208597552626,-0.03301060348465856,A Amatuni
-0.017455171146757646,0.04103081547285932,A Amidi
0.01246277788800765,-0.015091074140336502,A An
-0.013737665986548232,-0.022138680368400297,A Asseman
-0.031900235995152126,0.07474750489804646,A Astell
0.02079117609154488,0.02695877482376661,A Banks
-0.02324480657427815,0.019516605306815,A Baronchelli
-0.031890684482893464,0.033700091910789445,A Barque-Duran
0.0053028973459912305,0.04421380836329191,A Bellemare
0.02101708607511137,-0.0019307296796246436,A Bender
-0.02335376148233888,0.009320143502143049,A Bisazza
-0.011853170326971528,-0.013556653975945862,A Bizyaeva
8.663488992775361e-5,0.002706935523426839,A Boone
0.005025130507857433,0.003177108662945845,A Bower
0.005025130507857432,0.0031771086629458476,A Burton
-0.009499132993310004,-0.01530252306034602,A Buss
0.026695035554845814,-0.00455373986948356,A CAMPAGNE
0.0026406244980894363,-0.013099894596595182,A Carstensen
-9.454235100937314e-5,-0.003501931498667037,A Caso
0.06599822813011262,0.01481502999354295,A Chan
0.0341292935563639,0.06781181903598632,A Chuderski
0.006923353119317681,0.0030391123600213175,A Cleeremans
0.0484041775737766,0.004377132100992844,A Co.
-0.044888879159067425,0.0380221881737629,A Coady
-0.0054707307143612065,-0.018634069035478908,A Cohen
0.01691454810825993,0.0032963259093084668,A Comblain
-0.04525464427649055,-0.016171713990506095,A Cornwall
0.0026049181869661335,-0.021285296132392516,A Cristia
0.01967406465726069,-0.008529133238018462,A Curtis
0.0029284886450993168,-0.019793535453580202,A Cwiek
-0.006314047680701912,0.04129808056750042,A Dasaka
0.01229687375318806,0.003600996531415204,A Davani
-0.0034806553589069493,0.007850189498487559,A Davis
-0.004209395030179255,0.03125170709111601,A Dehgan
0.009834579884636466,0.013209428668603267,A Delahay
0.00815648033355789,-0.0026278353185490507,A Demos
0.012575865352489392,0.027028807450163877,A Dietrich
0.00788781854275051,-0.006544442303461766,A Dils
0.010323017816469575,-0.010141094404188764,A Dymarska
-0.04143685782775873,-0.05302844830844135,A Efros
0.0014313015495614429,0.003660086925118407,A Familiar
-0.010443992368553336,0.04257693690137744,A Fernandes
-0.013725295452598787,-0.006719510521331372,A Ferscha
0.018212332858507332,-0.012826835436340304,A Finn
0.025909385188559175,0.009137651364440627,A Fisher
0.010217691533615812,-0.026656475608297394,A Flores
0.015190828290345766,-0.004296661332593797,A Fojo
0.0022893959057223253,-0.04388512095447527,A Fourtassi
-6.517097122012851e-4,0.0034530740904201197,A Fox
0.006857428309121214,-0.0062755897826830545,A Frazer
-0.0033889126767660356,0.036401269468808346,A Frick
-0.0015925742316567632,-0.011218545715624159,A Fries
-0.004930742772687678,-0.01400059929901538,A Gaby
-0.03189068448289347,0.033700091910789466,A Gloeckner
-0.03289506814925952,0.0695510498956046,A Goel
0.02823976776373911,-0.03421768200082121,A Goldberg
-0.014194754867297942,-0.011314183056816127,A Gopnik
-0.023403256487470648,0.0036167065926724948,A Grandison
0.004772608036083055,-0.018315087122311675,A Hafri
-0.004473390732194263,-0.009836106444238416,A Heifetz
-0.003375359138100228,-0.03802653513427097,A Hendrickson
0.015162580185979326,-0.01668254376532137,A Hernandez
